"Sales","CompPrice","Income","Ads","Cars","Price","SellerType","District","Age"
15.061,124.28,108.39063,6,2.36811862885521,139.832224614614,"Dealer","South",43.651
13.918,117.95,94.40861,1,1.91309817046897,131.589365529013,"Dealer","South",56.26
11.423,112.6,117.12044,0,1.32209110051181,130.553863836517,"Dealer","East",42.414
22.342,141.41,137.81807,0,3.02622459394498,156.514380125782,"Supercenter","East",58.382
19.005,114.01,126.3132,0,1.99761070150444,129.462276654433,"Automotive","East",64.444
13.375,112.94,105.98232,0,1.50202653608688,130.965122226545,"Dealer","South",49.188
11.175,110.54,140.71172,15,1.57803610443659,123.11597663684,"Dealer","South",39.948
12.446,119.18,94.94643,10,1.68723197681397,138.896245430017,"Automotive","South",53.276
15.315,123.12,56.11336,11,1.51294036838095,139.245499851212,"Automotive","East",38.681
8.148,136.62,56.7219,3,0.948629726878726,146.626313692681,"Dealer","West",51.198
5.743,128.03,70.28466,6,1.14399288630312,152.565417312776,"Supercenter","South",48.648
9.93,110.55,44.84477,11,1.32327980545429,120.476621672669,"Automotive","East",47.07
13.36,113.95,118.13372,4,1.26191278144323,119.541994545421,"Automotive","East",55.582
13.895,124.13,83.37788,3,1.51656466684684,148.945960887566,"Automotive","East",53.809
22.573,138.62,94.98602,1,2.58185001738104,157.943061431199,"Automotive","North",40.151
10.972,126.87,110.49913,11,1.49084972840861,139.576665982554,"Automotive","South",38.134
11.724,136.38,24.24453,11,1.41258734118073,156.090197808251,"Supercenter","East",54.89
9.192,149.46,58.53767,4,0.96430123494907,171.11807698681,"Automotive","West",50.121
10.809,112.62,61.29003,2,1.32625203563456,136.910458017367,"Automotive","East",45.842
6.714,131.25,118.80412,7,0.800490786906292,145.708475500658,"Dealer","South",56.03
12.2,112.27,105.09464,0,1.82185367808525,135.790193554645,"Dealer","North",39.85
17.548,137.09,143.95243,0,1.62776943873813,157.295508905251,"Dealer","West",39.385
2.826,120.61,35.82024,4,0.481295125371886,142.137611172843,"Dealer","South",56.684
7.959,120.21,92.66335,5,1.21660286875854,147.24809590712,"Dealer","North",36.055
5.812,126.84,78.2724,0,0.788112873820539,146.63743297801,"Dealer","East",40.628
11.546,133.11,92.55319,9,1.52946490486388,150.244867514215,"Automotive","South",47.677
15.141,146.55,79.20691,5,1.89978408442731,171.565742944342,"Dealer","North",52.867
23.191,128.48,98.87714,20,2.47736771829993,137.54951370313,"Automotive","North",51.148
4.949,128.13,82.01719,13,0.452465541778222,146.54636219343,"Dealer","East",50.109
12.753,124.57,69.4561,2,1.62981806840797,142.628572466715,"Dealer","South",41.665
11.761,123.83,86.77544,3,1.33275730212524,144.466317041405,"Dealer","East",52.345
13.188,106.58,122.73488,9,1.19762409787533,114.622951821512,"Automotive","East",50.177
10.187,107.17,112.94302,0,1.18869627221838,119.687382435387,"Dealer","East",43.387
12.186,140.79,68.54814,12,1.22699220085406,153.221688826816,"Automotive","East",48.141
12.046,125.09,44.50053,1,1.47742888540767,142.782869613442,"Automotive","East",61.841
14.759,135.77,103.62274,7,1.88802204007167,149.784089107444,"Supercenter","East",54.259
11.067,125.49,54.4123,13,1.41201830036191,144.977731911471,"Dealer","South",46.431
11.633,133.45,76.86581,3,1.34932212057062,154.179323415277,"Supercenter","East",45.728
10.058,136.23,50.57293,2,1.0229976957918,158.086374968947,"Automotive","West",48.942
11.571,125.96,79.24187,14,1.46405057821461,148.666542481078,"Supercenter","East",46.898
14.917,98.13,80.47911,0,1.48233668691264,111.673731756127,"Dealer","East",39.548
7.79,146.42,61.55436,0,1.25616761231789,172.54225664554,"Automotive","South",45.888
9.303,116.66,118.72539,15,1.43957842605491,134.788025819064,"Dealer","South",54.189
15.461,118.19,66.13918,11,1.58869924765411,130.11423822305,"Dealer","East",52.984
9.693,107.66,101.9536,9,1.47161038213902,122.382800507081,"Dealer","South",45.115
21.056,119.83,144.05107,9,2.24529247825888,135.928562266699,"Dealer","East",53.334
10.253,126.21,144.68421,4,1.0287069477886,142.521954468703,"Supercenter","East",44.512
15.746,120.24,116.67272,9,1.90611746285147,130.546121652658,"Supercenter","West",56
14.161,108.92,90.82545,10,1.5309847247779,120.833021538707,"Supercenter","East",46.226
17.408,127.05,98.7969,0,2.07871193794831,149.930537921789,"Automotive","East",55.74
10.399,128.54,88.88179,7,0.790396499482955,147.289797889348,"Dealer","East",45.574
11.216,145.06,65.4879,1,1.55259047578588,162.432372302287,"Dealer","South",49.476
10.911,125.12,72.80769,16,1.27577133711155,146.933892368039,"Supercenter","East",32.069
7.055,109.78,129.6755,1,1.04081103958173,124.210324908203,"Dealer","South",62.25
14.595,117.65,102.39333,10,1.75496353706157,128.639800670126,"Automotive","South",48.902
14.095,122.16,95.07235,7,1.49405075316737,145.467172215782,"Automotive","East",58.412
14.221,129.57,141.03509,0,1.41370364746478,147.364165668069,"Automotive","East",45.155
16.976,131.38,107.15143,2,1.93380453486817,143.290782274402,"Automotive","West",44.234
13.918,113.74,79.03802,1,1.60781482211883,127.905008230043,"Automotive","East",48.073
11.242,118.82,74.56072,2,1.51366425757337,133.73793600125,"Dealer","South",47.587
11.671,131.49,92.94025,1,1.73672912097527,158.327740545491,"Supercenter","East",48.201
11.741,109.5,105.38418,0,1.47559595788357,126.321889114651,"Dealer","East",45.311
13,132,60.24675,14,1.82040429791483,152.995542495073,"Dealer","South",39.393
16.171,130.1,19.10869,12,1.54969404930042,142.037405825445,"Dealer","West",49.214
11.471,114.16,89.95915,0,1.39217818635734,131.261570055808,"Supercenter","East",40.668
17.802,129.74,116.89046,0,2.10518394434117,142.859022452795,"Automotive","East",37.456
15.758,137.44,87.08339,17,1.73586292674613,158.246949351885,"Automotive","East",48.102
12.693,133.33,86.35197,0,1.60908266455993,149.653818331833,"Automotive","East",50.381
14.807,91.54,81.06494,15,1.92373825656231,88.6438929202535,"Dealer","South",58.071
11.146,120.47,117.08298,9,1.14570265684541,146.070493277946,"Automotive","East",41.691
11.399,142.11,86.86891,0,1.29431972993577,162.065867956667,"Supercenter","North",54.004
12.562,105.65,105.91606,3,1.26295089233437,116.896163819844,"Automotive","East",44.633
8.747,116.48,122.55248,9,0.798306817449191,127.18759797345,"Automotive","East",61.849
10.41,125.59,114.14447,6,1.18208308517269,136.92285413681,"Automotive","North",44.083
17.723,122.71,88.56719,3,1.83653032671637,140.766294978042,"Dealer","East",52.973
15.382,121.05,109.40507,8,1.79673540911491,127.428965395008,"Automotive","South",54.364
13.088,120.56,104.99897,5,1.08660842568908,133.099426497023,"Automotive","West",40.482
9.214,151.13,75.83247,1,1.26928826372443,168.225847500347,"Automotive","East",46.602
12.486,94.11,100.52044,0,1.22039236485251,104.052694786594,"Dealer","West",47.148
16.126,140.04,88.82592,4,1.9744333500651,157.509625247247,"Dealer","East",45.941
13.262,149.94,98.69903,5,1.68929853337726,161.543856759935,"Automotive","East",52.914
20.93,116.74,92.95299,4,2.02912439326924,132.179800100383,"Dealer","North",41.078
14.18,127.22,101.72717,9,1.35220309486906,137.383502253083,"Dealer","West",52.461
14.968,128.68,83.32262,14,1.70849161360491,133.683349355704,"Automotive","East",50.593
11.648,101.04,89.45134,9,1.75821817123583,122.075060534367,"Automotive","East",45.13
12.252,121.8,76.95582,15,1.15097333871189,135.667714348794,"Automotive","East",51.116
9.961,120.15,93.84048,3,1.29017774973694,141.483452682059,"Automotive","East",47.159
11.321,125.13,104.97361,4,1.53018622573905,138.289101205611,"Dealer","South",56.625
9.188,147.41,84.17445,1,0.968584726112305,163.5512356743,"Automotive","South",53.383
15.78,139.57,50.92395,10,1.79422382813714,159.326670996399,"Automotive","South",48.832
1.579,140.07,102.76516,3,0.526496793118668,162.687344937847,"Supercenter","East",44.287
21.301,145.86,73.75906,5,2.38760811895614,161.680400989985,"Automotive","East",52.826
13.767,118.42,101.63011,0,1.91241202656413,139.787073223562,"Dealer","East",47.618
14.403,128.8,130.79337,6,1.45710756083976,136.782284800956,"Dealer","North",46.493
13.059,135.17,96.98327,14,1.67845284508367,134.467489733486,"Dealer","South",54.456
11.828,113.32,104.78785,0,1.53292120988094,123.350382109776,"Dealer","South",43.516
15.661,122.75,127.72481,9,1.87803847685946,139.631453725581,"Supercenter","North",50.033
10.25,120.56,99.55383,8,1.09441289785265,129.999220598418,"Dealer","East",50.869
5.714,110.32,78.01923,0,0.662563199106939,122.146124156573,"Supercenter","North",52.112
11.189,128.81,46.79358,6,1.72724763223581,142.694035243776,"Supercenter","South",54.13
14.956,130.4,77.88958,10,1.70065313249795,140.79148018238,"Supercenter","East",46.044
15.362,115,103.32718,6,1.73187863742487,141.269037031705,"Automotive","East",52.913
11.497,127.46,138.32623,0,1.29235248928423,145.783836764301,"Supercenter","East",55.878
15.746,126.04,100.06016,8,1.94403216276804,141.601144325985,"Supercenter","East",52.223
11.668,112.93,95.80429,14,1.72723215067328,128.713433080139,"Dealer","South",51.595
17.92,116.35,91.18967,6,1.9624695149599,140.691256610343,"Automotive","East",45.394
17.545,132.51,126.34478,0,2.00451309815783,142.96333741896,"Automotive","West",53.43
16.485,111.75,111.14232,7,2.10809116487482,130.214866290589,"Supercenter","East",45.67
9.555,127.73,78.80113,3,1.07788483225473,145.956399262525,"Dealer","West",47.438
15.083,120.72,129.24404,14,1.71644141224815,139.824804735891,"Dealer","East",57.119
10.799,136.65,93.37178,13,1.28962852715027,158.415092630009,"Automotive","East",51.343
8.856,125.92,44.84403,17,1.03498352079224,146.473955934238,"Automotive","East",52.064
16.012,113.73,136.12313,0,1.69720549246695,125.044033429133,"Automotive","East",49.63
13.821,122.79,114.11813,7,1.6650274278557,143.36747718714,"Supercenter","East",48.116
10.932,127.34,56.74259,15,1.11567091162116,141.326562277302,"Dealer","East",60.879
13.159,124.25,68.78201,3,1.72210512546838,137.900044530764,"Automotive","South",46.024
13.774,105.84,74.65935,6,1.47997132966587,121.028807096673,"Automotive","North",38.537
11.143,121.65,76.3733,0,1.30658101932693,136.322112746586,"Supercenter","South",47.569
17.536,113.77,110.58736,15,2.30712948181452,127.595326430802,"Automotive","South",37.183
15.397,132.24,86.23937,6,1.60590400873411,157.797125200847,"Automotive","East",45.374
11.662,136.94,99.35523,1,1.09563245075083,157.546233260873,"Automotive","East",42.841
8.191,112.31,123.88223,3,1.03083686033451,124.428822389746,"Automotive","North",26.633
3.41,128.28,67.34994,0,0.304730350119307,143.407096539877,"Automotive","North",45.954
17.134,126.49,70.4206,6,2.11130795006325,136.863413367935,"Automotive","South",54.384
11.564,120.25,148.25585,0,1.02228288621376,123.257928029093,"Automotive","North",44.862
15.702,127.57,95.29341,14,1.83889467684935,151.536705150228,"Dealer","South",44.438
12.5,137.11,119.96277,7,1.16973272703282,156.436396771946,"Automotive","East",45.034
6.656,114.49,67.21422,0,1.17930473493356,126.561491495282,"Automotive","East",60.088
8.155,124.95,75.88279,0,1.26367752403135,143.34990127471,"Dealer","South",56.975
6.725,137.93,107.15504,0,0.94513661920144,152.136441525694,"Dealer","East",43.697
12.394,112.61,81.98348,17,1.29531409735002,125.354498625191,"Automotive","East",46.428
13.893,129.33,75.8186,2,1.80499303794464,148.455287254255,"Automotive","West",55.575
16.697,125.5,92.2769,14,1.95233241850729,149.094257301721,"Dealer","South",50.21
20.144,115.69,87.0416,4,2.31449193131496,144.945634267412,"Dealer","North",47.594
8.452,106.84,91.92131,0,1.12818580653227,129.974265048948,"Automotive","East",47.95
7.938,115.14,63.27752,10,0.995796687007225,126.869951725131,"Supercenter","East",57.443
8,138.91,67.82732,2,0.78925217861787,149.453450663405,"Automotive","South",39.158
9.604,122.31,130.48128,1,1.32294880042849,144.585300746003,"Automotive","South",44.084
14.096,112.99,88.25585,0,1.68584074810875,124.081331422314,"Automotive","East",51.178
15.424,126.86,130.65306,14,1.78072132967364,136.136508116637,"Dealer","South",47.197
18.952,102.09,123.53623,0,2.41117241075019,121.791396964884,"Automotive","North",41.137
8.524,125.5,47.82619,0,1.53435500694183,149.493776109504,"Supercenter","South",50.859
18.727,123.23,114.61132,14,1.85042359380368,138.575506536627,"Supercenter","West",46.722
19.118,113.29,82.97111,8,1.92576100176612,122.007522488864,"Supercenter","East",46.668
12.392,123.08,87.20165,14,1.29929989919781,134.674170693633,"Automotive","East",49.34
14.912,110.38,59.16052,10,1.5646591257373,120.696802186057,"Automotive","East",45.883
20.923,130.11,113.98434,13,2.19647306806748,148.767864829104,"Automotive","West",36.891
19.275,127.74,122.28291,0,2.11154260275475,142.626559349706,"Automotive","East",38.76
18.252,128.82,147.87355,10,2.180831579183,144.413284343367,"Dealer","South",44.688
14.178,122.54,135.62991,0,1.36928219529743,137.251915931258,"Automotive","North",43.039
15.644,128.09,51.47585,6,1.6083821916661,147.988001886057,"Automotive","East",53.148
14.37,114.98,87.36313,2,1.48197237382259,131.171226175577,"Dealer","East",48.135
19.539,139.31,72.90228,8,2.10562764314387,164.635211880892,"Automotive","North",39.297
15.911,104.11,91.49742,19,1.57623767851342,115.347501061202,"Dealer","East",48.904
11.652,126.35,110.85017,2,1.189158957836,150.986443817098,"Supercenter","East",54.413
6.052,120.07,46.23251,0,0.97432208447059,133.475739709184,"Automotive","East",44.623
12.453,132.26,93.94616,3,1.22187697088548,144.192809321453,"Dealer","East",48.786
14.331,116.35,149.15886,0,1.43409157983052,128.033633919298,"Dealer","East",61.947
7.172,124.43,50.82231,10,0.885063367731476,138.329943420668,"Supercenter","East",53.252
15.457,105.88,102.97599,1,1.3856341429514,110.475705816587,"Dealer","East",44.981
11.932,102.46,101.56313,0,1.47150951837231,107.953722873276,"Supercenter","East",38.394
15.536,117.66,59.36468,0,1.41828431365161,128.356994857588,"Automotive","East",43.788
10.803,102.69,90.62811,6,1.46448278796259,120.897149968301,"Dealer","North",46.117
17.279,126.11,107.21981,9,1.78182552122896,146.979128561007,"Automotive","North",42.213
19.372,129.32,79.38148,8,1.97632614786169,143.635436805426,"Automotive","East",43.789
10.012,130.71,82.67816,22,1.47079762434937,152.559023978338,"Automotive","South",57.408
10.661,122.71,118.86009,15,1.25627256910641,141.962883666877,"Supercenter","East",59.846
11.031,130.38,76.52558,0,1.31645156180528,147.062326602037,"Supercenter","East",48.344
12.667,134.13,103.69931,17,1.22708351625054,149.245433722951,"Automotive","West",39.991
6.787,121.7,84.51911,7,1.03183387478689,144.396409317025,"Dealer","East",49.261
10.187,130.52,86.71789,4,1.53634887183589,152.254555343275,"Dealer","South",50.121
16.848,125.14,69.47992,4,1.97327257613783,138.177346870346,"Supercenter","East",47.563
22.116,133.18,107.7209,9,2.64714687533514,146.194490230705,"Automotive","West",49.098
15.194,107.3,46.38202,0,1.99648960274096,130.884315880503,"Automotive","East",43.533
7.873,122.79,121.97284,3,0.897952163914571,134.513292719077,"Supercenter","East",42.042
15.12,116.88,72.79074,6,1.42964972039327,133.86563141303,"Automotive","West",54.318
8.447,125.11,74.48644,2,1.01571761539481,139.245049714702,"Automotive","South",45.698
12.448,127.65,88.48002,10,1.66713997724363,141.185784382469,"Dealer","East",43.166
9.684,129.86,112.0839,13,1.08638022176768,142.458083106499,"Dealer","South",57.003
11.413,117.53,92.47613,0,1.45847772588463,130.12095460644,"Supercenter","East",48.428
7.615,123.23,117.18274,8,1.03758654171308,142.128870192593,"Dealer","South",59.778
14.645,128.68,98.63517,4,1.47917785508852,141.733206461403,"Automotive","East",44.067
13.343,127.26,88.38338,5,1.85696806245472,145.994925066197,"Dealer","East",46.966
13.822,126.63,148.81126,3,1.41415741996015,140.283703689544,"Automotive","East",52.555
18.993,115.07,89.3241,1,2.09744576293062,130.274541231136,"Automotive","East",51.572
4.683,117.71,100.45558,5,0.637223034729298,125.49843641936,"Automotive","West",48.822
14.514,104.4,107.78984,7,1.55514698265222,123.991358307078,"Dealer","North",48.656
10.703,119.88,63.38133,2,1.00967777344163,139.201059870532,"Dealer","East",43.751
11.732,118.32,54.72657,0,1.20158850533645,136.796588450917,"Dealer","East",54.315
9.795,132.55,43.29868,8,1.11132485060414,140.192418612078,"Supercenter","East",54.425
13.642,108.49,68.88799,2,1.70382494713431,124.31198549966,"Dealer","South",49.484
16.805,136.06,101.69627,3,1.780045832161,148.355974102878,"Automotive","West",50.015
19.344,120.52,136.82718,8,1.99897379246673,137.551964634567,"Automotive","East",55.826
5.871,113.53,96.87584,6,0.537223545558132,127.443326594324,"Dealer","East",49.492
5.954,137.89,80.59111,12,1.03808060046182,155.905086507872,"Supercenter","North",60.491
10.725,122.83,34.01222,4,1.51043428327497,136.899320748545,"Automotive","South",49.183
15.795,117.49,41.79582,4,1.71125375133386,118.395432800063,"Automotive","East",38.535
12.37,131.34,153.47752,10,1.76398839894388,145.399376428716,"Dealer","East",43.381
10.551,119.51,116.43302,0,1.72118497234168,133.446817286202,"Supercenter","South",55.914
15.86,108.1,117.62426,18,1.42950278859589,116.442530780275,"Dealer","East",46.057
15.897,142.21,105.0697,0,1.73637369342307,168.674603136133,"Automotive","West",47.314
16.887,123.52,97.14462,14,1.58066442678543,137.895084479113,"Dealer","East",51.798
16.1,123.47,94.1451,3,1.75278727996773,137.534706735474,"Supercenter","East",42.986
16.427,109.58,45.93384,17,1.48607604578095,125.239700939672,"Automotive","West",56.002
13.096,111.9,69.49347,7,1.48930318752274,125.89501756806,"Supercenter","East",53.081
12.315,122.76,56.59805,3,1.67482493561223,145.833715911267,"Automotive","East",41.58
10.783,115.65,99.2606,7,1.3560209396618,135.942326419431,"Dealer","East",48.741
11.951,133.56,94.77466,6,1.2014198569002,149.411515718111,"Dealer","North",58.275
13.121,134.16,83.84925,9,1.28613850060087,147.230517106425,"Dealer","East",55.963
12.319,128.71,90.34945,2,1.50211494221891,154.224584627337,"Supercenter","East",45.972
15.539,139.37,105.26526,12,2.08386542598013,161.545020867412,"Supercenter","East",39.953
15.153,125.65,93.54966,7,1.42729633578437,137.358142206913,"Automotive","East",50.585
13.698,136.05,47.9087,6,1.47860000240169,152.735460406702,"Automotive","North",46.068
17.665,134.91,104.37576,9,1.89556669679985,151.089763744672,"Dealer","East",56.846
11.789,140.27,62.47038,9,1.43699496675591,162.916503915559,"Automotive","East",50.132
18.914,129.48,63.66151,11,2.07572299490837,151.148144890832,"Automotive","East",52.728
13.765,110.84,94.33809,0,1.34019931942807,124.91483100464,"Automotive","North",42.508
13.855,131.23,82.12795,14,1.74360030588455,149.864388406704,"Automotive","North",41.415
17.714,135.48,99.84345,17,1.60120053042862,149.818028876898,"Automotive","East",52.256
13.568,117.34,62.00239,0,1.25650126899675,130.728334785454,"Automotive","East",46.889
19.967,135.2,94.99494,1,2.01466134949273,158.894174114357,"Automotive","West",39.839
6.071,117.23,86.93342,0,0.553820404471975,138.79950568279,"Dealer","East",43.642
