Size,Price
429.2940073,706592.3434
284.5336498,448899.5978
220.6086149,284144.2598
870.6833656,895261.7285
654.1042972,825619.1064
72.27898009,174912.9412
52.20462139,113675.4859
778.7361977,1133943.969
360.8655822,740914.2499
180.9803497,249918.2963
935.9085204,1219311.055
68.85559194,114770.8931
63.88014909,154967.5173
1039.994823,1136740.952
37.33359604,78922.78041
78.05950145,156766.5468
243.3213095,426372.5855
561.9399073,1012357.073
425.8561368,623816.9592
360.1431195,542806.4461
92.27110602,173404.4789
516.546079,680531.8103
364.1566884,400573.7028
121.8056773,168213.7074
262.1897719,506034.6553
2389.065729,2359814.996
703.3400079,1035946.389
199.0136318,325014.6308
177.6861195,333210.1673
298.3824366,525211.6026
214.5649181,347581.1723
65.57582343,89903.75893
182.330887,410622.5861
695.4161956,777963.3248
572.6031141,680861.7473
160.9421704,211728.8298
605.926043,729611.4897
146.0409024,256422.4156
931.3926017,1035167.893
192.5444077,248871.7399
893.1801731,1105130.172
173.3137577,304179.2632
325.2313763,639668.6192
19.63035605,50677.57119
2552.112123,1992155.209
296.4426096,398959.3272
1374.30311,1453099.696
161.9851088,292505.2979
139.6362911,266639.7859
259.3638232,338774.5025
239.7814677,342499.4354
264.7444694,445571.7317
166.1254911,223033.0914
63.96105834,144075.3533
311.7466494,497669.1205
78.55785068,131077.1458
46.80175719,108591.002
260.5841058,479655.836
376.3264059,606349.9637
1300.7681,891565.2302
92.66134419,163947.6173
674.9971594,1099120.123
148.9229507,193243.8747
2392.439018,2085114.902
136.2714255,240434.0812
571.6238515,726133.2953
715.3733633,848082.1876
76.2447441,140453.8277
204.5884776,482103.3285
223.4132653,226117.9215
183.9008977,376891.4294
566.2354506,1069949.76
83.93843117,143495.9486
526.3469821,725644.4714
389.4201776,582444.7002
161.3343573,192710.323
423.6849764,563875.9212
223.788538,330378.023
1030.182586,1204688.86
610.72156,1095723.429
293.1322063,543516.8838
140.8308095,304556.8278
558.2634461,996981.7899
240.9871908,341843.8379
201.0032611,343739.8296
726.0293407,1053436.27
124.3736266,187034.5022
355.7827265,497145.1801
407.1589325,536519.4855
497.5047592,542826.1813
688.8287413,920915.4637
186.9573013,332004.8002
566.1158377,644172.7615
913.2000908,1131643.173
506.5162434,691730.3967
457.6790947,527376.356
168.3704573,249017.9481
615.3167126,887914.0846
176.0263524,241360.1134
234.1069428,382360.164
1115.663984,1204438.537
439.4640254,720267.9734
493.6680906,676554.5788
333.3706179,414038.9888
261.1572596,388448.7197
2045.952946,2153753.869
186.3515995,302881.2317
55.71155129,88243.97336
239.0923805,356034.344
44.77926254,83140.84089
167.8096692,312792.2167
111.5329026,241488.5585
8.169134567,20867.84418
184.2767291,318278.2664
717.7419361,920181.9869
154.5288814,246020.6833
144.31044,259061.5834
158.8516477,321277.8955
1800.90311,1613780.787
1090.032331,1257140.385
128.0468337,273599.8303
198.9092883,269479.3518
869.6580841,1118241.973
366.0643496,529356.5108
240.0683583,327557.3116
254.2546764,301633.6699
1175.396605,1158126.15
61.57613348,154510.3737
136.2932771,229263.8917
427.9312527,500151.0737
225.1844927,366003.5597
84.74151735,116896.6224
406.4418534,575591.7089
208.5575251,326540.0212
206.7525194,280713.1613
318.1674815,456811.3808
182.1741343,243193.1846
42.72074838,101501.0169
57.7505973,124809.0719
150.2321252,272421.8906
115.1554609,201018.8807
588.0115052,802954.467
261.9372273,347662.9944
62.97667231,158232.8955
296.547344,327903.0379
721.09521,921843.255
148.6674299,237933.9266
290.9719322,485909.797
2430.497845,2107334.316
597.9129479,771751.9821
157.5085507,202782.5024
54.44215603,82494.26119
129.9368279,206276.3583
189.1766374,224164.3981
100.7868248,190301.2713
129.9631977,244347.7929
1168.815407,1445232.443
1732.008985,1762513.472
270.9458503,446663.006
70.43193018,160502.9151
314.1014404,443172.6179
360.8387145,562796.221
238.8757713,374268.5993
305.997321,512697.0208
124.7096013,171751.9658
98.04787073,177387.6909
710.0543809,793611.0551
176.8133504,294047.4329
117.5451487,220083.3565
1094.857203,1354703.993
274.6330707,374663.8228
1712.858536,1760285.642
135.9221879,250934.6029
216.9567282,357357.2729
534.3306624,728248.8876
456.0269842,542440.5926
292.6484143,395258.3708
284.9197328,318899.9284
129.1743408,212016.1642
709.7125439,810038.6718
722.5082296,1010159.352
325.6140876,376567.0365
354.7480121,601703.5098
905.5731452,1016323.036
326.059253,405550.2304
1921.613796,2387418.972
310.1741451,446026.7202
55.68966625,104480.7727
121.6807349,238726.2486
918.5311714,1012992.046
187.370586,240645.7407
229.4836256,464325.7313
472.9081286,631328.1373
114.1708864,202378.2764
931.7424645,887072.0933
581.6434948,629303.171
91.01395561,167077.4412
288.8552598,379628.8052
1344.211029,1684407.532
925.7936679,1260925.436
184.8062842,320983.1823
70.00420945,172360.5105
388.9069293,556812.2829
187.6966385,361538.1176
1067.500575,1428633.525
361.5201197,649365.4242
549.50269,776181.5869
105.7059349,158394.5464
88.62011218,184943.864
509.1760924,796682.6181
214.268319,306366.5223
68.73288468,159865.8043
126.9146119,201162.5368
87.60388186,180818.4699
216.8189583,458121.3155
236.0666091,354822.149
119.1521619,173874.175
433.0079619,394892.0578
113.2010939,212457.7884
71.24563952,140531.1631
289.7402491,456056.1634
429.4542194,599021.1763
360.5319062,508186.0229
15.08168172,39408.24129
26.14688816,55360.7521
47.82415814,125431.5887
616.1137129,739554.2112
94.95303566,197053.7801
112.3061456,186689.6354
180.91587,260894.1544
75.96198264,105340.9093
310.1352056,484989.7969
881.8249468,1065221.513
32.71608608,75663.78185
350.4079575,594330.7339
695.0534748,918232.7056
145.250718,232556.8098
267.5539477,365695.018
454.2498521,639878.0834
1643.659877,1996158.857
39.8810814,98260.26268
329.5420733,450887.6604
355.9915206,439632.9208
116.9966769,192267.2528
2054.975848,2111770.437
414.6886284,591000.8636
782.4028998,1083429.036
147.3187941,227848.2497
790.6022563,943976.5637
132.4326639,260999.9061
225.7801698,385964.2085
445.0479361,551725.5147
221.1521262,323668.4514
295.3959806,359364.7903
737.5486243,965202.0655
41.4911556,89939.00701
456.3255569,675533.2064
161.3852917,300605.9987
906.2856366,955232.2913
161.681214,297566.3099
803.5565892,1145487.111
441.5392223,427621.8807
211.8318898,322142.7946
2240.533322,2255343.777
886.3053515,1002975.688
660.9532755,857190.5405
643.5261067,827833.8632
1414.596944,1361576.788
1146.028712,1100380.581
568.5119801,597807.2615
135.3997807,255397.4002
122.3652223,295282.4692
207.7511083,319548.7453
179.5591807,264853.5685
330.2113865,411985.6548
129.8622763,262968.816
559.7877398,625007.7206
374.3048467,624296.4448
18.00310191,38558.57898
149.3485818,220840.3471
447.1819935,492705.9253
58.89315546,109036.0878
188.5846092,341633.5742
168.7292758,308339.4586
431.7058043,501570.4974
61.74924999,129313.9298
108.036296,180044.5913
426.8347843,594132.5513
132.4121622,223470.6053
184.9311568,364801.0516
2008.780081,2199897.44
155.7502255,278889.422
37.24939834,105228.4829
759.7732927,866762.7833
115.999078,163927.1626
97.65812332,226714.6058
530.1594381,514278.2181
261.1761759,408032.1517
2550.165064,2730327.773
171.4471433,223374.3294
328.0928155,460284.8032
278.6398345,486119.9431
45.1094144,87283.39643
251.6227756,353178.7044
1640.184007,1669260.758
421.1794895,542730.6676
82.06255801,160170.9332
346.073459,543925.5084
239.7133414,282503.5566
536.6847901,618597.381
66.06533438,130174.5102
479.9797904,474401.1542
510.8742579,700185.3758
104.6161851,177072.436
59.31664674,132877.4543
352.4681091,436900.359
361.3887394,469971.3143
1491.21186,1094015.114
434.9033431,623133.0049
998.2200698,954651.252
1643.25555,1732610.674
760.3721231,792682.9723
452.5690084,560624.5162
182.0567475,314622.4412
59.6313671,139459.6152
271.6221091,357638.7558
634.8755213,868076.9654
560.1885433,599122.1789
382.6729974,418492.2367
1053.411716,1248078.326
202.3016358,344454.6974
1784.378801,1896662.567
265.349066,356025.1129
463.8238615,626053.6015
157.3355596,295176.8196
249.0297987,354100.2208
262.1162221,358338.5539
233.4975244,310402.4832
267.0829711,356867.3699
68.01329457,139516.4638
528.4549897,860487.6339
85.13315037,142412.5522
411.998515,784390.7187
183.3564794,315119.5782
78.09265248,188886.9335
426.402657,596337.6141
65.86641037,115236.7736
1867.450642,1937510.331
477.2223918,743765.923
686.222357,810319.8941
57.57420411,93426.81826
492.7689216,670800.11
104.3401049,205883.5214
1052.357218,1067946.355
206.8302418,294797.6749
12.9808629,36026.59308
212.6403083,365439.1905
205.6622459,349949.4501
887.8641635,1260065.7
284.1829019,311995.1929
375.9552021,370258.1789
459.4550238,508397.1063
498.9238245,674082.2128
291.5285226,486217.9319
208.0009616,352396.8739
107.3990732,139093.0753
303.6962786,457367.5391
31.81735006,71040.93163
196.1740673,285512.922
128.7313334,211378.4072
106.9787837,189521.7599
576.142916,812980.5006
386.8288018,451725.8492
117.8233282,285501.0102
172.8924694,267206.3659
138.0353639,248076.6587
121.2076338,198656.191
1352.0384,1912475.73
275.0465327,299424.3959
91.37963281,133094.5257
980.3128112,1408616.682
233.8100944,306379.0714
27.39644119,75528.92666
