case:concept:name,concept:name,time:timestamp,cost:total,human_resource,org:role,org:resource,outcome_unit,unsuccessful_outcome_unit,cost:fixed,cost:variable,cost:labor,cost:inventory,client,cost:maintenance,cost:missed_deadline,cost:transportation,cost:warehousing,quality,lifecycle:transition,concept:instance
1,A,2025-01-01 10:02:23,4,Edd,Employee,Machine 1,69,59,4,0,0,0,Krabs,0,99,49,0,4,complete,i_24
1,D,2025-01-01 10:02:30,12,Ed,Boss,Machine 1,21,0,0,12,0,12,Krabs,0,99,49,0,4,start,i_25
1,D,2025-01-01 10:02:30,12,Ed,Boss,Machine 1,21,0,0,12,0,12,Krabs,0,99,49,0,4,complete,i_25
1,A,2025-01-01 10:02:35,7,Ed,Boss,Machine 2,0,0,5,2,2,0,Krabs,0,99,49,0,4,start,i_26
1,A,2025-01-01 10:02:35,7,Ed,Boss,Machine 2,0,0,5,2,2,0,Krabs,0,99,49,0,4,complete,i_26
10,A,2025-01-01 10:12:00,0,Edd,Employee,Machine 1,89,18,0,0,0,0,Patrick,60,0,0,5,3,start,i_27
10,A,2025-01-01 10:12:00,0,Edd,Employee,Machine 1,89,18,0,0,0,0,Patrick,60,0,0,5,3,complete,i_27
10,B,2025-01-01 10:12:05,13,Edd,Employee,Machine 1,0,0,10,3,0,3,Patrick,60,0,0,5,3,start,i_28
10,B,2025-01-01 10:12:05,13,Edd,Employee,Machine 1,0,0,10,3,0,3,Patrick,60,0,0,5,3,complete,i_28
10,B,2025-01-01 10:12:13,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Patrick,60,0,0,5,3,start,i_29
10,B,2025-01-01 10:12:13,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Patrick,60,0,0,5,3,complete,i_29
10,A,2025-01-01 10:12:22,13,Eddy,Employee,Machine 1,45,0,1,12,3,9,Patrick,60,0,0,5,3,start,i_30
10,A,2025-01-01 10:12:22,13,Eddy,Employee,Machine 1,45,0,1,12,3,9,Patrick,60,0,0,5,3,complete,i_30
11,D,2025-01-01 10:12:30,0,Edd,Employee,Machine 2,51,0,0,0,0,0,Gary,0,0,59,0,5,start,i_31
11,D,2025-01-01 10:12:30,0,Edd,Employee,Machine 2,51,0,0,0,0,0,Gary,0,0,59,0,5,complete,i_31
11,A,2025-01-01 10:12:31,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Gary,0,0,59,0,5,start,i_32
11,A,2025-01-01 10:12:31,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Gary,0,0,59,0,5,complete,i_32
11,A,2025-01-01 10:12:41,5,Edd,Employee,Machine 1,0,0,5,0,0,0,Gary,0,0,59,0,5,start,i_33
11,A,2025-01-01 10:12:41,5,Edd,Employee,Machine 1,0,0,5,0,0,0,Gary,0,0,59,0,5,complete,i_33
11,B,2025-01-01 10:12:45,11,Eddy,Employee,Machine 1,0,0,0,11,8,3,Gary,0,0,59,0,5,start,i_34
11,B,2025-01-01 10:12:45,11,Eddy,Employee,Machine 1,0,0,0,11,8,3,Gary,0,0,59,0,5,complete,i_34
11,A,2025-01-01 10:12:54,14,Eddy,Employee,Machine 2,53,0,14,0,0,0,Gary,0,0,59,0,5,start,i_35
11,A,2025-01-01 10:12:54,14,Eddy,Employee,Machine 2,53,0,14,0,0,0,Gary,0,0,59,0,5,complete,i_35
11,B,2025-01-01 10:12:59,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Gary,0,0,59,0,5,start,i_36
11,B,2025-01-01 10:12:59,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Gary,0,0,59,0,5,complete,i_36
11,B,2025-01-01 10:13:08,20,Eddy,Employee,Machine 2,0,0,19,1,0,1,Gary,0,0,59,0,5,start,i_37
11,B,2025-01-01 10:13:08,20,Eddy,Employee,Machine 2,0,0,19,1,0,1,Gary,0,0,59,0,5,complete,i_37
11,A,2025-01-01 10:13:12,16,Edd,Employee,Machine 2,0,0,12,4,1,3,Gary,0,0,59,0,5,start,i_38
11,A,2025-01-01 10:13:12,16,Edd,Employee,Machine 2,0,0,12,4,1,3,Gary,0,0,59,0,5,complete,i_38
12,C,2025-01-01 10:13:21,12,Edd,Employee,Machine 2,0,0,12,0,0,0,Krabs,0,60,2,0,4,start,i_39
12,C,2025-01-01 10:13:21,12,Edd,Employee,Machine 2,0,0,12,0,0,0,Krabs,0,60,2,0,4,complete,i_39
12,B,2025-01-01 10:13:24,0,Eddy,Employee,Machine 2,34,0,0,0,0,0,Krabs,0,60,2,0,4,start,i_40
12,A,2025-01-01 10:13:24,3,Edd,Employee,Machine 1,0,0,3,0,0,0,Krabs,0,60,2,0,4,start,i_41
12,B,2025-01-01 10:13:24,0,Eddy,Employee,Machine 2,34,0,0,0,0,0,Krabs,0,60,2,0,4,complete,i_40
12,A,2025-01-01 10:13:24,3,Edd,Employee,Machine 1,0,0,3,0,0,0,Krabs,0,60,2,0,4,complete,i_41
12,D,2025-01-01 10:13:33,16,Edd,Employee,Machine 2,38,0,0,16,8,8,Krabs,0,60,2,0,4,start,i_42
12,D,2025-01-01 10:13:33,16,Edd,Employee,Machine 2,38,0,0,16,8,8,Krabs,0,60,2,0,4,complete,i_42
12,A,2025-01-01 10:13:42,9,Ed,Boss,Machine 1,53,0,2,7,7,0,Krabs,0,60,2,0,4,start,i_43
12,A,2025-01-01 10:13:42,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Krabs,0,60,2,0,4,start,i_44
12,A,2025-01-01 10:13:42,9,Ed,Boss,Machine 1,53,0,2,7,7,0,Krabs,0,60,2,0,4,complete,i_43
12,A,2025-01-01 10:13:42,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Krabs,0,60,2,0,4,complete,i_44
12,A,2025-01-01 10:13:47,14,Eddy,Employee,Machine 1,0,0,0,14,6,8,Krabs,0,60,2,0,4,start,i_45
12,A,2025-01-01 10:13:47,14,Eddy,Employee,Machine 1,0,0,0,14,6,8,Krabs,0,60,2,0,4,complete,i_45
12,A,2025-01-01 10:13:56,6,Eddy,Employee,Machine 1,0,0,6,0,0,0,Krabs,0,60,2,0,4,start,i_46
12,A,2025-01-01 10:13:56,6,Eddy,Employee,Machine 1,0,0,6,0,0,0,Krabs,0,60,2,0,4,complete,i_46
12,A,2025-01-01 10:14:05,12,Eddy,Employee,Machine 2,0,0,2,10,7,3,Krabs,0,60,2,0,4,start,i_47
12,A,2025-01-01 10:14:05,12,Eddy,Employee,Machine 2,0,0,2,10,7,3,Krabs,0,60,2,0,4,complete,i_47
12,A,2025-01-01 10:14:06,10,Ed,Boss,Machine 1,0,0,0,10,8,2,Krabs,0,60,2,0,4,start,i_48
12,D,2025-01-01 10:14:06,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Krabs,0,60,2,0,4,start,i_49
12,A,2025-01-01 10:14:06,10,Ed,Boss,Machine 1,0,0,0,10,8,2,Krabs,0,60,2,0,4,complete,i_48
12,D,2025-01-01 10:14:06,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Krabs,0,60,2,0,4,complete,i_49
12,D,2025-01-01 10:14:13,4,Edd,Employee,Machine 1,0,0,2,2,1,1,Krabs,0,60,2,0,4,start,i_50
12,A,2025-01-01 10:14:13,20,Eddy,Employee,Machine 2,74,0,0,20,4,16,Krabs,0,60,2,0,4,start,i_51
12,D,2025-01-01 10:14:13,4,Edd,Employee,Machine 1,0,0,2,2,1,1,Krabs,0,60,2,0,4,complete,i_50
12,A,2025-01-01 10:14:13,20,Eddy,Employee,Machine 2,74,0,0,20,4,16,Krabs,0,60,2,0,4,complete,i_51
12,B,2025-01-01 10:14:17,3,Eddy,Employee,Machine 2,80,0,0,3,2,1,Krabs,0,60,2,0,4,start,i_52
12,B,2025-01-01 10:14:17,3,Eddy,Employee,Machine 2,80,0,0,3,2,1,Krabs,0,60,2,0,4,complete,i_52
12,B,2025-01-01 10:14:21,6,Eddy,Employee,Machine 1,0,0,4,2,0,2,Krabs,0,60,2,0,4,start,i_53
12,B,2025-01-01 10:14:21,6,Eddy,Employee,Machine 1,0,0,4,2,0,2,Krabs,0,60,2,0,4,complete,i_53
13,A,2025-01-01 10:14:28,6,Eddy,Employee,Machine 1,86,0,2,4,1,3,Squidward,0,0,98,61,4,start,i_54
13,A,2025-01-01 10:14:28,6,Eddy,Employee,Machine 1,86,0,2,4,1,3,Squidward,0,0,98,61,4,complete,i_54
13,A,2025-01-01 10:14:30,11,Edd,Employee,Machine 1,0,0,1,10,2,8,Squidward,0,0,98,61,4,start,i_55
13,A,2025-01-01 10:14:30,11,Edd,Employee,Machine 1,0,0,1,10,2,8,Squidward,0,0,98,61,4,complete,i_55
13,A,2025-01-01 10:14:40,18,Ed,Boss,Machine 1,0,0,6,12,8,4,Squidward,0,0,98,61,4,start,i_56
13,A,2025-01-01 10:14:40,18,Ed,Boss,Machine 1,0,0,6,12,8,4,Squidward,0,0,98,61,4,complete,i_56
13,D,2025-01-01 10:14:42,0,Eddy,Employee,Machine 1,0,0,0,0,0,0,Squidward,0,0,98,61,4,start,i_57
13,C,2025-01-01 10:14:42,20,Ed,Boss,Machine 2,0,0,3,17,1,16,Squidward,0,0,98,61,4,start,i_58
13,D,2025-01-01 10:14:42,0,Eddy,Employee,Machine 1,0,0,0,0,0,0,Squidward,0,0,98,61,4,complete,i_57
13,C,2025-01-01 10:14:42,20,Ed,Boss,Machine 2,0,0,3,17,1,16,Squidward,0,0,98,61,4,complete,i_58
13,C,2025-01-01 10:14:49,8,Eddy,Employee,Machine 1,32,5,5,3,2,1,Squidward,0,0,98,61,4,start,i_59
13,C,2025-01-01 10:14:49,8,Eddy,Employee,Machine 1,32,5,5,3,2,1,Squidward,0,0,98,61,4,complete,i_59
13,A,2025-01-01 10:14:53,19,Eddy,Employee,Machine 1,0,0,7,12,6,6,Squidward,0,0,98,61,4,start,i_60
13,A,2025-01-01 10:14:53,19,Eddy,Employee,Machine 1,0,0,7,12,6,6,Squidward,0,0,98,61,4,complete,i_60
13,A,2025-01-01 10:14:56,14,Ed,Boss,Machine 1,25,0,1,13,1,12,Squidward,0,0,98,61,4,start,i_61
13,A,2025-01-01 10:14:56,14,Ed,Boss,Machine 1,25,0,1,13,1,12,Squidward,0,0,98,61,4,complete,i_61
13,A,2025-01-01 10:14:57,19,Eddy,Employee,Machine 1,9,0,15,4,3,1,Squidward,0,0,98,61,4,start,i_62
13,A,2025-01-01 10:14:57,19,Eddy,Employee,Machine 1,9,0,15,4,3,1,Squidward,0,0,98,61,4,complete,i_62
13,A,2025-01-01 10:15:01,10,Ed,Boss,Machine 2,33,0,8,2,2,0,Squidward,0,0,98,61,4,start,i_63
13,A,2025-01-01 10:15:01,10,Ed,Boss,Machine 2,33,0,8,2,2,0,Squidward,0,0,98,61,4,complete,i_63
13,D,2025-01-01 10:15:08,20,Eddy,Employee,Machine 1,33,7,17,3,3,0,Squidward,0,0,98,61,4,start,i_64
13,D,2025-01-01 10:15:08,20,Eddy,Employee,Machine 1,33,7,17,3,3,0,Squidward,0,0,98,61,4,complete,i_64
13,D,2025-01-01 10:15:14,8,Edd,Employee,Machine 2,8,0,3,5,0,5,Squidward,0,0,98,61,4,start,i_65
13,D,2025-01-01 10:15:14,8,Edd,Employee,Machine 2,8,0,3,5,0,5,Squidward,0,0,98,61,4,complete,i_65
13,A,2025-01-01 10:15:17,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Squidward,0,0,98,61,4,start,i_66
13,A,2025-01-01 10:15:17,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Squidward,0,0,98,61,4,complete,i_66
13,A,2025-01-01 10:15:26,17,Ed,Boss,Machine 2,13,0,1,16,11,5,Squidward,0,0,98,61,4,start,i_67
13,A,2025-01-01 10:15:26,17,Ed,Boss,Machine 2,13,0,1,16,11,5,Squidward,0,0,98,61,4,complete,i_67
13,A,2025-01-01 10:15:30,20,Ed,Boss,Machine 1,26,0,19,1,0,1,Squidward,0,0,98,61,4,start,i_68
13,A,2025-01-01 10:15:30,20,Ed,Boss,Machine 1,26,0,19,1,0,1,Squidward,0,0,98,61,4,complete,i_68
13,B,2025-01-01 10:15:36,0,Ed,Boss,Machine 2,76,52,0,0,0,0,Squidward,0,0,98,61,4,start,i_69
13,B,2025-01-01 10:15:36,0,Ed,Boss,Machine 2,76,52,0,0,0,0,Squidward,0,0,98,61,4,complete,i_69
14,A,2025-01-01 10:15:44,1,Eddy,Employee,Machine 1,0,0,0,1,0,1,Bob,43,46,88,24,3,start,i_70
14,A,2025-01-01 10:15:44,1,Eddy,Employee,Machine 1,0,0,0,1,0,1,Bob,43,46,88,24,3,complete,i_70
14,B,2025-01-01 10:15:53,2,Edd,Employee,Machine 2,40,0,2,0,0,0,Bob,43,46,88,24,3,start,i_71
14,B,2025-01-01 10:15:53,2,Edd,Employee,Machine 2,40,0,2,0,0,0,Bob,43,46,88,24,3,complete,i_71
14,A,2025-01-01 10:16:03,0,Ed,Boss,Machine 2,66,0,0,0,0,0,Bob,43,46,88,24,3,start,i_72
14,A,2025-01-01 10:16:03,0,Ed,Boss,Machine 2,66,0,0,0,0,0,Bob,43,46,88,24,3,complete,i_72
14,C,2025-01-01 10:16:09,16,Edd,Employee,Machine 1,0,0,7,9,4,5,Bob,43,46,88,24,3,start,i_73
14,C,2025-01-01 10:16:09,16,Edd,Employee,Machine 1,0,0,7,9,4,5,Bob,43,46,88,24,3,complete,i_73
14,A,2025-01-01 10:16:11,5,Ed,Boss,Machine 1,80,0,1,4,2,2,Bob,43,46,88,24,3,start,i_74
14,A,2025-01-01 10:16:11,5,Ed,Boss,Machine 1,80,0,1,4,2,2,Bob,43,46,88,24,3,complete,i_74
14,A,2025-01-01 10:16:13,19,Ed,Boss,Machine 1,0,0,4,15,10,5,Bob,43,46,88,24,3,start,i_75
14,A,2025-01-01 10:16:13,19,Ed,Boss,Machine 1,0,0,4,15,10,5,Bob,43,46,88,24,3,complete,i_75
14,C,2025-01-01 10:16:19,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Bob,43,46,88,24,3,start,i_76
14,C,2025-01-01 10:16:19,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Bob,43,46,88,24,3,complete,i_76
14,A,2025-01-01 10:16:26,11,Edd,Employee,Machine 2,28,0,11,0,0,0,Bob,43,46,88,24,3,start,i_77
14,A,2025-01-01 10:16:26,11,Edd,Employee,Machine 2,28,0,11,0,0,0,Bob,43,46,88,24,3,complete,i_77
14,D,2025-01-01 10:16:34,0,Eddy,Employee,Machine 1,29,0,0,0,0,0,Bob,43,46,88,24,3,start,i_78
14,D,2025-01-01 10:16:34,0,Eddy,Employee,Machine 1,29,0,0,0,0,0,Bob,43,46,88,24,3,complete,i_78
14,A,2025-01-01 10:16:39,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Bob,43,46,88,24,3,start,i_79
14,A,2025-01-01 10:16:39,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Bob,43,46,88,24,3,complete,i_79
14,D,2025-01-01 10:16:46,0,Eddy,Employee,Machine 2,21,0,0,0,0,0,Bob,43,46,88,24,3,start,i_80
14,D,2025-01-01 10:16:46,0,Eddy,Employee,Machine 2,21,0,0,0,0,0,Bob,43,46,88,24,3,complete,i_80
14,A,2025-01-01 10:16:47,11,Eddy,Employee,Machine 1,72,41,6,5,5,0,Bob,43,46,88,24,3,start,i_81
14,A,2025-01-01 10:16:47,11,Eddy,Employee,Machine 1,72,41,6,5,5,0,Bob,43,46,88,24,3,complete,i_81
14,B,2025-01-01 10:16:56,19,Eddy,Employee,Machine 1,94,0,7,12,12,0,Bob,43,46,88,24,3,start,i_82
14,B,2025-01-01 10:16:56,19,Eddy,Employee,Machine 1,94,0,7,12,12,0,Bob,43,46,88,24,3,complete,i_82
15,A,2025-01-01 10:17:00,17,Eddy,Employee,Machine 1,0,0,11,6,1,5,Bob,82,18,0,79,4,start,i_83
15,A,2025-01-01 10:17:00,17,Eddy,Employee,Machine 1,0,0,11,6,1,5,Bob,82,18,0,79,4,complete,i_83
15,C,2025-01-01 10:17:06,7,Eddy,Employee,Machine 2,0,0,5,2,1,1,Bob,82,18,0,79,4,start,i_84
15,C,2025-01-01 10:17:06,7,Eddy,Employee,Machine 2,0,0,5,2,1,1,Bob,82,18,0,79,4,complete,i_84
15,B,2025-01-01 10:17:08,12,Edd,Employee,Machine 2,10,0,8,4,4,0,Bob,82,18,0,79,4,start,i_85
15,B,2025-01-01 10:17:08,12,Edd,Employee,Machine 2,10,0,8,4,4,0,Bob,82,18,0,79,4,complete,i_85
15,D,2025-01-01 10:17:12,6,Ed,Boss,Machine 2,76,0,1,5,0,5,Bob,82,18,0,79,4,start,i_86
15,D,2025-01-01 10:17:12,6,Ed,Boss,Machine 2,76,0,1,5,0,5,Bob,82,18,0,79,4,complete,i_86
15,D,2025-01-01 10:17:17,3,Eddy,Employee,Machine 1,0,0,0,3,0,3,Bob,82,18,0,79,4,start,i_87
15,A,2025-01-01 10:17:17,8,Edd,Employee,Machine 1,70,14,0,8,0,8,Bob,82,18,0,79,4,start,i_88
15,D,2025-01-01 10:17:17,3,Eddy,Employee,Machine 1,0,0,0,3,0,3,Bob,82,18,0,79,4,complete,i_87
15,A,2025-01-01 10:17:17,8,Edd,Employee,Machine 1,70,14,0,8,0,8,Bob,82,18,0,79,4,complete,i_88
15,A,2025-01-01 10:17:21,18,Edd,Employee,Machine 2,85,0,3,15,12,3,Bob,82,18,0,79,4,start,i_89
15,A,2025-01-01 10:17:21,18,Edd,Employee,Machine 2,85,0,3,15,12,3,Bob,82,18,0,79,4,complete,i_89
15,A,2025-01-01 10:17:24,12,Edd,Employee,Machine 2,19,14,1,11,0,11,Bob,82,18,0,79,4,start,i_90
15,A,2025-01-01 10:17:24,12,Edd,Employee,Machine 2,19,14,1,11,0,11,Bob,82,18,0,79,4,complete,i_90
15,D,2025-01-01 10:17:33,11,Ed,Boss,Machine 1,0,0,11,0,0,0,Bob,82,18,0,79,4,start,i_91
15,D,2025-01-01 10:17:33,10,Edd,Employee,Machine 1,0,0,2,8,1,7,Bob,82,18,0,79,4,start,i_92
15,D,2025-01-01 10:17:33,11,Ed,Boss,Machine 1,0,0,11,0,0,0,Bob,82,18,0,79,4,complete,i_91
15,D,2025-01-01 10:17:33,10,Edd,Employee,Machine 1,0,0,2,8,1,7,Bob,82,18,0,79,4,complete,i_92
15,A,2025-01-01 10:17:36,12,Eddy,Employee,Machine 2,78,0,7,5,3,2,Bob,82,18,0,79,4,start,i_93
15,A,2025-01-01 10:17:36,12,Eddy,Employee,Machine 2,78,0,7,5,3,2,Bob,82,18,0,79,4,complete,i_93
15,A,2025-01-01 10:17:41,20,Ed,Boss,Machine 2,0,0,18,2,1,1,Bob,82,18,0,79,4,start,i_94
15,A,2025-01-01 10:17:41,20,Ed,Boss,Machine 2,0,0,18,2,1,1,Bob,82,18,0,79,4,complete,i_94
15,B,2025-01-01 10:17:49,18,Eddy,Employee,Machine 1,0,0,6,12,10,2,Bob,82,18,0,79,4,start,i_95
15,B,2025-01-01 10:17:49,18,Eddy,Employee,Machine 1,0,0,6,12,10,2,Bob,82,18,0,79,4,complete,i_95
15,A,2025-01-01 10:17:55,1,Edd,Employee,Machine 2,0,0,0,1,1,0,Bob,82,18,0,79,4,start,i_96
15,A,2025-01-01 10:17:55,19,Edd,Employee,Machine 1,7,0,8,11,10,1,Bob,82,18,0,79,4,start,i_97
15,A,2025-01-01 10:17:55,1,Edd,Employee,Machine 2,0,0,0,1,1,0,Bob,82,18,0,79,4,complete,i_96
15,A,2025-01-01 10:17:55,19,Edd,Employee,Machine 1,7,0,8,11,10,1,Bob,82,18,0,79,4,complete,i_97
15,B,2025-01-01 10:17:59,0,Ed,Boss,Machine 2,97,0,0,0,0,0,Bob,82,18,0,79,4,start,i_98
15,B,2025-01-01 10:17:59,0,Ed,Boss,Machine 2,97,0,0,0,0,0,Bob,82,18,0,79,4,complete,i_98
15,C,2025-01-01 10:18:02,3,Ed,Boss,Machine 2,29,0,3,0,0,0,Bob,82,18,0,79,4,start,i_99
15,C,2025-01-01 10:18:02,3,Ed,Boss,Machine 2,29,0,3,0,0,0,Bob,82,18,0,79,4,complete,i_99
15,B,2025-01-01 10:18:07,13,Edd,Employee,Machine 2,0,0,8,5,0,5,Bob,82,18,0,79,4,start,i_100
15,B,2025-01-01 10:18:07,13,Edd,Employee,Machine 2,0,0,8,5,0,5,Bob,82,18,0,79,4,complete,i_100
15,B,2025-01-01 10:18:10,8,Edd,Employee,Machine 1,71,0,0,8,4,4,Bob,82,18,0,79,4,start,i_101
15,B,2025-01-01 10:18:10,8,Edd,Employee,Machine 1,71,0,0,8,4,4,Bob,82,18,0,79,4,complete,i_101
16,C,2025-01-01 10:18:13,18,Eddy,Employee,Machine 2,80,48,17,1,1,0,Bob,91,6,0,7,1,start,i_102
16,C,2025-01-01 10:18:13,18,Eddy,Employee,Machine 2,80,48,17,1,1,0,Bob,91,6,0,7,1,complete,i_102
17,A,2025-01-01 10:18:17,20,Edd,Employee,Machine 1,40,9,3,17,17,0,Sandy,19,94,87,0,3,start,i_103
17,A,2025-01-01 10:18:17,20,Edd,Employee,Machine 1,40,9,3,17,17,0,Sandy,19,94,87,0,3,complete,i_103
