case:concept:name,concept:name,time:timestamp,cost:total,human_resource,org:role,org:resource,outcome_unit,unsuccessful_outcome_unit,cost:fixed,cost:variable,cost:labor,cost:inventory,client,cost:maintenance,cost:missed_deadline,cost:transportation,cost:warehousing,quality,lifecycle:transition,concept:instance
1,A,2025-01-01 10:02:30,15,Ed,Boss,Machine 1,0,0,6,9,1,8,Squidward,93,43,45,65,3,complete,i_17
10,A,2025-01-01 10:11:37,20,Eddy,Employee,Machine 2,0,0,20,0,0,0,Krabs,0,0,77,23,4,start,i_18
10,A,2025-01-01 10:11:44,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Krabs,0,0,77,23,4,start,i_19
10,A,2025-01-01 10:11:48,7,Edd,Employee,Machine 1,0,0,7,0,0,0,Krabs,0,0,77,23,4,complete,i_18
10,A,2025-01-01 10:11:48,15,Ed,Boss,Machine 2,44,0,10,5,4,1,Krabs,0,0,77,23,4,start,i_20
10,A,2025-01-01 10:11:54,3,Eddy,Employee,Machine 1,41,0,2,1,1,0,Krabs,0,0,77,23,4,complete,i_19
10,A,2025-01-01 10:12:06,16,Ed,Boss,Machine 1,45,0,8,8,3,5,Krabs,0,0,77,23,4,complete,i_20
10,A,2025-01-01 10:12:16,7,Eddy,Employee,Machine 2,0,0,6,1,1,0,Krabs,0,0,77,23,4,complete,i_21
11,A,2025-01-01 10:12:52,20,Edd,Employee,Machine 1,0,0,4,16,14,2,Sandy,93,57,71,52,2,complete,i_22
11,D,2025-01-01 10:13:02,11,Edd,Employee,Machine 1,0,0,3,8,1,7,Sandy,93,57,71,52,2,start,i_24
11,C,2025-01-01 10:13:09,8,Edd,Employee,Machine 2,15,15,8,0,0,0,Sandy,93,57,71,52,2,complete,i_23
11,A,2025-01-01 10:13:15,10,Eddy,Employee,Machine 1,0,0,0,10,6,4,Sandy,93,57,71,52,2,start,i_26
11,D,2025-01-01 10:13:24,19,Eddy,Employee,Machine 2,0,0,19,0,0,0,Sandy,93,57,71,52,2,complete,i_24
11,B,2025-01-01 10:13:26,14,Eddy,Employee,Machine 2,0,0,3,11,9,2,Sandy,93,57,71,52,2,complete,i_25
11,A,2025-01-01 10:13:43,18,Eddy,Employee,Machine 2,0,0,2,16,2,14,Sandy,93,57,71,52,2,complete,i_26
12,C,2025-01-01 10:13:51,8,Eddy,Employee,Machine 2,84,0,1,7,6,1,Gary,0,0,0,2,3,complete,i_27
12,C,2025-01-01 10:14:00,0,Edd,Employee,Machine 2,4,0,0,0,0,0,Gary,0,0,0,2,3,start,i_36
12,D,2025-01-01 10:14:06,14,Eddy,Employee,Machine 1,0,0,13,1,1,0,Gary,0,0,0,2,3,complete,i_28
12,A,2025-01-01 10:14:16,17,Edd,Employee,Machine 2,0,0,11,6,3,3,Gary,0,0,0,2,3,complete,i_29
12,A,2025-01-01 10:14:25,8,Eddy,Employee,Machine 1,0,0,2,6,0,6,Gary,0,0,0,2,3,complete,i_30
12,B,2025-01-01 10:14:34,10,Ed,Boss,Machine 1,0,0,6,4,1,3,Gary,0,0,0,2,3,start,i_32
12,A,2025-01-01 10:14:42,15,Edd,Employee,Machine 2,0,0,1,14,13,1,Gary,0,0,0,2,3,complete,i_31
12,D,2025-01-01 10:14:52,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Gary,0,0,0,2,3,start,i_33
12,B,2025-01-01 10:14:54,5,Ed,Boss,Machine 1,0,0,0,5,2,3,Gary,0,0,0,2,3,complete,i_32
12,D,2025-01-01 10:14:58,9,Eddy,Employee,Machine 2,0,0,8,1,1,0,Gary,0,0,0,2,3,complete,i_33
12,A,2025-01-01 10:15:06,0,Ed,Boss,Machine 1,0,0,0,0,0,0,Gary,0,0,0,2,3,complete,i_34
12,D,2025-01-01 10:15:08,5,Eddy,Employee,Machine 2,27,25,2,3,1,2,Gary,0,0,0,2,3,complete,i_35
12,C,2025-01-01 10:15:11,6,Eddy,Employee,Machine 2,0,0,1,5,3,2,Gary,0,0,0,2,3,complete,i_36
13,A,2025-01-01 10:15:16,2,Eddy,Employee,Machine 2,0,0,1,1,1,0,Krabs,75,0,0,0,1,complete,i_37
13,A,2025-01-01 10:15:26,11,Edd,Employee,Machine 2,14,0,0,11,2,9,Krabs,75,0,0,0,1,start,i_38
13,A,2025-01-01 10:15:32,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Krabs,75,0,0,0,1,complete,i_38
13,A,2025-01-01 10:15:33,18,Edd,Employee,Machine 1,41,0,4,14,6,8,Krabs,75,0,0,0,1,start,i_40
13,D,2025-01-01 10:15:42,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Krabs,75,0,0,0,1,complete,i_39
13,A,2025-01-01 10:15:42,2,Edd,Employee,Machine 2,0,0,2,0,0,0,Krabs,75,0,0,0,1,complete,i_40
14,C,2025-01-01 10:15:45,10,Ed,Boss,Machine 2,57,33,7,3,2,1,Krabs,0,79,21,0,4,complete,i_41
14,A,2025-01-01 10:15:52,7,Edd,Employee,Machine 2,0,0,7,0,0,0,Krabs,0,79,21,0,4,complete,i_42
14,B,2025-01-01 10:15:57,10,Edd,Employee,Machine 1,19,0,6,4,1,3,Krabs,0,79,21,0,4,complete,i_43
14,C,2025-01-01 10:16:04,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Krabs,0,79,21,0,4,complete,i_44
15,A,2025-01-01 10:16:26,7,Edd,Employee,Machine 1,0,0,6,1,1,0,Krabs,0,0,0,12,3,complete,i_45
15,D,2025-01-01 10:16:29,4,Eddy,Employee,Machine 2,0,0,0,4,2,2,Krabs,0,0,0,12,3,complete,i_46
15,B,2025-01-01 10:16:30,10,Eddy,Employee,Machine 1,64,0,8,2,1,1,Krabs,0,0,0,12,3,complete,i_47
15,A,2025-01-01 10:16:40,18,Eddy,Employee,Machine 1,0,0,18,0,0,0,Krabs,0,0,0,12,3,complete,i_48
15,A,2025-01-01 10:16:45,20,Ed,Boss,Machine 2,99,54,4,16,14,2,Krabs,0,0,0,12,3,start,i_53
15,C,2025-01-01 10:16:52,1,Ed,Boss,Machine 2,0,0,1,0,0,0,Krabs,0,0,0,12,3,complete,i_49
15,A,2025-01-01 10:16:58,20,Edd,Employee,Machine 2,0,0,16,4,2,2,Krabs,0,0,0,12,3,start,i_55
15,C,2025-01-01 10:16:58,5,Ed,Boss,Machine 2,0,0,1,4,4,0,Krabs,0,0,0,12,3,complete,i_50
15,B,2025-01-01 10:17:02,15,Ed,Boss,Machine 2,0,0,5,10,9,1,Krabs,0,0,0,12,3,complete,i_51
15,C,2025-01-01 10:17:29,0,Edd,Employee,Machine 2,52,0,0,0,0,0,Krabs,0,0,0,12,3,complete,i_52
15,A,2025-01-01 10:17:33,0,Ed,Boss,Machine 1,0,0,0,0,0,0,Krabs,0,0,0,12,3,complete,i_53
15,C,2025-01-01 10:17:44,17,Eddy,Employee,Machine 2,0,0,13,4,0,4,Krabs,0,0,0,12,3,complete,i_54
15,A,2025-01-01 10:17:48,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Krabs,0,0,0,12,3,complete,i_55
15,B,2025-01-01 10:17:50,0,Ed,Boss,Machine 2,16,0,0,0,0,0,Krabs,0,0,0,12,3,complete,i_56
16,A,2025-01-01 10:17:56,15,Ed,Boss,Machine 2,0,0,9,6,1,5,Gary,0,66,34,11,3,start,i_59
16,A,2025-01-01 10:18:04,16,Ed,Boss,Machine 1,62,0,4,12,3,9,Gary,0,66,34,11,3,start,i_60
16,C,2025-01-01 10:18:05,12,Eddy,Employee,Machine 2,25,0,10,2,0,2,Gary,0,66,34,11,3,start,i_57
16,A,2025-01-01 10:18:15,10,Eddy,Employee,Machine 2,14,0,3,7,4,3,Gary,0,66,34,11,3,start,i_61
16,C,2025-01-01 10:18:27,20,Eddy,Employee,Machine 2,0,0,1,19,12,7,Gary,0,66,34,11,3,complete,i_57
16,B,2025-01-01 10:18:29,2,Edd,Employee,Machine 1,0,0,0,2,0,2,Gary,0,66,34,11,3,complete,i_58
16,A,2025-01-01 10:18:32,16,Ed,Boss,Machine 2,12,0,16,0,0,0,Gary,0,66,34,11,3,complete,i_59
16,A,2025-01-01 10:18:35,5,Edd,Employee,Machine 1,0,0,3,2,1,1,Gary,0,66,34,11,3,complete,i_60
16,A,2025-01-01 10:18:41,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Gary,0,66,34,11,3,complete,i_61
18,C,2025-01-01 10:19:11,8,Edd,Employee,Machine 1,0,0,7,1,1,0,Patrick,0,0,49,17,5,complete,i_62
18,A,2025-01-01 10:19:12,15,Edd,Employee,Machine 1,46,0,10,5,5,0,Patrick,0,0,49,17,5,complete,i_63
18,C,2025-01-01 10:19:19,17,Edd,Employee,Machine 1,0,0,1,16,5,11,Patrick,0,0,49,17,5,complete,i_64
18,A,2025-01-01 10:19:28,0,Ed,Boss,Machine 1,33,0,0,0,0,0,Patrick,0,0,49,17,5,complete,i_65
18,A,2025-01-01 10:19:37,2,Edd,Employee,Machine 1,45,0,2,0,0,0,Patrick,0,0,49,17,5,complete,i_66
18,A,2025-01-01 10:19:38,10,Ed,Boss,Machine 1,0,0,4,6,3,3,Patrick,0,0,49,17,5,complete,i_67
18,A,2025-01-01 10:19:38,0,Ed,Boss,Machine 2,69,69,0,0,0,0,Patrick,0,0,49,17,5,start,i_67
18,D,2025-01-01 10:19:55,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Patrick,0,0,49,17,5,complete,i_68
19,A,2025-01-01 10:20:04,8,Eddy,Employee,Machine 2,0,0,8,0,0,0,Squidward,67,49,18,65,5,start,i_70
19,D,2025-01-01 10:20:08,0,Edd,Employee,Machine 2,0,0,0,0,0,0,Squidward,67,49,18,65,5,complete,i_69
19,A,2025-01-01 10:20:15,0,Edd,Employee,Machine 2,93,0,0,0,0,0,Squidward,67,49,18,65,5,complete,i_70
19,A,2025-01-01 10:20:15,15,Ed,Boss,Machine 2,0,0,11,4,0,4,Squidward,67,49,18,65,5,start,i_72
19,B,2025-01-01 10:20:21,4,Edd,Employee,Machine 2,97,0,1,3,1,2,Squidward,67,49,18,65,5,start,i_73
19,D,2025-01-01 10:20:23,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Squidward,67,49,18,65,5,complete,i_71
19,A,2025-01-01 10:20:33,3,Ed,Boss,Machine 2,84,65,3,0,0,0,Squidward,67,49,18,65,5,complete,i_72
19,B,2025-01-01 10:20:39,10,Eddy,Employee,Machine 1,0,0,1,9,9,0,Squidward,67,49,18,65,5,complete,i_73
19,B,2025-01-01 10:20:45,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Squidward,67,49,18,65,5,complete,i_74
2,A,2025-01-01 10:02:39,19,Edd,Employee,Machine 2,69,0,16,3,1,2,Gary,64,9,45,22,3,start,i_79
2,C,2025-01-01 10:02:44,20,Eddy,Employee,Machine 1,0,0,11,9,2,7,Gary,64,9,45,22,3,start,i_75
2,C,2025-01-01 10:02:52,6,Eddy,Employee,Machine 2,93,22,5,1,0,1,Gary,64,9,45,22,3,complete,i_75
2,C,2025-01-01 10:03:10,0,Ed,Boss,Machine 1,0,0,0,0,0,0,Gary,64,9,45,22,3,complete,i_76
2,B,2025-01-01 10:03:36,15,Edd,Employee,Machine 1,1,0,12,3,0,3,Gary,64,9,45,22,3,complete,i_77
2,C,2025-01-01 10:03:39,0,Eddy,Employee,Machine 1,0,0,0,0,0,0,Gary,64,9,45,22,3,complete,i_78
2,A,2025-01-01 10:03:53,0,Eddy,Employee,Machine 2,18,0,0,0,0,0,Gary,64,9,45,22,3,complete,i_79
3,D,2025-01-01 10:04:07,8,Edd,Employee,Machine 1,0,0,4,4,2,2,Sandy,0,98,84,24,4,complete,i_80
3,A,2025-01-01 10:04:11,2,Eddy,Employee,Machine 1,96,0,0,2,2,0,Sandy,0,98,84,24,4,complete,i_81
3,A,2025-01-01 10:04:16,15,Ed,Boss,Machine 1,0,0,5,10,1,9,Sandy,0,98,84,24,4,complete,i_82
3,A,2025-01-01 10:04:23,20,Edd,Employee,Machine 2,0,0,9,11,7,4,Sandy,0,98,84,24,4,complete,i_83
3,B,2025-01-01 10:04:25,0,Edd,Employee,Machine 1,67,0,0,0,0,0,Sandy,0,98,84,24,4,complete,i_84
3,A,2025-01-01 10:04:26,18,Ed,Boss,Machine 1,0,0,1,17,16,1,Sandy,0,98,84,24,4,complete,i_85
3,A,2025-01-01 10:04:35,2,Eddy,Employee,Machine 2,0,0,2,0,0,0,Sandy,0,98,84,24,4,start,i_86
3,B,2025-01-01 10:04:50,14,Edd,Employee,Machine 1,62,0,12,2,2,0,Sandy,0,98,84,24,4,start,i_88
3,A,2025-01-01 10:05:00,19,Ed,Boss,Machine 1,0,0,6,13,0,13,Sandy,0,98,84,24,4,complete,i_86
3,A,2025-01-01 10:05:01,3,Ed,Boss,Machine 1,27,23,0,3,3,0,Sandy,0,98,84,24,4,complete,i_87
3,B,2025-01-01 10:05:20,17,Edd,Employee,Machine 2,0,0,15,2,2,0,Sandy,0,98,84,24,4,complete,i_88
4,A,2025-01-01 10:05:26,9,Edd,Employee,Machine 1,0,0,0,9,1,8,Squidward,0,0,59,0,5,complete,i_89
4,A,2025-01-01 10:05:28,17,Ed,Boss,Machine 1,12,11,5,12,9,3,Squidward,0,0,59,0,5,start,i_90
4,A,2025-01-01 10:05:33,16,Eddy,Employee,Machine 1,0,0,15,1,0,1,Squidward,0,0,59,0,5,start,i_93
4,A,2025-01-01 10:05:36,9,Edd,Employee,Machine 1,0,0,6,3,3,0,Squidward,0,0,59,0,5,complete,i_90
4,B,2025-01-01 10:05:41,11,Edd,Employee,Machine 2,0,0,11,0,0,0,Squidward,0,0,59,0,5,start,i_92
4,B,2025-01-01 10:05:50,7,Eddy,Employee,Machine 1,0,0,0,7,4,3,Squidward,0,0,59,0,5,start,i_94
4,D,2025-01-01 10:05:59,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Squidward,0,0,59,0,5,complete,i_91
4,B,2025-01-01 10:06:20,11,Ed,Boss,Machine 2,0,0,8,3,0,3,Squidward,0,0,59,0,5,complete,i_92
4,A,2025-01-01 10:06:30,9,Eddy,Employee,Machine 1,0,0,6,3,0,3,Squidward,0,0,59,0,5,complete,i_93
4,B,2025-01-01 10:06:39,11,Eddy,Employee,Machine 1,0,0,9,2,0,2,Squidward,0,0,59,0,5,complete,i_94
5,B,2025-01-01 10:06:55,11,Edd,Employee,Machine 1,0,0,6,5,5,0,Squidward,64,0,58,13,4,start,i_95
5,B,2025-01-01 10:07:00,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Squidward,64,0,58,13,4,complete,i_95
5,B,2025-01-01 10:07:02,1,Ed,Boss,Machine 2,0,0,0,1,1,0,Squidward,64,0,58,13,4,complete,i_96
5,A,2025-01-01 10:07:07,20,Eddy,Employee,Machine 2,37,0,3,17,13,4,Squidward,64,0,58,13,4,start,i_97
5,A,2025-01-01 10:07:07,1,Edd,Employee,Machine 1,0,0,1,0,0,0,Squidward,64,0,58,13,4,complete,i_97
5,A,2025-01-01 10:07:15,19,Eddy,Employee,Machine 1,57,0,14,5,4,1,Squidward,64,0,58,13,4,complete,i_98
5,B,2025-01-01 10:07:20,6,Edd,Employee,Machine 1,0,0,3,3,2,1,Squidward,64,0,58,13,4,complete,i_99
6,A,2025-01-01 10:07:24,10,Ed,Boss,Machine 2,0,0,6,4,0,4,Krabs,29,67,0,48,1,complete,i_100
6,B,2025-01-01 10:07:25,6,Ed,Boss,Machine 2,45,0,5,1,0,1,Krabs,29,67,0,48,1,start,i_102
6,A,2025-01-01 10:07:36,15,Edd,Employee,Machine 2,0,0,7,8,1,7,Krabs,29,67,0,48,1,complete,i_101
6,B,2025-01-01 10:07:46,19,Eddy,Employee,Machine 2,0,0,16,3,2,1,Krabs,29,67,0,48,1,complete,i_102
7,A,2025-01-01 10:07:55,7,Ed,Boss,Machine 1,77,0,3,4,2,2,Patrick,70,0,76,58,2,complete,i_103
7,A,2025-01-01 10:07:57,18,Ed,Boss,Machine 2,80,31,3,15,8,7,Patrick,70,0,76,58,2,start,i_104
7,A,2025-01-01 10:08:13,18,Eddy,Employee,Machine 2,0,0,15,3,2,1,Patrick,70,0,76,58,2,complete,i_104
7,C,2025-01-01 10:08:27,15,Edd,Employee,Machine 1,0,0,1,14,9,5,Patrick,70,0,76,58,2,start,i_105
7,C,2025-01-01 10:08:47,0,Ed,Boss,Machine 1,0,0,0,0,0,0,Patrick,70,0,76,58,2,complete,i_105
8,A,2025-01-01 10:09:01,0,Ed,Boss,Machine 1,0,0,0,0,0,0,Patrick,58,31,0,22,4,complete,i_106
8,B,2025-01-01 10:09:11,11,Edd,Employee,Machine 1,30,0,10,1,0,1,Patrick,58,31,0,22,4,complete,i_107
8,A,2025-01-01 10:09:14,18,Ed,Boss,Machine 2,0,0,10,8,8,0,Patrick,58,31,0,22,4,complete,i_108
8,A,2025-01-01 10:09:27,0,Eddy,Employee,Machine 1,0,0,0,0,0,0,Patrick,58,31,0,22,4,complete,i_109
8,A,2025-01-01 10:09:29,13,Ed,Boss,Machine 2,84,0,6,7,1,6,Patrick,58,31,0,22,4,start,i_110
8,A,2025-01-01 10:09:39,15,Ed,Boss,Machine 2,47,0,14,1,0,1,Patrick,58,31,0,22,4,start,i_111
8,A,2025-01-01 10:09:47,18,Ed,Boss,Machine 2,31,22,18,0,0,0,Patrick,58,31,0,22,4,complete,i_110
8,A,2025-01-01 10:09:50,3,Eddy,Employee,Machine 1,29,0,0,3,1,2,Patrick,58,31,0,22,4,complete,i_111
8,A,2025-01-01 10:09:59,9,Edd,Employee,Machine 1,0,0,1,8,7,1,Patrick,58,31,0,22,4,complete,i_112
8,A,2025-01-01 10:10:02,0,Eddy,Employee,Machine 2,0,0,0,0,0,0,Patrick,58,31,0,22,4,complete,i_113
8,A,2025-01-01 10:10:05,17,Edd,Employee,Machine 1,0,0,14,3,0,3,Patrick,58,31,0,22,4,start,i_115
8,C,2025-01-01 10:10:12,17,Edd,Employee,Machine 1,0,0,16,1,1,0,Patrick,58,31,0,22,4,complete,i_114
8,A,2025-01-01 10:10:21,6,Edd,Employee,Machine 1,0,0,6,0,0,0,Patrick,58,31,0,22,4,complete,i_115
9,A,2025-01-01 10:10:41,13,Ed,Boss,Machine 1,14,0,1,12,12,0,Patrick,23,0,0,77,4,start,i_116
9,A,2025-01-01 10:10:42,10,Ed,Boss,Machine 2,98,0,8,2,1,1,Patrick,23,0,0,77,4,complete,i_116
9,A,2025-01-01 10:10:46,16,Edd,Employee,Machine 2,77,0,1,15,4,11,Patrick,23,0,0,77,4,complete,i_117
9,C,2025-01-01 10:10:54,9,Edd,Employee,Machine 2,0,0,1,8,4,4,Patrick,23,0,0,77,4,start,i_119
9,B,2025-01-01 10:10:54,0,Ed,Boss,Machine 1,0,0,0,0,0,0,Patrick,23,0,0,77,4,start,i_121
9,A,2025-01-01 10:10:56,0,Ed,Boss,Machine 2,0,0,0,0,0,0,Patrick,23,0,0,77,4,complete,i_118
9,A,2025-01-01 10:11:06,9,Ed,Boss,Machine 2,0,0,9,0,0,0,Patrick,23,0,0,77,4,start,i_120
9,C,2025-01-01 10:11:12,3,Eddy,Employee,Machine 1,0,0,3,0,0,0,Patrick,23,0,0,77,4,complete,i_119
9,A,2025-01-01 10:11:15,0,Edd,Employee,Machine 1,0,0,0,0,0,0,Patrick,23,0,0,77,4,complete,i_120
9,B,2025-01-01 10:11:23,3,Eddy,Employee,Machine 1,0,0,2,1,1,0,Patrick,23,0,0,77,4,complete,i_121
9,B,2025-01-01 10:11:31,14,Ed,Boss,Machine 2,69,0,8,6,5,1,Patrick,23,0,0,77,4,start,i_122
9,B,2025-01-01 10:11:35,2,Edd,Employee,Machine 2,0,0,1,1,0,1,Patrick,23,0,0,77,4,complete,i_122
9,A,2025-01-01 10:11:35,9,Ed,Boss,Machine 2,0,0,1,8,2,6,Patrick,23,0,0,77,4,complete,i_123
