dimension,granularity,indicator_name,result,status
cost,instances,inventory_cost_for_sum_of_all_events_of_activity_instances,5.0,Success
cost,instances,labor_cost_and_total_cost_ratio,0.0,Success
cost,instances,labor_cost_for_single_events_of_activity_instances,0.0,Success
cost,instances,labor_cost_for_sum_of_all_events_of_activity_instances,1.0,Success
cost,instances,total_cost_and_lead_time_ratio,1600.0,Success
cost,instances,total_cost_and_outcome_unit_ratio,1.333,Success
cost,instances,total_cost_and_service_time_ratio,1600.0,Success
cost,instances,total_cost_for_single_events_of_activity_instances,16.0,Success
cost,instances,total_cost_for_sum_of_all_events_of_activity_instances,31.0,Success
cost,instances,variable_cost_for_single_events_of_activity_instances,0.0,Success
cost,instances,variable_cost_for_sum_of_all_events_of_activity_instances,6.0,Success
flexibility,activities,activity_instance_and_human_resource_count_ratio,21.333,Success
flexibility,activities,client_count,5,Success
flexibility,activities,directly_follows_relations_count,4,Success
flexibility,activities,human_resource_count,3,Success
flexibility,cases,activity_and_role_count_ratio,1.5,Success
flexibility,cases,activity_instance_and_human_resource_count_ratio,2.667,Success
flexibility,cases,directly_follows_relations_and_activity_count_ratio,1.333,Success
flexibility,cases,directly_follows_relations_count,4,Success
flexibility,cases,human_resource_count,3,Success
flexibility,cases,optional_activity_count,2,Success
flexibility,cases,optionality,0.667,Success
flexibility,cases,role_count,2,Success
flexibility,cases,variant_case_coverage,0.053,Success
flexibility,groups,activity_and_role_count_ratio,1.5,Success
flexibility,groups,activity_instance_and_human_resource_count_ratio,2.444,Success
flexibility,groups,client_count,2,Success
flexibility,groups,directly_follows_relations_and_activity_count_ratio,1.111,Success
flexibility,groups,directly_follows_relations_count,10,Success
flexibility,groups,expected_activity_and_role_count_ratio,1.5,Success
flexibility,groups,expected_activity_instance_and_human_resource_count_ratio,2.444,Success
flexibility,groups,expected_client_count,0.667,Success
flexibility,groups,expected_directly_follows_relations_and_activity_count_ratio,1.444,Success
flexibility,groups,expected_directly_follows_relations_count,4.333,Success
flexibility,groups,expected_human_resource_count,3.0,Success
flexibility,groups,expected_optional_activity_count,2.0,Success
flexibility,groups,expected_optionality,0.667,Success
flexibility,groups,expected_role_count,2.0,Success
flexibility,groups,human_resource_count,9,Success
flexibility,groups,optional_activity_count,3,Success
flexibility,groups,optionality,0.333,Success
flexibility,groups,role_and_variant_count_ratio,2.0,Success
flexibility,groups,role_count,6,Success
flexibility,groups,variant_case_coverage,0.158,Success
flexibility,groups,variant_count,3,Success
general,activities,activity_instance_count,64,Success
general,activities,human_resource_count,3,Success
general,activities,resource_count,2,Success
general,cases,activity_count,3,Success
general,cases,activity_instance_count,8,Success
general,cases,human_resource_count,3,Success
general,cases,resource_count,2,Success
general,cases,role_count,2,Success
general,groups,activity_count,9,Success
general,groups,activity_instance_count,22,Success
general,groups,case_count,3,Success
general,groups,expected_activity_count,3.0,Success
general,groups,expected_activity_instance_count,7.333,Success
general,groups,expected_human_resource_count,3.0,Success
general,groups,expected_resource_count,2.0,Success
general,groups,expected_role_count,2.0,Success
general,groups,human_resource_count,9,Success
general,groups,resource_count,6,Success
general,groups,role_count,6,Success
quality,activities,activity_instance_count_by_human_resource,22,Success
quality,activities,client_count_and_total_cost_ratio,0.01,Success
quality,activities,human_resource_count,3,Success
quality,activities,outcome_unit_count,1142.0,Success
quality,activities,rework_count,45,Success
quality,activities,rework_count_by_value,45,Success
quality,activities,rework_percentage,0.703,Success
quality,activities,rework_percentage_by_value,0.703,Success
quality,activities,rework_time,0 days 00:12:10,Success
quality,activities,successful_outcome_unit_count,1032.0,Success
quality,activities,successful_outcome_unit_percentage,0.904,Success
quality,activities,total_cost_and_client_count_ratio,102.6,Success
quality,cases,activity_instance_count_by_human_resource,2,Success
quality,cases,activity_instance_count_by_role,2,Success
quality,cases,automated_activity_count,1,Success
quality,cases,automated_activity_instance_count,4,Success
quality,cases,desired_activity_count,2,Success
quality,cases,human_resource_count,3,Success
quality,cases,non_automated_activity_count,2,Success
quality,cases,non_automated_activity_instance_count,4,Success
quality,cases,outcome_unit_count,201.0,Success
quality,cases,overall_quality,5.0,Success
quality,cases,repeatability,0.625,Success
quality,cases,rework_count,5,Success
quality,cases,rework_count_by_value,5,Success
quality,cases,rework_of_activities_subset,4,Success
quality,cases,rework_percentage,0.625,Success
quality,cases,rework_percentage_by_value,0.625,Success
quality,cases,rework_time,0 days 00:00:22,Success
quality,cases,successful_outcome_unit_count,174.0,Success
quality,cases,successful_outcome_unit_percentage,0.866,Success
quality,cases,unwanted_activity_count,1,Success
quality,cases,unwanted_activity_instance_count,2,Success
quality,cases,unwanted_activity_instance_percentage,0.25,Success
quality,cases,unwanted_activity_percentage,0.333,Success
quality,groups,activity_instance_count_by_human_resource,6,Success
quality,groups,activity_instance_count_by_role,6,Success
quality,groups,automated_activity_count,2,Success
quality,groups,automated_activity_instance_count,13,Success
quality,groups,case_and_client_count_ratio,1.5,Success
quality,groups,case_count_where_activity_after_time_frame,0,Success
quality,groups,case_count_where_activity_before_time_frame,0,Success
quality,groups,case_count_where_activity_during_time_frame,3,Success
quality,groups,case_count_where_end_activity_is_a,3,Success
quality,groups,case_count_where_start_activity_is_a,2,Success
quality,groups,case_count_with_rework,3,Success
quality,groups,case_percentage_where_activity_after_time_frame,0.0,Success
quality,groups,case_percentage_where_activity_before_time_frame,0.0,Success
quality,groups,case_percentage_where_activity_during_time_frame,1.0,Success
quality,groups,case_percentage_where_end_activity_is_a,1.0,Success
quality,groups,case_percentage_where_start_activity_is_a,0.667,Success
quality,groups,case_percentage_with_missed_deadline,0,Success
quality,groups,case_percentage_with_rework,1.0,Success
quality,groups,client_count_and_total_cost_ratio,0.012,Success
quality,groups,desired_activity_count,2,Success
quality,groups,expected_activity_instance_count_by_human_resource,2.0,Success
quality,groups,expected_activity_instance_count_by_role,2.0,Success
quality,groups,expected_automated_activity_count,1.667,Success
quality,groups,expected_automated_activity_instance_count,4.333,Success
quality,groups,expected_client_count_and_total_cost_ratio,0.012,Success
quality,groups,expected_desired_activity_count,0.273,Success
quality,groups,expected_human_resource_count,0.409,Success
quality,groups,expected_non_automated_activity_count,0.182,Success
quality,groups,expected_non_automated_activity_instance_count,3.0,Success
quality,groups,expected_outcome_unit_count,187.667,Success
quality,groups,expected_overall_quality,3.667,Success
quality,groups,expected_repeatability,0.591,Success
quality,groups,expected_rework_count,4.333,Success
quality,groups,expected_rework_count_by_value,4.333,Success
quality,groups,expected_rework_of_activities_subset,4.0,Success
quality,groups,expected_rework_percentage,0.564,Success
quality,groups,expected_rework_percentage_by_value,0.564,Success
quality,groups,expected_rework_time,0 days 00:00:10.666666666,Success
quality,groups,expected_successful_outcome_unit_count,156.667,Success
quality,groups,expected_successful_outcome_unit_percentage,0.831,Success
quality,groups,expected_total_cost_and_client_count_ratio,0.012,Success
quality,groups,expected_unwanted_activity_count,1,Success
quality,groups,expected_unwanted_activity_instance_count,0.667,Success
quality,groups,expected_unwanted_activity_instance_percentage,0.083,Success
quality,groups,expected_unwanted_activity_percentage,0.111,Success
quality,groups,human_resource_count,3,Success
quality,groups,non_automated_activity_count,2,Success
quality,groups,non_automated_activity_instance_count,9,Success
quality,groups,outcome_unit_count,563.0,Success
quality,groups,repeatability,0.591,Success
quality,groups,rework_count,13,Success
quality,groups,rework_count_by_value,13,Success
quality,groups,rework_of_activities_subset,12,Success
quality,groups,rework_percentage,0.591,Success
quality,groups,rework_percentage_by_value,0.591,Success
quality,groups,rework_time,0 days 00:00:32,Success
quality,groups,successful_outcome_unit_count,470.0,Success
quality,groups,successful_outcome_unit_percentage,0.835,Success
quality,groups,total_cost_and_client_count_ratio,0.012,Success
quality,groups,unwanted_activity_count,1,Success
quality,groups,unwanted_activity_instance_count,2,Success
quality,groups,unwanted_activity_instance_percentage,0.091,Success
quality,groups,unwanted_activity_percentage,0.111,Success
quality,instances,outcome_unit_count_for_single_events_of_activity_instances,12.0,Success
quality,instances,outcome_unit_count_for_sum_of_all_events_of_activity_instances,12.0,Success
quality,instances,successful_outcome_unit_count,12.0,Success
quality,instances,successful_outcome_unit_percentage,1.0,Success
time,activities,lead_time,0 days 00:14:56,Success
time,activities,service_and_lead_time_ratio,0.6450892857142857,Success
time,activities,service_time,0 days 00:09:38,Success
time,activities,waiting_time,0 days 00:05:18,Success
time,cases,active_time,0 days 00:00:01,Success
time,cases,activity_count,3,Success
time,cases,activity_instance_count,8,Success
time,cases,automated_activity_count,1,Success
time,cases,automated_activity_instance_count,4,Success
time,cases,automated_activity_service_time,0 days 00:00:28,Success
time,cases,handover_count,5.0,Success
time,cases,idle_time,0 days 00:00:32,Success
time,cases,lead_time,0 days 00:00:33,Success
time,cases,lead_time_deviation_from_deadline,-1 days +23:59:57,Success
time,cases,lead_time_deviation_from_expectation,0 days 00:00:27,Success
time,cases,lead_time_from_activity_a,0 days 00:00:36,Success
time,cases,lead_time_from_activity_a_to_b,0 days 00:00:15,Success
time,cases,lead_time_to_activity_a,-1 days +23:59:57,Success
time,cases,service_and_lead_time_ratio,0.9393939393939394,Success
time,cases,service_time,0 days 00:00:31,Success
time,cases,service_time_from_activity_a_to_b,0 days 00:00:17,Success
time,cases,waiting_time,0 days 00:00:35,Success
time,cases,waiting_time_from_activity_a_to_b,0 days 00:00:06,Success
time,groups,activity_count,4,Success
time,groups,activity_instance_count,22,Success
time,groups,automated_activity_count,2,Success
time,groups,automated_activity_instance_count,13,Success
time,groups,automated_activity_service_time,0 days 00:02:36,Success
time,groups,case_count_lead_time_ratio,50.704,Success
time,groups,case_count_where_lead_time_over_value,0,Success
time,groups,case_percentage_where_lead_time_over_value,0.0,Success
time,groups,case_percentage_with_missed_deadline,0.0,Success
time,groups,expected_active_time,0 days 00:00:12,Success
time,groups,expected_activity_count,3.0,Success
time,groups,expected_activity_instance_count,7.333,Success
time,groups,expected_automated_activity_count,1.667,Success
time,groups,expected_automated_activity_instance_count,4.333,Success
time,groups,expected_automated_activity_service_time,0 days 00:00:52,Success
time,groups,expected_handover_count,4.667,Success
time,groups,expected_idle_time,0 days 00:00:42.333333333,Success
time,groups,expected_lead_time,0 days 00:00:54.360000,Success
time,groups,expected_lead_time_deviation_from_deadline,-1 days +23:59:35.640000,Success
time,groups,expected_lead_time_deviation_from_expectation,0 days 00:00:15,Success
time,groups,expected_lead_time_from_activity_a,0 days 00:00:52.666666666,Success
time,groups,expected_lead_time_from_activity_a_to_b,0 days 00:00:22,Success
time,groups,expected_lead_time_to_activity_a,0 days 00:00:26.333333333,Success
time,groups,expected_service_and_lead_time_ratio,3.789551140544518,Success
time,groups,expected_service_time,0 days 00:01:08.640000,Success
time,groups,expected_service_time_from_activity_a_to_b,0 days 00:00:10,Success
time,groups,expected_waiting_time,0 days 00:00:43.333333333,Success
time,groups,expected_waiting_time_from_activity_a_to_b,0 days 00:00:07.333333333,Success
time,groups,lead_time,0 days 00:03:33,Success
time,groups,lead_time_and_case_count_ratio,0 days 00:01:12,Success
time,groups,service_and_lead_time_ratio,0.9671361502347418,Success
time,groups,service_time,0 days 00:03:26,Success
time,groups,service_time_from_activity_a_to_b,0 days 00:00:30,Success
time,instances,lead_time,0 days 00:00:36,Success
time,instances,service_and_lead_time_ratio,1.0,Success
time,instances,service_time,0 days 00:00:36,Success
time,instances,waiting_time,0 days 00:00:00,Success
