dimension,granularity,indicator_name,result,status
cost,groups,direct_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_automated_activity_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_desired_activity_count,2.0,Success
cost,groups,expected_direct_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_fixed_cost,,Column 'cost:fixed' is not present in event log.
cost,groups,expected_human_resource_count,,Column 'human_resource' is not present in event log.
cost,groups,expected_inventory_cost,,Column 'cost:inventory' is not present in event log.
cost,groups,expected_labor_cost,,Column 'cost:labor' is not present in event log.
cost,groups,expected_labor_cost_and_total_cost_ratio,,Column 'cost:labor' is not present in event log.
cost,groups,expected_maintenance_cost,,Column 'cost:maintenance' is not present in event log.
cost,groups,expected_missed_deadline_cost,,Column 'cost:missed_deadline' is not present in event log.
cost,groups,expected_overhead_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_resource_count,5.0,Success
cost,groups,expected_rework_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_rework_count,11.0,Success
cost,groups,expected_rework_percentage,0.423,Success
cost,groups,expected_total_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_total_cost_and_lead_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,expected_total_cost_and_outcome_unit_ratio,,Column 'cost:total' is not present in event log.
cost,groups,expected_total_cost_and_service_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,expected_transportation_cost,,Column 'cost:transportation' is not present in event log.
cost,groups,expected_variable_cost,,Column 'cost:variable' is not present in event log.
cost,groups,expected_warehousing_cost,,Column 'cost:warehousing' is not present in event log.
cost,groups,fixed_cost,,Column 'cost:fixed' is not present in event log.
cost,groups,human_resource_and_case_count_ratio,,Column 'human_resource' is not present in event log.
cost,groups,human_resource_count,,Column 'human_resource' is not present in event log.
cost,groups,inventory_cost,,Column 'cost:inventory' is not present in event log.
cost,groups,labor_cost,,Column 'cost:labor' is not present in event log.
cost,groups,labor_cost_and_total_cost_ratio,,Column 'cost:labor' is not present in event log.
cost,groups,maintenance_cost,,Column 'cost:maintenance' is not present in event log.
cost,groups,missed_deadline_cost,,Column 'cost:missed_deadline' is not present in event log.
cost,groups,overhead_cost,,Column 'cost:total' is not present in event log.
cost,groups,resource_count,9,Success
cost,groups,rework_cost,,Column 'cost:total' is not present in event log.
cost,groups,rework_count,22,Success
cost,groups,rework_percentage,0.423,Success
cost,groups,total_cost,,Column 'cost:total' is not present in event log.
cost,groups,total_cost_and_lead_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,total_cost_and_outcome_unit_ratio,,Column 'cost:total' is not present in event log.
cost,groups,total_cost_and_service_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,transportation_cost,,Column 'cost:transportation' is not present in event log.
cost,groups,variable_cost,,Column 'cost:variable' is not present in event log.
cost,groups,warehousing_cost,,Column 'cost:warehousing' is not present in event log.
cost,instances,fixed_cost_for_single_events_of_activity_instances,,Column 'cost:fixed' is not present in event log.
cost,instances,fixed_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:fixed' is not present in event log.
cost,instances,inventory_cost_for_single_events_of_activity_instances,,Column 'cost:inventory' is not present in event log.
cost,instances,inventory_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:inventory' is not present in event log.
cost,instances,labor_cost_and_total_cost_ratio,,Column 'cost:labor' is not present in event log.
cost,instances,labor_cost_for_single_events_of_activity_instances,,Column 'cost:labor' is not present in event log.
cost,instances,labor_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:labor' is not present in event log.
cost,instances,total_cost_and_lead_time_ratio,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_and_outcome_unit_ratio,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_and_service_time_ratio,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_for_single_events_of_activity_instances,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:total' is not present in event log.
cost,instances,variable_cost_for_single_events_of_activity_instances,,Column 'cost:variable' is not present in event log.
cost,instances,variable_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:variable' is not present in event log.
flexibility,activities,activity_instance_and_human_resource_count_ratio,,Column 'human_resource' is not present in event log.
flexibility,activities,client_count,,Column 'client' is not present in event log.
flexibility,activities,directly_follows_relations_count,6,Success
flexibility,activities,human_resource_count,,Column 'human_resource' is not present in event log.
flexibility,cases,activity_and_role_count_ratio,,Column 'org:role' is not present in event log.
flexibility,cases,activity_instance_and_human_resource_count_ratio,,Column 'human_resource' is not present in event log.
flexibility,cases,directly_follows_relations_and_activity_count_ratio,1.438,Success
flexibility,cases,directly_follows_relations_count,23,Success
flexibility,cases,human_resource_count,,Column 'human_resource' is not present in event log.
flexibility,cases,optional_activity_count,7,Success
flexibility,cases,optionality,0.438,Success
flexibility,cases,role_count,,Column 'org:role' is not present in event log.
flexibility,cases,variant_case_coverage,0.01,Success
flexibility,groups,activity_and_role_count_ratio,,Column 'org:role' is not present in event log.
flexibility,groups,activity_instance_and_human_resource_count_ratio,,Column 'human_resource' is not present in event log.
flexibility,groups,client_count,,Column 'client' is not present in event log.
flexibility,groups,directly_follows_relations_and_activity_count_ratio,0.833,Success
flexibility,groups,directly_follows_relations_count,25,Success
flexibility,groups,expected_activity_and_role_count_ratio,,Column 'org:role' is not present in event log.
flexibility,groups,expected_activity_instance_and_human_resource_count_ratio,,Column 'human_resource' is not present in event log.
flexibility,groups,expected_client_count,,Column 'client' is not present in event log.
flexibility,groups,expected_directly_follows_relations_and_activity_count_ratio,1.433,Success
flexibility,groups,expected_directly_follows_relations_count,21.5,Success
flexibility,groups,expected_human_resource_count,,Column 'human_resource' is not present in event log.
flexibility,groups,expected_optional_activity_count,6.0,Success
flexibility,groups,expected_optionality,0.4,Success
flexibility,groups,expected_role_count,,Column 'org:role' is not present in event log.
flexibility,groups,human_resource_count,,Column 'human_resource' is not present in event log.
flexibility,groups,optional_activity_count,7,Success
flexibility,groups,optionality,0.233,Success
flexibility,groups,role_and_variant_count_ratio,,Column 'org:role' is not present in event log.
flexibility,groups,role_count,,Column 'org:role' is not present in event log.
flexibility,groups,variant_case_coverage,0.02,Success
flexibility,groups,variant_count,2,Success
general,activities,activity_instance_count,120,Success
general,activities,human_resource_count,,Column 'human_resource' is not present in event log.
general,activities,resource_count,57,Success
general,cases,activity_count,16,Success
general,cases,activity_instance_count,28,Success
general,cases,human_resource_count,,Column 'human_resource' is not present in event log.
general,cases,resource_count,6,Success
general,cases,role_count,,Column 'org:role' is not present in event log.
general,groups,activity_count,30,Success
general,groups,activity_instance_count,52,Success
general,groups,case_count,2,Success
general,groups,expected_activity_count,15.0,Success
general,groups,expected_activity_instance_count,26.0,Success
general,groups,expected_human_resource_count,,Column 'human_resource' is not present in event log.
general,groups,expected_resource_count,5.0,Success
general,groups,expected_role_count,,Column 'org:role' is not present in event log.
general,groups,human_resource_count,,Column 'human_resource' is not present in event log.
general,groups,resource_count,10,Success
general,groups,role_count,,Column 'org:role' is not present in event log.
quality,activities,activity_instance_count_by_human_resource,,Column 'human_resource' is not present in event log.
quality,activities,client_count_and_total_cost_ratio,,Column 'client' is not present in event log.
quality,activities,human_resource_count,,Column 'human_resource' is not present in event log.
quality,activities,outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,activities,rework_count,20,Success
quality,activities,rework_count_by_value,20,Success
quality,activities,rework_percentage,0.167,Success
quality,activities,rework_percentage_by_value,0.167,Success
quality,activities,rework_time,6 days 20:13:42.058000,Success
quality,activities,successful_outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,activities,successful_outcome_unit_percentage,,Column 'outcome_unit' is not present in event log.
quality,activities,total_cost_and_client_count_ratio,,Column 'cost:total' is not present in event log.
quality,cases,activity_instance_count_by_human_resource,,Column 'human_resource' is not present in event log.
quality,cases,activity_instance_count_by_role,,Missing required args: ['role_name']
quality,cases,automated_activity_count,2,Success
quality,cases,automated_activity_instance_count,6,Success
quality,cases,desired_activity_count,2,Success
quality,cases,human_resource_count,,Column 'human_resource' is not present in event log.
quality,cases,non_automated_activity_count,14,Success
quality,cases,non_automated_activity_instance_count,22,Success
quality,cases,outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,cases,overall_quality,,Column 'quality' is not present in event log.
quality,cases,repeatability,0.42900000000000005,Success
quality,cases,rework_count,12,Success
quality,cases,rework_count_by_value,12,Success
quality,cases,rework_of_activities_subset,0,Success
quality,cases,rework_percentage,0.429,Success
quality,cases,rework_percentage_by_value,0.429,Success
quality,cases,rework_time,13 days 17:29:18.746000,Success
quality,cases,successful_outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,cases,successful_outcome_unit_percentage,,Column 'outcome_unit' is not present in event log.
quality,cases,unwanted_activity_count,0,Success
quality,cases,unwanted_activity_instance_count,0,Success
quality,cases,unwanted_activity_instance_percentage,0.0,Success
quality,cases,unwanted_activity_percentage,0.0,Success
quality,groups,activity_instance_count_by_human_resource,,Column 'human_resource' is not present in event log.
quality,groups,activity_instance_count_by_role,,Missing required args: ['role_name']
quality,groups,automated_activity_count,2,Success
quality,groups,automated_activity_instance_count,9,Success
quality,groups,case_and_client_count_ratio,,Column 'client' is not present in event log.
quality,groups,case_count_where_activity_after_time_frame,0,Success
quality,groups,case_count_where_activity_before_time_frame,0,Success
quality,groups,case_count_where_activity_during_time_frame,2,Success
quality,groups,case_count_where_end_activity_is_a,0,Success
quality,groups,case_count_where_start_activity_is_a,0,Success
quality,groups,case_count_with_rework,2,Success
quality,groups,case_percentage_where_activity_after_time_frame,0.0,Success
quality,groups,case_percentage_where_activity_before_time_frame,0.0,Success
quality,groups,case_percentage_where_activity_during_time_frame,1.0,Success
quality,groups,case_percentage_where_end_activity_is_a,0.0,Success
quality,groups,case_percentage_where_start_activity_is_a,0.0,Success
quality,groups,case_percentage_with_missed_deadline,0,Success
quality,groups,case_percentage_with_rework,1.0,Success
quality,groups,client_count_and_total_cost_ratio,,Column 'client' is not present in event log.
quality,groups,desired_activity_count,2,Success
quality,groups,expected_activity_instance_count_by_human_resource,,Column 'human_resource' is not present in event log.
quality,groups,expected_activity_instance_count_by_role,,Missing required args: ['role_name']
quality,groups,expected_automated_activity_count,1.5,Success
quality,groups,expected_automated_activity_instance_count,4.5,Success
quality,groups,expected_client_count_and_total_cost_ratio,,Column 'client' is not present in event log.
quality,groups,expected_desired_activity_count,0.077,Success
quality,groups,expected_human_resource_count,,Column 'human_resource' is not present in event log.
quality,groups,expected_non_automated_activity_count,0.519,Success
quality,groups,expected_non_automated_activity_instance_count,21.5,Success
quality,groups,expected_outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,groups,expected_overall_quality,,Column 'quality' is not present in event log.
quality,groups,expected_repeatability,0.42300000000000004,Success
quality,groups,expected_rework_count,11.0,Success
quality,groups,expected_rework_count_by_value,11.0,Success
quality,groups,expected_rework_of_activities_subset,0.0,Success
quality,groups,expected_rework_percentage,0.423,Success
quality,groups,expected_rework_percentage_by_value,0.423,Success
quality,groups,expected_rework_time,9 days 21:00:41.638500,Success
quality,groups,expected_successful_outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,groups,expected_successful_outcome_unit_percentage,,Column 'outcome_unit' is not present in event log.
quality,groups,expected_total_cost_and_client_count_ratio,,Column 'client' is not present in event log.
quality,groups,expected_unwanted_activity_count,0,Success
quality,groups,expected_unwanted_activity_instance_count,0.0,Success
quality,groups,expected_unwanted_activity_instance_percentage,0.0,Success
quality,groups,expected_unwanted_activity_percentage,0.0,Success
quality,groups,human_resource_count,,Column 'human_resource' is not present in event log.
quality,groups,non_automated_activity_count,14,Success
quality,groups,non_automated_activity_instance_count,43,Success
quality,groups,outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,groups,repeatability,0.42300000000000004,Success
quality,groups,rework_count,22,Success
quality,groups,rework_count_by_value,22,Success
quality,groups,rework_of_activities_subset,0,Success
quality,groups,rework_percentage,0.423,Success
quality,groups,rework_percentage_by_value,0.423,Success
quality,groups,rework_time,19 days 18:01:23.277000,Success
quality,groups,successful_outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,groups,successful_outcome_unit_percentage,,Column 'outcome_unit' is not present in event log.
quality,groups,total_cost_and_client_count_ratio,,Column 'client' is not present in event log.
quality,groups,unwanted_activity_count,0,Success
quality,groups,unwanted_activity_instance_count,0,Success
quality,groups,unwanted_activity_instance_percentage,0.0,Success
quality,groups,unwanted_activity_percentage,0.0,Success
quality,instances,outcome_unit_count_for_single_events_of_activity_instances,,Column 'outcome_unit' is not present in event log.
quality,instances,outcome_unit_count_for_sum_of_all_events_of_activity_instances,,Column 'outcome_unit' is not present in event log.
quality,instances,successful_outcome_unit_count,,Column 'outcome_unit' is not present in event log.
quality,instances,successful_outcome_unit_percentage,,Column 'outcome_unit' is not present in event log.
time,activities,lead_time,6 days 22:04:08.792000,Success
time,activities,service_and_lead_time_ratio,0.0,Success
time,activities,service_time,0 days 00:00:00,Success
time,activities,waiting_time,6 days 22:04:08.792000,Success
time,cases,active_time,0 days 00:00:00,Success
time,cases,activity_count,16,Success
time,cases,activity_instance_count,28,Success
time,cases,automated_activity_count,2,Success
time,cases,automated_activity_instance_count,6,Success
time,cases,automated_activity_service_time,0 days 00:00:00,Success
time,cases,handover_count,,Column 'human_resource' is not present in event log.
time,cases,idle_time,14 days 15:53:15.427000,Success
time,cases,lead_time,14 days 15:53:15.427000,Success
time,cases,lead_time_deviation_from_deadline,-12 days +08:06:44.573000,Success
time,cases,lead_time_deviation_from_expectation,7 days 15:53:15.427000,Success
time,cases,lead_time_from_activity_a,14 days 15:53:15.427000,Success
time,cases,lead_time_from_activity_a_to_b,0 days 00:00:00.032000,Success
time,cases,lead_time_to_activity_a,0 days 00:00:00,Success
time,cases,service_and_lead_time_ratio,0.0,Success
time,cases,service_time,0 days 00:00:00,Success
time,cases,service_time_from_activity_a_to_b,0 days 00:00:00,Success
time,cases,waiting_time,14 days 15:53:15.427000,Success
time,cases,waiting_time_from_activity_a_to_b,0 days 00:00:00,Success
time,groups,activity_count,16,Success
time,groups,activity_instance_count,52,Success
time,groups,automated_activity_count,2,Success
time,groups,automated_activity_instance_count,9,Success
time,groups,automated_activity_service_time,0 days 00:00:00,Success
time,groups,case_count_lead_time_ratio,0.006,Success
time,groups,case_count_where_lead_time_over_value,0,Success
time,groups,case_percentage_where_lead_time_over_value,0.0,Success
time,groups,case_percentage_with_missed_deadline,0.0,Success
time,groups,expected_active_time,0 days 00:00:00,Success
time,groups,expected_activity_count,15.0,Success
time,groups,expected_activity_instance_count,26.0,Success
time,groups,expected_automated_activity_count,1.5,Success
time,groups,expected_automated_activity_instance_count,4.5,Success
time,groups,expected_automated_activity_service_time,0 days 00:00:00,Success
time,groups,expected_handover_count,,Column 'human_resource' is not present in event log.
time,groups,expected_idle_time,10 days 09:05:22.888500,Success
time,groups,expected_lead_time,10 days 09:05:22.860000,Success
time,groups,expected_lead_time_deviation_from_deadline,-8 days +14:54:37.140000,Success
time,groups,expected_lead_time_deviation_from_expectation,4 days 06:47:52.560000,Success
time,groups,expected_lead_time_from_activity_a,10 days 09:05:22.888500,Success
time,groups,expected_lead_time_from_activity_a_to_b,0 days 00:00:00.032000,Success
time,groups,expected_lead_time_to_activity_a,0 days 00:00:00,Success
time,groups,expected_service_and_lead_time_ratio,0.0,Success
time,groups,expected_service_time,0 days 00:00:00,Success
time,groups,expected_service_time_from_activity_a_to_b,0 days 00:00:00,Success
time,groups,expected_waiting_time,10 days 09:05:22.888500,Success
time,groups,expected_waiting_time_from_activity_a_to_b,0 days 00:00:00,Success
time,groups,lead_time,14 days 15:53:15.427000,Success
time,groups,lead_time_and_case_count_ratio,7 days 07:56:38.399999999,Success
time,groups,service_and_lead_time_ratio,0.0,Success
time,groups,service_time,0 days 00:00:00,Success
time,groups,service_time_from_activity_a_to_b,0 days 00:00:00,Success
time,instances,lead_time,0 days 00:00:00,Success
time,instances,service_and_lead_time_ratio,,Division error: cannot divide 0 days 00:00:00 by 0 days 00:00:00.
time,instances,service_time,0 days 00:00:00,Success
time,instances,waiting_time,0 days 00:00:00,Success
