Label,ROIs_name
150,lh_PGi
151,lh_PGs
152,lh_V6A
153,lh_VMV1
154,lh_VMV3
155,lh_PHA2
156,lh_V4t
157,lh_FST
158,lh_V3CD
159,lh_LO3
160,lh_VMV2
161,lh_31pd
162,lh_31a
163,lh_VVC
164,lh_25
165,lh_s32
166,lh_pOFC
167,lh_PoI1
168,lh_Ig
169,lh_FOP5
170,lh_p10p
171,lh_p47r
172,lh_TGv
173,lh_MBelt
174,lh_LBelt
175,lh_A4
176,lh_STSva
177,lh_TE1m
178,lh_PI
179,lh_a32pr
180,lh_p24
181,rh_V1
182,rh_MST
183,rh_V6
184,rh_V2
185,rh_V3
186,rh_V4
187,rh_V8
188,rh_4
189,rh_3b
190,rh_FEF
191,rh_PEF
192,rh_55b
193,rh_V3A
194,rh_RSC
195,rh_POS2
196,rh_V7
197,rh_IPS1
198,rh_FFC
199,rh_V3B
200,rh_LO1
201,rh_LO2
202,rh_PIT
203,rh_MT
204,rh_A1
205,rh_PSL
206,rh_SFL
207,rh_PCV
208,rh_STV
209,rh_7Pm
210,rh_7m
211,rh_POS1
212,rh_23d
213,rh_v23ab
214,rh_d23ab
215,rh_31pv
216,rh_5m
217,rh_5mv
218,rh_23c
219,rh_5L
220,rh_24dd
221,rh_24dv
222,rh_7AL
223,rh_SCEF
224,rh_6ma
225,rh_7Am
226,rh_7PL
227,rh_7PC
228,rh_LIPv
229,rh_VIP
230,rh_MIP
231,rh_1
232,rh_2
233,rh_3a
234,rh_6d
235,rh_6mp
236,rh_6v
237,rh_p24pr
238,rh_33pr
239,rh_a24pr
240,rh_p32pr
241,rh_a24
242,rh_d32
243,rh_8BM
244,rh_p32
245,rh_10r
246,rh_47m
247,rh_8Av
248,rh_8Ad
249,rh_9m
250,rh_8BL
251,rh_9p
252,rh_10d
253,rh_8C
254,rh_44
255,rh_45
256,rh_47l
257,rh_a47r
258,rh_6r
259,rh_IFJa
260,rh_IFJp
261,rh_IFSp
262,rh_IFSa
263,rh_p9-46v
264,rh_46
265,rh_a9-46v
266,rh_9-46d
267,rh_9a
268,rh_10v
269,rh_a10p
270,rh_10pp
271,rh_11l
272,rh_13l
273,rh_OFC
274,rh_47s
275,rh_LIPd
276,rh_6a
277,rh_i6-8
278,rh_s6-8
279,rh_43
280,rh_OP4
281,rh_OP1
282,rh_OP2-3
283,rh_52
284,rh_RI
285,rh_PFcm
286,rh_PoI2
287,rh_TA2
288,rh_FOP4
289,rh_MI
290,rh_Pir
291,rh_AVI
292,rh_AAIC
293,rh_FOP1
294,rh_FOP3
295,rh_FOP2
296,rh_PFt
297,rh_AIP
298,rh_EC
299,rh_PreS
300,rh_H
301,rh_ProS
302,rh_PeEc
303,rh_STGa
304,rh_PBelt
305,rh_A5
306,rh_PHA1
307,rh_PHA3
308,rh_STSda
309,rh_STSdp
310,rh_STSvp
311,rh_TGd
312,rh_TE1a
313,rh_TE1p
314,rh_TE2a
315,rh_TF
316,rh_TE2p
317,rh_PHT
318,rh_PH
319,rh_TPOJ1
320,rh_TPOJ2
321,rh_TPOJ3
322,rh_DVT
323,rh_PGp
324,rh_IP2
325,rh_IP1
326,rh_IP0
327,rh_PFop
328,rh_PF
329,rh_PFm
330,rh_PGi
331,rh_PGs
332,rh_V6A
333,rh_VMV1
334,rh_VMV3
335,rh_PHA2
336,rh_V4t
337,rh_FST
338,rh_V3CD
339,rh_LO3
340,rh_VMV2
341,rh_31pd
342,rh_31a
343,rh_VVC
344,rh_25
345,rh_s32
346,rh_pOFC
347,rh_PoI1
348,rh_Ig
349,rh_FOP5
350,rh_p10p
351,rh_p47r
352,rh_TGv
353,rh_MBelt
354,rh_LBelt
355,rh_A4
356,rh_STSva
357,rh_TE1m
358,rh_PI
359,rh_a32pr
360,rh_p24
