dimension,granularity,indicator_name,result,status
cost,cases,variable_cost,,Column 'cost:variable' is not present in event log.
cost,cases,warehousing_cost,,Column 'cost:warehousing' is not present in event log.
cost,groups,automated_activity_cost,,Column 'cost:total' is not present in event log.
cost,groups,desired_activity_count,4,Success
cost,groups,direct_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_automated_activity_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_desired_activity_count,2.0,Success
cost,groups,expected_direct_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_fixed_cost,,Column 'cost:fixed' is not present in event log.
cost,groups,expected_human_resource_count,8.0,Success
cost,groups,expected_inventory_cost,,Column 'cost:inventory' is not present in event log.
cost,groups,expected_labor_cost,,Column 'cost:labor' is not present in event log.
cost,groups,expected_labor_cost_and_total_cost_ratio,,Column 'cost:labor' is not present in event log.
cost,groups,expected_maintenance_cost,,Column 'cost:maintenance' is not present in event log.
cost,groups,expected_missed_deadline_cost,,Column 'cost:missed_deadline' is not present in event log.
cost,groups,expected_overhead_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_resource_count,5.5,Success
cost,groups,expected_rework_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_rework_count,13.5,Success
cost,groups,expected_rework_percentage,0.656,Success
cost,groups,expected_total_cost,,Column 'cost:total' is not present in event log.
cost,groups,expected_total_cost_and_lead_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,expected_total_cost_and_outcome_unit_ratio,,Column 'cost:total' is not present in event log.
cost,groups,expected_total_cost_and_service_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,expected_transportation_cost,,Column 'cost:transportation' is not present in event log.
cost,groups,expected_variable_cost,,Column 'cost:variable' is not present in event log.
cost,groups,expected_warehousing_cost,,Column 'cost:warehousing' is not present in event log.
cost,groups,fixed_cost,,Column 'cost:fixed' is not present in event log.
cost,groups,human_resource_and_case_count_ratio,8.0,Success
cost,groups,human_resource_count,16,Success
cost,groups,inventory_cost,,Column 'cost:inventory' is not present in event log.
cost,groups,labor_cost,,Column 'cost:labor' is not present in event log.
cost,groups,labor_cost_and_total_cost_ratio,,Column 'cost:labor' is not present in event log.
cost,groups,maintenance_cost,,Column 'cost:maintenance' is not present in event log.
cost,groups,missed_deadline_cost,,Column 'cost:missed_deadline' is not present in event log.
cost,groups,overhead_cost,,Column 'cost:total' is not present in event log.
cost,groups,resource_count,8,Success
cost,groups,rework_cost,,Column 'cost:total' is not present in event log.
cost,groups,rework_count,27,Success
cost,groups,rework_percentage,0.675,Success
cost,groups,total_cost,,Column 'cost:total' is not present in event log.
cost,groups,total_cost_and_lead_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,total_cost_and_outcome_unit_ratio,,Column 'cost:total' is not present in event log.
cost,groups,total_cost_and_service_time_ratio,,Column 'cost:total' is not present in event log.
cost,groups,transportation_cost,,Column 'cost:transportation' is not present in event log.
cost,groups,variable_cost,,Column 'cost:variable' is not present in event log.
cost,groups,warehousing_cost,,Column 'cost:warehousing' is not present in event log.
cost,instances,fixed_cost_for_single_events_of_activity_instances,,Column 'cost:fixed' is not present in event log.
cost,instances,fixed_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:fixed' is not present in event log.
cost,instances,inventory_cost_for_single_events_of_activity_instances,,Column 'cost:inventory' is not present in event log.
cost,instances,inventory_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:inventory' is not present in event log.
cost,instances,labor_cost_and_total_cost_ratio,,Column 'cost:labor' is not present in event log.
cost,instances,labor_cost_for_single_events_of_activity_instances,,Column 'cost:labor' is not present in event log.
cost,instances,labor_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:labor' is not present in event log.
cost,instances,total_cost_and_lead_time_ratio,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_and_outcome_unit_ratio,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_and_service_time_ratio,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_for_single_events_of_activity_instances,,Column 'cost:total' is not present in event log.
cost,instances,total_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:total' is not present in event log.
cost,instances,variable_cost_for_single_events_of_activity_instances,,Column 'cost:variable' is not present in event log.
cost,instances,variable_cost_for_sum_of_all_events_of_activity_instances,,Column 'cost:variable' is not present in event log.
flexibility,activities,activity_instance_and_human_resource_count_ratio,29.111,Success
flexibility,activities,client_count,,Column 'client' is not present in event log.
flexibility,activities,directly_follows_relations_count,7,Success
flexibility,activities,human_resource_count,9,Success
flexibility,cases,activity_and_role_count_ratio,,Column 'org:role' is not present in event log.
flexibility,cases,activity_instance_and_human_resource_count_ratio,2.0,Success
flexibility,cases,directly_follows_relations_and_activity_count_ratio,1.286,Success
flexibility,cases,directly_follows_relations_count,9,Success
flexibility,cases,human_resource_count,8,Success
flexibility,cases,optional_activity_count,7,Success
flexibility,cases,optionality,1.0,Success
flexibility,cases,role_count,,Column 'org:role' is not present in event log.
flexibility,cases,variant_case_coverage,0.004,Success
flexibility,groups,activity_and_role_count_ratio,,Column 'org:role' is not present in event log.
flexibility,groups,activity_instance_and_human_resource_count_ratio,2.5,Success
flexibility,groups,client_count,,Column 'client' is not present in event log.
flexibility,groups,directly_follows_relations_and_activity_count_ratio,1.308,Success
flexibility,groups,directly_follows_relations_count,17,Success
flexibility,groups,expected_activity_and_role_count_ratio,,Column 'org:role' is not present in event log.
flexibility,groups,expected_activity_instance_and_human_resource_count_ratio,2.5,Success
flexibility,groups,expected_client_count,,Column 'client' is not present in event log.
flexibility,groups,expected_directly_follows_relations_and_activity_count_ratio,1.385,Success
flexibility,groups,expected_directly_follows_relations_count,9.0,Success
flexibility,groups,expected_human_resource_count,8.0,Success
flexibility,groups,expected_optional_activity_count,6.5,Success
flexibility,groups,expected_optionality,1.0,Success
flexibility,groups,expected_role_count,,Column 'org:role' is not present in event log.
flexibility,groups,human_resource_count,16,Success
flexibility,groups,optional_activity_count,10,Success
flexibility,groups,optionality,0.769,Success
flexibility,groups,role_and_variant_count_ratio,,Column 'org:role' is not present in event log.
flexibility,groups,role_count,,Column 'org:role' is not present in event log.
flexibility,groups,variant_case_coverage,0.009,Success
flexibility,groups,variant_count,2,Success
general,activities,activity_instance_count,262,Success
general,activities,human_resource_count,9,Success
general,activities,resource_count,1,Success
general,cases,activity_count,7,Success
general,cases,activity_instance_count,16,Success
general,cases,human_resource_count,8,Success
general,cases,resource_count,6,Success
general,cases,role_count,,Column 'org:role' is not present in event log.
general,groups,activity_count,13,Success
general,groups,activity_instance_count,40,Success
general,groups,case_count,2,Success
general,groups,expected_activity_count,6.5,Success
general,groups,expected_activity_instance_count,20.0,Success
general,groups,expected_human_resource_count,8.0,Success
general,groups,expected_resource_count,5.5,Success
general,groups,expected_role_count,,Column 'org:role' is not present in event log.
general,groups,human_resource_count,16,Success
general,groups,resource_count,11,Success
general,groups,role_count,,Column 'org:role' is not present in event log.
quality,activities,activity_instance_count_by_human_resource,100,Success
quality,activities,client_count_and_total_cost_ratio,,Column 'client' is not present in event log.
quality,activities,human_resource_count,9,Success
quality,activities,outcome_unit_count,3986.0,Success
quality,activities,rework_count,227,Success
quality,activities,rework_count_by_value,227,Success
quality,activities,rework_percentage,0.866,Success
quality,activities,rework_percentage_by_value,0.866,Success
quality,activities,rework_time,108 days 07:32:00,Success
quality,activities,successful_outcome_unit_count,3986.0,Success
quality,activities,successful_outcome_unit_percentage,1.0,Success
quality,activities,total_cost_and_client_count_ratio,,Column 'cost:total' is not present in event log.
quality,cases,activity_instance_count_by_human_resource,2,Success
quality,cases,activity_instance_count_by_role,,Missing required args: ['role_name']
quality,cases,automated_activity_count,1,Success
quality,cases,automated_activity_instance_count,1,Success
quality,cases,desired_activity_count,2,Success
quality,cases,human_resource_count,8,Success
quality,cases,non_automated_activity_count,6,Success
quality,cases,non_automated_activity_instance_count,15,Success
quality,cases,outcome_unit_count,64.0,Success
quality,cases,overall_quality,,Column 'quality' is not present in event log.
quality,cases,repeatability,0.562,Success
quality,cases,rework_count,9,Success
quality,cases,rework_count_by_value,9,Success
quality,cases,rework_of_activities_subset,3,Success
quality,cases,rework_percentage,0.562,Success
quality,cases,rework_percentage_by_value,0.562,Success
quality,cases,rework_time,0 days 15:18:00,Success
quality,cases,successful_outcome_unit_count,63.0,Success
quality,cases,successful_outcome_unit_percentage,0.984,Success
quality,cases,unwanted_activity_count,1,Success
quality,cases,unwanted_activity_instance_count,4,Success
quality,cases,unwanted_activity_instance_percentage,0.25,Success
quality,cases,unwanted_activity_percentage,0.143,Success
quality,groups,activity_instance_count_by_human_resource,2,Success
quality,groups,activity_instance_count_by_role,,Missing required args: ['role_name']
quality,groups,automated_activity_count,1,Success
quality,groups,automated_activity_instance_count,2,Success
quality,groups,case_and_client_count_ratio,,Column 'client' is not present in event log.
quality,groups,case_count_where_activity_after_time_frame,0,Success
quality,groups,case_count_where_activity_before_time_frame,0,Success
quality,groups,case_count_where_activity_during_time_frame,1,Success
quality,groups,case_count_where_end_activity_is_a,0,Success
quality,groups,case_count_where_start_activity_is_a,1,Success
quality,groups,case_count_with_rework,2,Success
quality,groups,case_percentage_where_activity_after_time_frame,0.0,Success
quality,groups,case_percentage_where_activity_before_time_frame,0.0,Success
quality,groups,case_percentage_where_activity_during_time_frame,0.5,Success
quality,groups,case_percentage_where_end_activity_is_a,0.0,Success
quality,groups,case_percentage_where_start_activity_is_a,0.5,Success
quality,groups,case_percentage_with_missed_deadline,0,Success
quality,groups,case_percentage_with_rework,1.0,Success
quality,groups,client_count_and_total_cost_ratio,,Column 'client' is not present in event log.
quality,groups,desired_activity_count,2,Success
quality,groups,expected_activity_instance_count_by_human_resource,1.0,Success
quality,groups,expected_activity_instance_count_by_role,,Missing required args: ['role_name']
quality,groups,expected_automated_activity_count,1.0,Success
quality,groups,expected_automated_activity_instance_count,1.0,Success
quality,groups,expected_client_count_and_total_cost_ratio,,Column 'client' is not present in event log.
quality,groups,expected_desired_activity_count,0.1,Success
quality,groups,expected_human_resource_count,0.4,Success
quality,groups,expected_non_automated_activity_count,0.275,Success
quality,groups,expected_non_automated_activity_instance_count,19.0,Success
quality,groups,expected_outcome_unit_count,784.0,Success
quality,groups,expected_overall_quality,,Column 'quality' is not present in event log.
quality,groups,expected_repeatability,0.675,Success
quality,groups,expected_rework_count,13.5,Success
quality,groups,expected_rework_count_by_value,13.5,Success
quality,groups,expected_rework_of_activities_subset,2.5,Success
quality,groups,expected_rework_percentage,0.656,Success
quality,groups,expected_rework_percentage_by_value,0.656,Success
quality,groups,expected_rework_time,4 days 22:47:30,Success
quality,groups,expected_successful_outcome_unit_count,783.0,Success
quality,groups,expected_successful_outcome_unit_percentage,0.992,Success
quality,groups,expected_total_cost_and_client_count_ratio,,Column 'client' is not present in event log.
quality,groups,expected_unwanted_activity_count,1,Success
quality,groups,expected_unwanted_activity_instance_count,2.0,Success
quality,groups,expected_unwanted_activity_instance_percentage,0.125,Success
quality,groups,expected_unwanted_activity_percentage,0.071,Success
quality,groups,human_resource_count,13,Success
quality,groups,non_automated_activity_count,9,Success
quality,groups,non_automated_activity_instance_count,38,Success
quality,groups,outcome_unit_count,1568.0,Success
quality,groups,repeatability,0.675,Success
quality,groups,rework_count,27,Success
quality,groups,rework_count_by_value,27,Success
quality,groups,rework_of_activities_subset,5,Success
quality,groups,rework_percentage,0.675,Success
quality,groups,rework_percentage_by_value,0.675,Success
quality,groups,rework_time,9 days 21:35:00,Success
quality,groups,successful_outcome_unit_count,1566.0,Success
quality,groups,successful_outcome_unit_percentage,0.999,Success
quality,groups,total_cost_and_client_count_ratio,,Column 'client' is not present in event log.
quality,groups,unwanted_activity_count,1,Success
quality,groups,unwanted_activity_instance_count,4,Success
quality,groups,unwanted_activity_instance_percentage,0.1,Success
quality,groups,unwanted_activity_percentage,0.077,Success
quality,instances,outcome_unit_count_for_single_events_of_activity_instances,1.0,Success
quality,instances,outcome_unit_count_for_sum_of_all_events_of_activity_instances,2.0,Success
quality,instances,successful_outcome_unit_count,1.0,Success
quality,instances,successful_outcome_unit_percentage,1.0,Success
time,activities,lead_time,131 days 14:25:00,Success
time,activities,service_and_lead_time_ratio,0.4613809662014195,Success
time,activities,service_time,60 days 17:14:00,Success
time,activities,waiting_time,70 days 21:11:00,Success
time,cases,active_time,0 days 09:55:00,Success
time,cases,activity_count,7,Success
time,cases,activity_instance_count,16,Success
time,cases,automated_activity_count,1,Success
time,cases,automated_activity_instance_count,1,Success
time,cases,automated_activity_service_time,0 days 01:00:00,Success
time,cases,handover_count,10.0,Success
time,cases,idle_time,17 days 15:41:00,Success
time,cases,lead_time,18 days 01:36:00,Success
time,cases,lead_time_deviation_from_deadline,-16 days +22:24:00,Success
time,cases,lead_time_deviation_from_expectation,4 days 01:36:00,Success
time,cases,lead_time_from_activity_a,18 days 01:36:00,Success
time,cases,lead_time_from_activity_a_to_b,1 days 15:26:00,Success
time,cases,lead_time_to_activity_a,0 days 06:19:00,Success
time,cases,service_and_lead_time_ratio,0.07084102091020911,Success
time,cases,service_time,1 days 06:43:00,Success
time,cases,service_time_from_activity_a_to_b,0 days 04:57:00,Success
time,cases,waiting_time,30 days 15:04:00,Success
time,cases,waiting_time_from_activity_a_to_b,0 days 00:57:00,Success
time,groups,activity_count,10,Success
time,groups,activity_instance_count,40,Success
time,groups,automated_activity_count,1,Success
time,groups,automated_activity_instance_count,2,Success
time,groups,automated_activity_service_time,0 days 02:00:00,Success
time,groups,case_count_lead_time_ratio,0.003,Success
time,groups,case_count_where_lead_time_over_value,0,Success
time,groups,case_percentage_where_lead_time_over_value,0.0,Success
time,groups,case_percentage_with_missed_deadline,0.0,Success
time,groups,expected_active_time,1 days 14:24:00,Success
time,groups,expected_activity_count,6.5,Success
time,groups,expected_activity_instance_count,20.0,Success
time,groups,expected_automated_activity_count,1.0,Success
time,groups,expected_automated_activity_instance_count,1.0,Success
time,groups,expected_automated_activity_service_time,0 days 01:00:00,Success
time,groups,expected_handover_count,13.0,Success
time,groups,expected_idle_time,15 days 19:23:30,Success
time,groups,expected_lead_time,17 days 09:47:30,Success
time,groups,expected_lead_time_deviation_from_deadline,-15 days +14:12:30,Success
time,groups,expected_lead_time_deviation_from_expectation,3 days 09:47:30,Success
time,groups,expected_lead_time_from_activity_a,18 days 01:36:00,Success
time,groups,expected_lead_time_from_activity_a_to_b,1 days 15:26:00,Success
time,groups,expected_lead_time_to_activity_a,0 days 06:19:00,Success
time,groups,expected_service_and_lead_time_ratio,0.25479206143412786,Success
time,groups,expected_service_time,2 days 05:13:30,Success
time,groups,expected_service_time_from_activity_a_to_b,0 days 04:57:00,Success
time,groups,expected_waiting_time,22 days 07:05:00,Success
time,groups,expected_waiting_time_from_activity_a_to_b,0 days 00:57:00,Success
time,groups,lead_time,30 days 17:59:00,Success
time,groups,lead_time_and_case_count_ratio,15 days 08:59:31.200000,Success
time,groups,service_and_lead_time_ratio,0.1442444499649947,Success
time,groups,service_time,4 days 10:27:00,Success
time,groups,service_time_from_activity_a_to_b,0 days 04:57:00,Success
time,instances,lead_time,0 days 06:19:00,Success
time,instances,service_and_lead_time_ratio,1.0,Success
time,instances,service_time,0 days 06:19:00,Success
time,instances,waiting_time,0 days 00:00:00,Success
