case:concept:name;concept:name;time:timestamp;lifecycle:transition;cost:total;human_resource;org:role;org:resource;outcome_unit;cost:fixed;cost:variable;cost:labor;cost:inventory;unsuccessful_outcome_unit;client;cost:maintenance;cost:missed_deadline;cost:transportation;cost:warehousing;quality
3;B;2025-01-01 10:04:00;complete;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Squidward;0;86;0;86;3
3;B;2025-01-01 10:04:06;start;20;Eddy;Employee;Machine 1;0;2;18;16;2;0;Squidward;0;86;0;86;3
3;A;2025-01-01 10:04:11;complete;11;Ed;Boss;Machine 2;16;6;5;5;0;3;Squidward;0;86;0;86;3
3;A;2025-01-01 10:04:20;start;19;Eddy;Employee;Machine 1;62;6;13;8;5;0;Squidward;0;86;0;86;3
3;B;2025-01-01 10:04:26;complete;13;Ed;Boss;Machine 1;0;0;13;9;4;0;Squidward;0;86;0;86;3
3;C;2025-01-01 10:04:28;start;19;Edd;Employee;Machine 1;0;16;3;1;2;0;Squidward;0;86;0;86;3
3;A;2025-01-01 10:04:32;complete;4;Eddy;Employee;Machine 1;0;2;2;2;0;0;Squidward;0;86;0;86;3
3;A;2025-01-01 10:04:37;start;7;Ed;Boss;Machine 1;0;1;6;3;3;0;Squidward;0;86;0;86;3
3;A;2025-01-01 10:04:46;start;3;Ed;Boss;Machine 2;0;2;1;0;1;0;Squidward;0;86;0;86;3
3;B;2025-01-01 10:04:52;start;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Squidward;0;86;0;86;3
3;A;2025-01-01 10:05:01;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Squidward;0;86;0;86;3
4;B;2025-01-01 10:05:04;complete;18;Edd;Employee;Machine 2;64;11;7;4;3;0;Gary;64;0;0;8;3
4;C;2025-01-01 10:05:12;complete;12;Ed;Boss;Machine 2;80;5;7;0;7;0;Gary;64;0;0;8;3
4;A;2025-01-01 10:05:14;start;8;Eddy;Employee;Machine 1;0;6;2;2;0;0;Gary;64;0;0;8;3
4;B;2025-01-01 10:05:15;start;5;Eddy;Employee;Machine 2;0;0;5;1;4;0;Gary;64;0;0;8;3
5;B;2025-01-01 10:05:20;complete;1;Edd;Employee;Machine 1;0;1;0;0;0;0;Bob;46;62;0;99;3
5;A;2025-01-01 10:05:26;complete;4;Edd;Employee;Machine 1;90;4;0;0;0;7;Bob;46;62;0;99;3
5;A;2025-01-01 10:05:28;complete;4;Ed;Boss;Machine 2;0;3;1;0;1;0;Bob;46;62;0;99;3
5;B;2025-01-01 10:05:30;complete;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Bob;46;62;0;99;3
5;B;2025-01-01 10:05:33;complete;0;Eddy;Employee;Machine 1;72;0;0;0;0;0;Bob;46;62;0;99;3
5;A;2025-01-01 10:05:40;start;16;Ed;Boss;Machine 1;61;9;7;2;5;26;Bob;46;62;0;99;3
5;A;2025-01-01 10:05:42;start;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Bob;46;62;0;99;3
5;C;2025-01-01 10:05:51;complete;14;Edd;Employee;Machine 1;66;6;8;2;6;0;Bob;46;62;0;99;3
5;B;2025-01-01 10:05:54;start;18;Eddy;Employee;Machine 1;31;3;15;9;6;29;Bob;46;62;0;99;3
5;A;2025-01-01 10:05:56;complete;20;Ed;Boss;Machine 2;0;19;1;0;1;0;Bob;46;62;0;99;3
5;B;2025-01-01 10:05:57;complete;2;Eddy;Employee;Machine 2;0;2;0;0;0;0;Bob;46;62;0;99;3
5;A;2025-01-01 10:06:01;complete;13;Eddy;Employee;Machine 2;2;11;2;0;2;0;Bob;46;62;0;99;3
5;A;2025-01-01 10:06:11;start;3;Ed;Boss;Machine 2;85;2;1;0;1;0;Bob;46;62;0;99;3
5;C;2025-01-01 10:06:15;complete;8;Ed;Boss;Machine 1;0;1;7;3;4;0;Bob;46;62;0;99;3
6;A;2025-01-01 10:06:19;complete;20;Eddy;Employee;Machine 2;0;19;1;0;1;0;Bob;0;65;76;0;4
6;A;2025-01-01 10:06:27;complete;0;Eddy;Employee;Machine 1;83;0;0;0;0;0;Bob;0;65;76;0;4
6;A;2025-01-01 10:06:31;complete;8;Edd;Employee;Machine 2;0;1;7;3;4;0;Bob;0;65;76;0;4
6;A;2025-01-01 10:06:39;complete;6;Edd;Employee;Machine 2;0;3;3;0;3;0;Bob;0;65;76;0;4
6;A;2025-01-01 10:06:40;start;0;Edd;Employee;Machine 1;76;0;0;0;0;6;Bob;0;65;76;0;4
6;C;2025-01-01 10:06:50;complete;5;Eddy;Employee;Machine 1;0;3;2;1;1;0;Bob;0;65;76;0;4
6;C;2025-01-01 10:06:59;start;14;Edd;Employee;Machine 2;0;9;5;4;1;0;Bob;0;65;76;0;4
6;B;2025-01-01 10:07:04;complete;17;Edd;Employee;Machine 1;0;16;1;1;0;0;Bob;0;65;76;0;4
6;A;2025-01-01 10:07:07;start;0;Edd;Employee;Machine 2;78;0;0;0;0;0;Bob;0;65;76;0;4
6;C;2025-01-01 10:07:14;complete;7;Ed;Boss;Machine 2;0;5;2;1;1;0;Bob;0;65;76;0;4
6;C;2025-01-01 10:07:17;start;3;Eddy;Employee;Machine 2;0;2;1;0;1;0;Bob;0;65;76;0;4
6;B;2025-01-01 10:07:21;start;4;Edd;Employee;Machine 2;59;1;3;1;2;1;Bob;0;65;76;0;4
6;B;2025-01-01 10:07:22;complete;7;Ed;Boss;Machine 1;50;4;3;0;3;0;Bob;0;65;76;0;4
6;B;2025-01-01 10:07:25;complete;7;Edd;Employee;Machine 1;0;7;0;0;0;0;Bob;0;65;76;0;4
6;A;2025-01-01 10:07:30;complete;10;Ed;Boss;Machine 2;80;4;6;4;2;23;Bob;0;65;76;0;4
6;A;2025-01-01 10:07:32;start;19;Ed;Boss;Machine 1;58;9;10;3;7;0;Bob;0;65;76;0;4
6;B;2025-01-01 10:07:33;start;17;Eddy;Employee;Machine 1;1;7;10;7;3;0;Bob;0;65;76;0;4
6;D;2025-01-01 10:07:35;complete;3;Ed;Boss;Machine 1;99;0;3;2;1;54;Bob;0;65;76;0;4
7;D;2025-01-01 10:07:44;start;3;Ed;Boss;Machine 1;16;0;3;2;1;0;Krabs;0;9;0;0;3
7;A;2025-01-01 10:07:54;complete;6;Eddy;Employee;Machine 2;0;6;0;0;0;0;Krabs;0;9;0;0;3
7;C;2025-01-01 10:07:55;start;1;Eddy;Employee;Machine 1;0;0;1;1;0;0;Krabs;0;9;0;0;3
7;D;2025-01-01 10:07:56;complete;13;Edd;Employee;Machine 2;0;10;3;3;0;0;Krabs;0;9;0;0;3
7;A;2025-01-01 10:08:01;complete;12;Ed;Boss;Machine 1;38;4;8;0;8;0;Krabs;0;9;0;0;3
7;A;2025-01-01 10:08:08;start;14;Eddy;Employee;Machine 1;77;9;5;1;4;0;Krabs;0;9;0;0;3
7;A;2025-01-01 10:08:15;complete;5;Edd;Employee;Machine 2;0;3;2;0;2;0;Krabs;0;9;0;0;3
7;A;2025-01-01 10:08:21;complete;19;Edd;Employee;Machine 2;75;17;2;1;1;75;Krabs;0;9;0;0;3
7;A;2025-01-01 10:08:24;complete;20;Ed;Boss;Machine 2;0;12;8;1;7;0;Krabs;0;9;0;0;3
7;A;2025-01-01 10:08:34;complete;20;Eddy;Employee;Machine 2;0;14;6;2;4;0;Krabs;0;9;0;0;3
8;B;2025-01-01 10:08:44;complete;4;Ed;Boss;Machine 2;63;4;0;0;0;30;Squidward;29;51;36;0;3
8;B;2025-01-01 10:08:51;start;2;Edd;Employee;Machine 1;0;1;1;1;0;0;Squidward;29;51;36;0;3
8;C;2025-01-01 10:08:58;start;16;Eddy;Employee;Machine 1;77;9;7;7;0;0;Squidward;29;51;36;0;3
9;A;2025-01-01 10:09:02;start;5;Ed;Boss;Machine 1;10;5;0;0;0;0;Sandy;0;0;0;70;3
9;A;2025-01-01 10:09:08;start;1;Eddy;Employee;Machine 1;0;1;0;0;0;0;Sandy;0;0;0;70;3
9;A;2025-01-01 10:09:13;start;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Sandy;0;0;0;70;3
9;A;2025-01-01 10:09:19;complete;7;Ed;Boss;Machine 1;0;1;6;5;1;0;Sandy;0;0;0;70;3
9;A;2025-01-01 10:09:26;start;14;Eddy;Employee;Machine 2;49;3;11;5;6;0;Sandy;0;0;0;70;3
9;C;2025-01-01 10:09:33;start;8;Ed;Boss;Machine 1;0;6;2;0;2;0;Sandy;0;0;0;70;3
9;B;2025-01-01 10:09:35;start;12;Eddy;Employee;Machine 1;75;6;6;6;0;73;Sandy;0;0;0;70;3
9;A;2025-01-01 10:09:43;complete;6;Eddy;Employee;Machine 2;0;5;1;0;1;0;Sandy;0;0;0;70;3
10;A;2025-01-01 10:09:53;complete;1;Eddy;Employee;Machine 1;0;0;1;0;1;0;Patrick;86;0;0;0;5
10;A;2025-01-01 10:09:59;start;0;Eddy;Employee;Machine 2;99;0;0;0;0;19;Patrick;86;0;0;0;5
10;A;2025-01-01 10:10:09;start;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Patrick;86;0;0;0;5
11;A;2025-01-01 10:10:14;start;7;Edd;Employee;Machine 1;0;2;5;3;2;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:23;complete;9;Ed;Boss;Machine 1;36;7;2;2;0;10;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:30;start;20;Eddy;Employee;Machine 2;71;18;2;0;2;18;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:36;start;14;Ed;Boss;Machine 2;0;2;12;9;3;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:37;start;17;Eddy;Employee;Machine 2;6;10;7;5;2;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:44;start;14;Ed;Boss;Machine 2;0;1;13;6;7;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:50;start;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Sandy;51;78;0;0;5
11;B;2025-01-01 10:10:51;complete;9;Eddy;Employee;Machine 2;0;2;7;3;4;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:57;start;13;Edd;Employee;Machine 1;0;3;10;6;4;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:10:58;complete;11;Ed;Boss;Machine 1;0;9;2;2;0;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:11:01;complete;2;Eddy;Employee;Machine 2;0;2;0;0;0;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:11:09;start;11;Eddy;Employee;Machine 1;0;0;11;2;9;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:11:16;complete;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Sandy;51;78;0;0;5
11;B;2025-01-01 10:11:26;complete;11;Eddy;Employee;Machine 1;0;4;7;1;6;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:11:30;start;11;Eddy;Employee;Machine 1;0;9;2;0;2;0;Sandy;51;78;0;0;5
11;A;2025-01-01 10:11:32;complete;12;Eddy;Employee;Machine 2;0;2;10;10;0;0;Sandy;51;78;0;0;5
11;C;2025-01-01 10:11:35;start;1;Edd;Employee;Machine 1;0;0;1;0;1;0;Sandy;51;78;0;0;5
11;B;2025-01-01 10:11:44;complete;0;Ed;Boss;Machine 2;83;0;0;0;0;0;Sandy;51;78;0;0;5
12;A;2025-01-01 10:11:54;complete;15;Eddy;Employee;Machine 2;81;4;11;10;1;0;Patrick;0;74;98;36;4
12;A;2025-01-01 10:12:04;complete;1;Eddy;Employee;Machine 1;49;1;0;0;0;46;Patrick;0;74;98;36;4
12;C;2025-01-01 10:12:10;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Patrick;0;74;98;36;4
12;C;2025-01-01 10:12:16;complete;5;Eddy;Employee;Machine 2;0;4;1;1;0;0;Patrick;0;74;98;36;4
12;A;2025-01-01 10:12:17;complete;13;Eddy;Employee;Machine 1;0;13;0;0;0;0;Patrick;0;74;98;36;4
12;B;2025-01-01 10:12:22;start;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Patrick;0;74;98;36;4
12;B;2025-01-01 10:12:26;complete;0;Eddy;Employee;Machine 1;45;0;0;0;0;26;Patrick;0;74;98;36;4
12;D;2025-01-01 10:12:27;start;20;Edd;Employee;Machine 2;66;8;12;1;11;0;Patrick;0;74;98;36;4
12;D;2025-01-01 10:12:36;start;7;Edd;Employee;Machine 1;0;7;0;0;0;0;Patrick;0;74;98;36;4
12;A;2025-01-01 10:12:43;start;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Patrick;0;74;98;36;4
12;B;2025-01-01 10:12:48;start;6;Edd;Employee;Machine 2;63;0;6;0;6;0;Patrick;0;74;98;36;4
12;B;2025-01-01 10:12:55;start;13;Eddy;Employee;Machine 2;35;1;12;7;5;17;Patrick;0;74;98;36;4
12;A;2025-01-01 10:12:56;complete;0;Ed;Boss;Machine 2;4;0;0;0;0;0;Patrick;0;74;98;36;4
12;A;2025-01-01 10:13:00;start;0;Eddy;Employee;Machine 1;20;0;0;0;0;0;Patrick;0;74;98;36;4
13;B;2025-01-01 10:13:03;complete;14;Edd;Employee;Machine 2;0;3;11;11;0;0;Bob;0;0;0;94;4
13;A;2025-01-01 10:13:07;complete;16;Edd;Employee;Machine 1;0;10;6;2;4;0;Bob;0;0;0;94;4
13;C;2025-01-01 10:13:11;complete;16;Edd;Employee;Machine 1;0;1;15;1;14;0;Bob;0;0;0;94;4
13;B;2025-01-01 10:13:15;complete;8;Ed;Boss;Machine 2;35;3;5;1;4;0;Bob;0;0;0;94;4
13;A;2025-01-01 10:13:22;complete;18;Edd;Employee;Machine 1;0;18;0;0;0;0;Bob;0;0;0;94;4
13;A;2025-01-01 10:13:24;complete;17;Eddy;Employee;Machine 1;0;12;5;3;2;0;Bob;0;0;0;94;4
13;A;2025-01-01 10:13:32;start;6;Ed;Boss;Machine 1;0;0;6;0;6;0;Bob;0;0;0;94;4
13;B;2025-01-01 10:13:36;start;7;Eddy;Employee;Machine 2;0;7;0;0;0;0;Bob;0;0;0;94;4
13;C;2025-01-01 10:13:45;start;12;Eddy;Employee;Machine 2;0;1;11;3;8;0;Bob;0;0;0;94;4
13;A;2025-01-01 10:13:55;start;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Bob;0;0;0;94;4
13;A;2025-01-01 10:13:59;start;15;Edd;Employee;Machine 2;88;3;12;6;6;46;Bob;0;0;0;94;4
14;A;2025-01-01 10:14:00;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:14:02;complete;19;Eddy;Employee;Machine 2;0;2;17;10;7;0;Patrick;0;7;0;69;2
14;C;2025-01-01 10:14:05;complete;12;Eddy;Employee;Machine 2;14;6;6;5;1;11;Patrick;0;7;0;69;2
14;C;2025-01-01 10:14:12;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:14:21;complete;8;Eddy;Employee;Machine 1;0;5;3;1;2;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:14:26;complete;7;Ed;Boss;Machine 1;8;4;3;3;0;7;Patrick;0;7;0;69;2
14;A;2025-01-01 10:14:31;start;2;Edd;Employee;Machine 2;59;0;2;2;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:14:40;start;6;Eddy;Employee;Machine 1;0;2;4;1;3;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:14:43;complete;16;Ed;Boss;Machine 2;29;6;10;10;0;0;Patrick;0;7;0;69;2
14;C;2025-01-01 10:14:53;complete;9;Eddy;Employee;Machine 1;25;0;9;9;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:14:54;start;1;Edd;Employee;Machine 2;0;1;0;0;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:15:01;complete;2;Edd;Employee;Machine 2;50;1;1;1;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:15:04;complete;0;Edd;Employee;Machine 1;2;0;0;0;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:15:12;complete;12;Eddy;Employee;Machine 1;0;12;0;0;0;0;Patrick;0;7;0;69;2
14;D;2025-01-01 10:15:20;start;1;Ed;Boss;Machine 1;0;0;1;0;1;0;Patrick;0;7;0;69;2
14;D;2025-01-01 10:15:24;start;5;Edd;Employee;Machine 1;2;5;0;0;0;1;Patrick;0;7;0;69;2
14;B;2025-01-01 10:15:28;complete;12;Eddy;Employee;Machine 1;0;11;1;0;1;0;Patrick;0;7;0;69;2
14;C;2025-01-01 10:15:32;complete;2;Ed;Boss;Machine 2;0;1;1;0;1;0;Patrick;0;7;0;69;2
14;D;2025-01-01 10:15:35;complete;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Patrick;0;7;0;69;2
14;A;2025-01-01 10:15:39;start;15;Edd;Employee;Machine 1;83;0;15;2;13;0;Patrick;0;7;0;69;2
15;A;2025-01-01 10:15:45;complete;3;Eddy;Employee;Machine 2;0;0;3;0;3;0;Bob;0;19;0;50;5
15;C;2025-01-01 10:15:50;start;7;Ed;Boss;Machine 2;70;1;6;2;4;9;Bob;0;19;0;50;5
15;D;2025-01-01 10:15:58;start;9;Edd;Employee;Machine 2;13;9;0;0;0;0;Bob;0;19;0;50;5
15;A;2025-01-01 10:16:02;complete;0;Eddy;Employee;Machine 1;93;0;0;0;0;7;Bob;0;19;0;50;5
15;A;2025-01-01 10:16:07;complete;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Bob;0;19;0;50;5
15;B;2025-01-01 10:16:08;complete;0;Ed;Boss;Machine 1;57;0;0;0;0;0;Bob;0;19;0;50;5
15;A;2025-01-01 10:16:14;complete;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Bob;0;19;0;50;5
15;A;2025-01-01 10:16:22;start;14;Edd;Employee;Machine 1;0;3;11;10;1;0;Bob;0;19;0;50;5
15;D;2025-01-01 10:16:32;complete;8;Ed;Boss;Machine 2;24;0;8;2;6;23;Bob;0;19;0;50;5
15;B;2025-01-01 10:16:39;start;12;Eddy;Employee;Machine 1;0;7;5;4;1;0;Bob;0;19;0;50;5
15;A;2025-01-01 10:16:49;start;15;Eddy;Employee;Machine 1;58;3;12;5;7;7;Bob;0;19;0;50;5
15;A;2025-01-01 10:16:55;complete;0;Ed;Boss;Machine 2;20;0;0;0;0;0;Bob;0;19;0;50;5
15;C;2025-01-01 10:17:04;complete;3;Eddy;Employee;Machine 1;0;3;0;0;0;0;Bob;0;19;0;50;5
15;C;2025-01-01 10:17:08;start;7;Ed;Boss;Machine 1;56;2;5;0;5;0;Bob;0;19;0;50;5
16;B;2025-01-01 10:17:10;start;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Squidward;48;0;96;33;2
16;A;2025-01-01 10:17:17;complete;12;Edd;Employee;Machine 2;0;5;7;3;4;0;Squidward;48;0;96;33;2
16;A;2025-01-01 10:17:27;complete;13;Eddy;Employee;Machine 2;77;3;10;8;2;0;Squidward;48;0;96;33;2
16;D;2025-01-01 10:17:31;complete;17;Edd;Employee;Machine 2;0;9;8;6;2;0;Squidward;48;0;96;33;2
16;A;2025-01-01 10:17:37;start;13;Ed;Boss;Machine 1;23;3;10;9;1;0;Squidward;48;0;96;33;2
16;B;2025-01-01 10:17:38;complete;9;Edd;Employee;Machine 1;93;5;4;1;3;34;Squidward;48;0;96;33;2
17;A;2025-01-01 10:17:43;complete;17;Edd;Employee;Machine 1;0;3;14;0;14;0;Gary;91;0;10;14;5
17;A;2025-01-01 10:17:45;start;20;Ed;Boss;Machine 2;10;9;11;5;6;0;Gary;91;0;10;14;5
17;A;2025-01-01 10:17:48;start;16;Eddy;Employee;Machine 2;22;15;1;0;1;0;Gary;91;0;10;14;5
17;A;2025-01-01 10:17:50;start;18;Eddy;Employee;Machine 1;0;11;7;5;2;0;Gary;91;0;10;14;5
17;A;2025-01-01 10:17:58;complete;5;Eddy;Employee;Machine 2;15;3;2;0;2;1;Gary;91;0;10;14;5
17;A;2025-01-01 10:18:01;complete;8;Eddy;Employee;Machine 1;0;7;1;0;1;0;Gary;91;0;10;14;5
17;B;2025-01-01 10:18:03;complete;7;Ed;Boss;Machine 2;0;5;2;0;2;0;Gary;91;0;10;14;5
18;A;2025-01-01 10:18:06;complete;11;Edd;Employee;Machine 2;62;1;10;8;2;0;Squidward;29;79;37;60;3
19;A;2025-01-01 10:18:10;complete;0;Edd;Employee;Machine 1;18;0;0;0;0;11;Bob;92;0;70;21;1
19;D;2025-01-01 10:18:14;complete;18;Ed;Boss;Machine 2;0;1;17;0;17;0;Bob;92;0;70;21;1
19;C;2025-01-01 10:18:18;start;9;Eddy;Employee;Machine 1;0;3;6;3;3;0;Bob;92;0;70;21;1
19;B;2025-01-01 10:18:25;start;6;Ed;Boss;Machine 1;0;1;5;0;5;0;Bob;92;0;70;21;1
19;A;2025-01-01 10:18:30;start;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Bob;92;0;70;21;1
19;C;2025-01-01 10:18:32;start;11;Eddy;Employee;Machine 1;4;6;5;1;4;1;Bob;92;0;70;21;1
19;A;2025-01-01 10:18:34;complete;13;Edd;Employee;Machine 2;0;9;4;3;1;0;Bob;92;0;70;21;1
19;C;2025-01-01 10:18:37;start;4;Eddy;Employee;Machine 1;0;3;1;1;0;0;Bob;92;0;70;21;1
19;A;2025-01-01 10:18:39;complete;9;Ed;Boss;Machine 2;0;6;3;3;0;0;Bob;92;0;70;21;1
