case:concept:name;concept:name;time:timestamp;lifecycle:transition;cost:total;human_resource;org:role;org:resource;outcome_unit;cost:fixed;cost:variable;cost:labor;cost:inventory;unsuccessful_outcome_unit;client;cost:maintenance;cost:missed_deadline;cost:transportation;cost:warehousing;quality
1;B;2025-01-01 10:01:48;start;11;Edd;Employee;Machine 2;37;0;11;8;3;0;Squidward;93;43;45;65;3
1;A;2025-01-01 10:01:57;complete;5;Eddy;Employee;Machine 2;68;2;3;0;3;0;Squidward;93;43;45;65;3
1;A;2025-01-01 10:01:58;start;4;Ed;Boss;Machine 2;0;1;3;3;0;0;Squidward;93;43;45;65;3
1;C;2025-01-01 10:02:01;start;19;Eddy;Employee;Machine 1;0;7;12;10;2;0;Squidward;93;43;45;65;3
1;A;2025-01-01 10:02:11;complete;5;Edd;Employee;Machine 1;58;4;1;1;0;0;Squidward;93;43;45;65;3
1;B;2025-01-01 10:02:18;complete;4;Ed;Boss;Machine 1;30;3;1;0;1;0;Squidward;93;43;45;65;3
1;C;2025-01-01 10:02:20;start;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Squidward;93;43;45;65;3
1;C;2025-01-01 10:02:20;complete;12;Edd;Employee;Machine 1;61;5;7;7;0;44;Squidward;93;43;45;65;3
1;A;2025-01-01 10:02:30;complete;15;Ed;Boss;Machine 1;0;6;9;1;8;0;Squidward;93;43;45;65;3
2;A;2025-01-01 10:02:39;start;19;Edd;Employee;Machine 2;69;16;3;1;2;0;Gary;64;9;45;22;3
2;C;2025-01-01 10:02:44;start;20;Eddy;Employee;Machine 1;0;11;9;2;7;0;Gary;64;9;45;22;3
2;C;2025-01-01 10:02:52;complete;6;Eddy;Employee;Machine 2;93;5;1;0;1;22;Gary;64;9;45;22;3
2;A;2025-01-01 10:02:59;start;4;Edd;Employee;Machine 2;0;1;3;0;3;0;Gary;64;9;45;22;3
2;A;2025-01-01 10:03:05;start;8;Eddy;Employee;Machine 2;80;5;3;3;0;0;Gary;64;9;45;22;3
2;C;2025-01-01 10:03:10;complete;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Gary;64;9;45;22;3
2;A;2025-01-01 10:03:19;start;14;Eddy;Employee;Machine 2;0;3;11;2;9;0;Gary;64;9;45;22;3
2;A;2025-01-01 10:03:26;start;13;Ed;Boss;Machine 1;60;11;2;2;0;57;Gary;64;9;45;22;3
2;D;2025-01-01 10:03:26;start;0;Eddy;Employee;Machine 1;21;0;0;0;0;10;Gary;64;9;45;22;3
2;A;2025-01-01 10:03:26;start;6;Eddy;Employee;Machine 2;26;6;0;0;0;22;Gary;64;9;45;22;3
2;B;2025-01-01 10:03:36;complete;15;Edd;Employee;Machine 1;1;12;3;0;3;0;Gary;64;9;45;22;3
2;A;2025-01-01 10:03:39;start;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Gary;64;9;45;22;3
2;C;2025-01-01 10:03:39;complete;0;Eddy;Employee;Machine 1;0;0;0;0;0;0;Gary;64;9;45;22;3
2;B;2025-01-01 10:03:47;start;17;Edd;Employee;Machine 1;92;17;0;0;0;63;Gary;64;9;45;22;3
2;A;2025-01-01 10:03:53;complete;0;Eddy;Employee;Machine 2;18;0;0;0;0;0;Gary;64;9;45;22;3
3;C;2025-01-01 10:03:57;start;7;Ed;Boss;Machine 1;0;6;1;0;1;0;Sandy;0;98;84;24;4
3;D;2025-01-01 10:04:07;complete;8;Edd;Employee;Machine 1;0;4;4;2;2;0;Sandy;0;98;84;24;4
3;A;2025-01-01 10:04:11;complete;2;Eddy;Employee;Machine 1;96;0;2;2;0;0;Sandy;0;98;84;24;4
3;A;2025-01-01 10:04:16;complete;15;Ed;Boss;Machine 1;0;5;10;1;9;0;Sandy;0;98;84;24;4
3;A;2025-01-01 10:04:23;complete;20;Edd;Employee;Machine 2;0;9;11;7;4;0;Sandy;0;98;84;24;4
3;B;2025-01-01 10:04:25;complete;0;Edd;Employee;Machine 1;67;0;0;0;0;0;Sandy;0;98;84;24;4
3;A;2025-01-01 10:04:26;complete;18;Ed;Boss;Machine 1;0;1;17;16;1;0;Sandy;0;98;84;24;4
3;A;2025-01-01 10:04:35;start;2;Eddy;Employee;Machine 2;0;2;0;0;0;0;Sandy;0;98;84;24;4
3;D;2025-01-01 10:04:41;start;16;Edd;Employee;Machine 1;0;4;12;12;0;0;Sandy;0;98;84;24;4
3;D;2025-01-01 10:04:44;start;6;Eddy;Employee;Machine 1;0;2;4;1;3;0;Sandy;0;98;84;24;4
3;B;2025-01-01 10:04:50;start;14;Edd;Employee;Machine 1;62;12;2;2;0;0;Sandy;0;98;84;24;4
3;A;2025-01-01 10:05:00;complete;19;Ed;Boss;Machine 1;0;6;13;0;13;0;Sandy;0;98;84;24;4
3;A;2025-01-01 10:05:01;complete;3;Ed;Boss;Machine 1;27;0;3;3;0;23;Sandy;0;98;84;24;4
3;D;2025-01-01 10:05:11;start;8;Ed;Boss;Machine 1;0;8;0;0;0;0;Sandy;0;98;84;24;4
3;B;2025-01-01 10:05:20;complete;17;Edd;Employee;Machine 2;0;15;2;2;0;0;Sandy;0;98;84;24;4
4;A;2025-01-01 10:05:26;complete;9;Edd;Employee;Machine 1;0;0;9;1;8;0;Squidward;0;0;59;0;5
4;A;2025-01-01 10:05:28;start;17;Ed;Boss;Machine 1;12;5;12;9;3;11;Squidward;0;0;59;0;5
4;A;2025-01-01 10:05:33;start;16;Eddy;Employee;Machine 1;0;15;1;0;1;0;Squidward;0;0;59;0;5
4;A;2025-01-01 10:05:34;start;8;Edd;Employee;Machine 2;0;7;1;0;1;0;Squidward;0;0;59;0;5
4;A;2025-01-01 10:05:36;complete;9;Edd;Employee;Machine 1;0;6;3;3;0;0;Squidward;0;0;59;0;5
4;B;2025-01-01 10:05:41;start;11;Edd;Employee;Machine 2;0;11;0;0;0;0;Squidward;0;0;59;0;5
4;B;2025-01-01 10:05:50;start;7;Eddy;Employee;Machine 1;0;0;7;4;3;0;Squidward;0;0;59;0;5
4;A;2025-01-01 10:05:56;start;19;Eddy;Employee;Machine 2;0;18;1;0;1;0;Squidward;0;0;59;0;5
4;D;2025-01-01 10:05:59;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Squidward;0;0;59;0;5
4;C;2025-01-01 10:06:07;start;0;Ed;Boss;Machine 1;30;0;0;0;0;0;Squidward;0;0;59;0;5
4;B;2025-01-01 10:06:11;start;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Squidward;0;0;59;0;5
4;B;2025-01-01 10:06:20;complete;11;Ed;Boss;Machine 2;0;8;3;0;3;0;Squidward;0;0;59;0;5
4;C;2025-01-01 10:06:28;start;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Squidward;0;0;59;0;5
4;A;2025-01-01 10:06:30;complete;9;Eddy;Employee;Machine 1;0;6;3;0;3;0;Squidward;0;0;59;0;5
4;B;2025-01-01 10:06:39;complete;11;Eddy;Employee;Machine 1;0;9;2;0;2;0;Squidward;0;0;59;0;5
5;D;2025-01-01 10:06:49;start;18;Ed;Boss;Machine 2;0;9;9;5;4;0;Squidward;64;0;58;13;4
5;B;2025-01-01 10:06:55;start;11;Edd;Employee;Machine 1;0;6;5;5;0;0;Squidward;64;0;58;13;4
5;B;2025-01-01 10:07:00;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Squidward;64;0;58;13;4
5;B;2025-01-01 10:07:02;complete;1;Ed;Boss;Machine 2;0;0;1;1;0;0;Squidward;64;0;58;13;4
5;A;2025-01-01 10:07:07;start;20;Eddy;Employee;Machine 2;37;3;17;13;4;0;Squidward;64;0;58;13;4
5;A;2025-01-01 10:07:07;complete;1;Edd;Employee;Machine 1;0;1;0;0;0;0;Squidward;64;0;58;13;4
5;A;2025-01-01 10:07:15;complete;19;Eddy;Employee;Machine 1;57;14;5;4;1;0;Squidward;64;0;58;13;4
5;B;2025-01-01 10:07:20;complete;6;Edd;Employee;Machine 1;0;3;3;2;1;0;Squidward;64;0;58;13;4
6;A;2025-01-01 10:07:24;complete;10;Ed;Boss;Machine 2;0;6;4;0;4;0;Krabs;29;67;0;48;1
6;B;2025-01-01 10:07:25;start;6;Ed;Boss;Machine 2;45;5;1;0;1;0;Krabs;29;67;0;48;1
6;C;2025-01-01 10:07:35;start;14;Edd;Employee;Machine 1;0;8;6;2;4;0;Krabs;29;67;0;48;1
6;A;2025-01-01 10:07:36;complete;15;Edd;Employee;Machine 2;0;7;8;1;7;0;Krabs;29;67;0;48;1
6;B;2025-01-01 10:07:46;complete;19;Eddy;Employee;Machine 2;0;16;3;2;1;0;Krabs;29;67;0;48;1
7;A;2025-01-01 10:07:55;complete;7;Ed;Boss;Machine 1;77;3;4;2;2;0;Patrick;70;0;76;58;2
7;A;2025-01-01 10:07:57;start;18;Ed;Boss;Machine 2;80;3;15;8;7;31;Patrick;70;0;76;58;2
7;A;2025-01-01 10:08:04;start;3;Eddy;Employee;Machine 2;95;3;0;0;0;0;Patrick;70;0;76;58;2
7;B;2025-01-01 10:08:04;start;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Patrick;70;0;76;58;2
7;B;2025-01-01 10:08:09;start;0;Ed;Boss;Machine 1;31;0;0;0;0;0;Patrick;70;0;76;58;2
7;A;2025-01-01 10:08:13;complete;18;Eddy;Employee;Machine 2;0;15;3;2;1;0;Patrick;70;0;76;58;2
7;A;2025-01-01 10:08:18;start;7;Edd;Employee;Machine 1;0;7;0;0;0;0;Patrick;70;0;76;58;2
7;C;2025-01-01 10:08:27;start;15;Edd;Employee;Machine 1;0;1;14;9;5;0;Patrick;70;0;76;58;2
7;B;2025-01-01 10:08:37;start;7;Ed;Boss;Machine 1;0;1;6;5;1;0;Patrick;70;0;76;58;2
7;C;2025-01-01 10:08:47;complete;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Patrick;70;0;76;58;2
7;D;2025-01-01 10:08:56;start;0;Eddy;Employee;Machine 1;46;0;0;0;0;0;Patrick;70;0;76;58;2
7;A;2025-01-01 10:08:59;start;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Patrick;70;0;76;58;2
8;A;2025-01-01 10:09:01;complete;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Patrick;58;31;0;22;4
8;B;2025-01-01 10:09:11;complete;11;Edd;Employee;Machine 1;30;10;1;0;1;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:09:14;complete;18;Ed;Boss;Machine 2;0;10;8;8;0;0;Patrick;58;31;0;22;4
8;D;2025-01-01 10:09:17;start;14;Eddy;Employee;Machine 2;0;12;2;2;0;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:09:27;complete;0;Eddy;Employee;Machine 1;0;0;0;0;0;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:09:29;start;13;Ed;Boss;Machine 2;84;6;7;1;6;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:09:39;start;15;Ed;Boss;Machine 2;47;14;1;0;1;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:09:47;complete;18;Ed;Boss;Machine 2;31;18;0;0;0;22;Patrick;58;31;0;22;4
8;A;2025-01-01 10:09:50;complete;3;Eddy;Employee;Machine 1;29;0;3;1;2;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:09:59;complete;9;Edd;Employee;Machine 1;0;1;8;7;1;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:10:02;complete;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:10:05;start;17;Edd;Employee;Machine 1;0;14;3;0;3;0;Patrick;58;31;0;22;4
8;C;2025-01-01 10:10:12;complete;17;Edd;Employee;Machine 1;0;16;1;1;0;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:10:21;complete;6;Edd;Employee;Machine 1;0;6;0;0;0;0;Patrick;58;31;0;22;4
8;B;2025-01-01 10:10:24;start;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Patrick;58;31;0;22;4
8;A;2025-01-01 10:10:27;start;15;Ed;Boss;Machine 2;41;8;7;0;7;0;Patrick;58;31;0;22;4
8;C;2025-01-01 10:10:29;start;1;Ed;Boss;Machine 2;19;1;0;0;0;0;Patrick;58;31;0;22;4
8;D;2025-01-01 10:10:31;start;0;Eddy;Employee;Machine 1;0;0;0;0;0;0;Patrick;58;31;0;22;4
8;C;2025-01-01 10:10:37;start;2;Eddy;Employee;Machine 2;17;0;2;2;0;0;Patrick;58;31;0;22;4
9;A;2025-01-01 10:10:41;start;13;Ed;Boss;Machine 1;14;1;12;12;0;0;Patrick;23;0;0;77;4
9;A;2025-01-01 10:10:42;complete;10;Ed;Boss;Machine 2;98;8;2;1;1;0;Patrick;23;0;0;77;4
9;A;2025-01-01 10:10:46;complete;16;Edd;Employee;Machine 2;77;1;15;4;11;0;Patrick;23;0;0;77;4
9;C;2025-01-01 10:10:54;start;9;Edd;Employee;Machine 2;0;1;8;4;4;0;Patrick;23;0;0;77;4
9;B;2025-01-01 10:10:54;start;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Patrick;23;0;0;77;4
9;A;2025-01-01 10:10:56;complete;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Patrick;23;0;0;77;4
9;A;2025-01-01 10:11:06;start;9;Ed;Boss;Machine 2;0;9;0;0;0;0;Patrick;23;0;0;77;4
9;C;2025-01-01 10:11:12;complete;3;Eddy;Employee;Machine 1;0;3;0;0;0;0;Patrick;23;0;0;77;4
9;A;2025-01-01 10:11:15;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Patrick;23;0;0;77;4
9;B;2025-01-01 10:11:23;complete;3;Eddy;Employee;Machine 1;0;2;1;1;0;0;Patrick;23;0;0;77;4
9;B;2025-01-01 10:11:31;start;14;Ed;Boss;Machine 2;69;8;6;5;1;0;Patrick;23;0;0;77;4
9;B;2025-01-01 10:11:34;start;20;Ed;Boss;Machine 2;83;3;17;3;14;0;Patrick;23;0;0;77;4
9;B;2025-01-01 10:11:35;complete;2;Edd;Employee;Machine 2;0;1;1;0;1;0;Patrick;23;0;0;77;4
9;A;2025-01-01 10:11:35;complete;9;Ed;Boss;Machine 2;0;1;8;2;6;0;Patrick;23;0;0;77;4
10;A;2025-01-01 10:11:37;start;20;Eddy;Employee;Machine 2;0;20;0;0;0;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:11:44;start;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:11:48;complete;7;Edd;Employee;Machine 1;0;7;0;0;0;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:11:48;start;15;Ed;Boss;Machine 2;44;10;5;4;1;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:11:54;complete;3;Eddy;Employee;Machine 1;41;2;1;1;0;0;Krabs;0;0;77;23;4
10;C;2025-01-01 10:12:00;start;16;Edd;Employee;Machine 2;21;0;16;13;3;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:12:06;complete;16;Ed;Boss;Machine 1;45;8;8;3;5;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:12:16;complete;7;Eddy;Employee;Machine 2;0;6;1;1;0;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:12:23;start;3;Edd;Employee;Machine 1;0;3;0;0;0;0;Krabs;0;0;77;23;4
10;C;2025-01-01 10:12:27;start;6;Edd;Employee;Machine 2;0;5;1;1;0;0;Krabs;0;0;77;23;4
10;A;2025-01-01 10:12:36;start;15;Ed;Boss;Machine 1;21;14;1;0;1;0;Krabs;0;0;77;23;4
10;B;2025-01-01 10:12:43;start;19;Ed;Boss;Machine 1;36;4;15;12;3;0;Krabs;0;0;77;23;4
11;A;2025-01-01 10:12:52;complete;20;Edd;Employee;Machine 1;0;4;16;14;2;0;Sandy;93;57;71;52;2
11;D;2025-01-01 10:13:02;start;11;Edd;Employee;Machine 1;0;3;8;1;7;0;Sandy;93;57;71;52;2
11;C;2025-01-01 10:13:09;complete;8;Edd;Employee;Machine 2;15;8;0;0;0;15;Sandy;93;57;71;52;2
11;A;2025-01-01 10:13:15;start;10;Eddy;Employee;Machine 1;0;0;10;6;4;0;Sandy;93;57;71;52;2
11;D;2025-01-01 10:13:24;complete;19;Eddy;Employee;Machine 2;0;19;0;0;0;0;Sandy;93;57;71;52;2
11;B;2025-01-01 10:13:26;complete;14;Eddy;Employee;Machine 2;0;3;11;9;2;0;Sandy;93;57;71;52;2
11;A;2025-01-01 10:13:35;start;9;Edd;Employee;Machine 2;0;4;5;0;5;0;Sandy;93;57;71;52;2
11;A;2025-01-01 10:13:37;start;0;Edd;Employee;Machine 1;61;0;0;0;0;36;Sandy;93;57;71;52;2
11;A;2025-01-01 10:13:43;complete;18;Eddy;Employee;Machine 2;0;2;16;2;14;0;Sandy;93;57;71;52;2
12;C;2025-01-01 10:13:51;complete;8;Eddy;Employee;Machine 2;84;1;7;6;1;0;Gary;0;0;0;2;3
12;C;2025-01-01 10:14:00;start;0;Edd;Employee;Machine 2;4;0;0;0;0;0;Gary;0;0;0;2;3
12;D;2025-01-01 10:14:06;complete;14;Eddy;Employee;Machine 1;0;13;1;1;0;0;Gary;0;0;0;2;3
12;A;2025-01-01 10:14:16;complete;17;Edd;Employee;Machine 2;0;11;6;3;3;0;Gary;0;0;0;2;3
12;A;2025-01-01 10:14:25;complete;8;Eddy;Employee;Machine 1;0;2;6;0;6;0;Gary;0;0;0;2;3
12;B;2025-01-01 10:14:34;start;10;Ed;Boss;Machine 1;0;6;4;1;3;0;Gary;0;0;0;2;3
12;A;2025-01-01 10:14:42;complete;15;Edd;Employee;Machine 2;0;1;14;13;1;0;Gary;0;0;0;2;3
12;D;2025-01-01 10:14:52;start;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Gary;0;0;0;2;3
12;B;2025-01-01 10:14:54;complete;5;Ed;Boss;Machine 1;0;0;5;2;3;0;Gary;0;0;0;2;3
12;D;2025-01-01 10:14:58;complete;9;Eddy;Employee;Machine 2;0;8;1;1;0;0;Gary;0;0;0;2;3
12;A;2025-01-01 10:15:06;complete;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Gary;0;0;0;2;3
12;D;2025-01-01 10:15:08;complete;5;Eddy;Employee;Machine 2;27;2;3;1;2;25;Gary;0;0;0;2;3
12;C;2025-01-01 10:15:11;complete;6;Eddy;Employee;Machine 2;0;1;5;3;2;0;Gary;0;0;0;2;3
13;A;2025-01-01 10:15:16;complete;2;Eddy;Employee;Machine 2;0;1;1;1;0;0;Krabs;75;0;0;0;1
13;B;2025-01-01 10:15:23;start;13;Ed;Boss;Machine 2;0;13;0;0;0;0;Krabs;75;0;0;0;1
13;A;2025-01-01 10:15:26;start;11;Edd;Employee;Machine 2;14;0;11;2;9;0;Krabs;75;0;0;0;1
13;A;2025-01-01 10:15:32;complete;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Krabs;75;0;0;0;1
13;A;2025-01-01 10:15:33;start;18;Edd;Employee;Machine 1;41;4;14;6;8;0;Krabs;75;0;0;0;1
13;D;2025-01-01 10:15:42;complete;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Krabs;75;0;0;0;1
13;A;2025-01-01 10:15:42;complete;2;Edd;Employee;Machine 2;0;2;0;0;0;0;Krabs;75;0;0;0;1
14;C;2025-01-01 10:15:45;complete;10;Ed;Boss;Machine 2;57;7;3;2;1;33;Krabs;0;79;21;0;4
14;A;2025-01-01 10:15:52;complete;7;Edd;Employee;Machine 2;0;7;0;0;0;0;Krabs;0;79;21;0;4
14;B;2025-01-01 10:15:57;complete;10;Edd;Employee;Machine 1;19;6;4;1;3;0;Krabs;0;79;21;0;4
14;C;2025-01-01 10:16:04;complete;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Krabs;0;79;21;0;4
14;A;2025-01-01 10:16:12;start;4;Ed;Boss;Machine 2;0;0;4;2;2;0;Krabs;0;79;21;0;4
14;A;2025-01-01 10:16:14;start;1;Eddy;Employee;Machine 2;13;0;1;1;0;0;Krabs;0;79;21;0;4
14;A;2025-01-01 10:16:18;start;1;Edd;Employee;Machine 1;78;1;0;0;0;0;Krabs;0;79;21;0;4
15;A;2025-01-01 10:16:26;complete;7;Edd;Employee;Machine 1;0;6;1;1;0;0;Krabs;0;0;0;12;3
15;D;2025-01-01 10:16:29;complete;4;Eddy;Employee;Machine 2;0;0;4;2;2;0;Krabs;0;0;0;12;3
15;B;2025-01-01 10:16:30;complete;10;Eddy;Employee;Machine 1;64;8;2;1;1;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:16:40;complete;18;Eddy;Employee;Machine 1;0;18;0;0;0;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:16:45;start;20;Ed;Boss;Machine 2;99;4;16;14;2;54;Krabs;0;0;0;12;3
15;C;2025-01-01 10:16:52;complete;1;Ed;Boss;Machine 2;0;1;0;0;0;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:16:58;start;20;Edd;Employee;Machine 2;0;16;4;2;2;0;Krabs;0;0;0;12;3
15;C;2025-01-01 10:16:58;complete;5;Ed;Boss;Machine 2;0;1;4;4;0;0;Krabs;0;0;0;12;3
15;B;2025-01-01 10:17:02;complete;15;Ed;Boss;Machine 2;0;5;10;9;1;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:17:07;start;14;Eddy;Employee;Machine 2;0;3;11;5;6;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:17:16;start;11;Edd;Employee;Machine 1;0;8;3;3;0;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:17:16;start;0;Edd;Employee;Machine 1;79;0;0;0;0;19;Krabs;0;0;0;12;3
15;A;2025-01-01 10:17:24;start;19;Ed;Boss;Machine 1;65;1;18;16;2;0;Krabs;0;0;0;12;3
15;C;2025-01-01 10:17:29;complete;0;Edd;Employee;Machine 2;52;0;0;0;0;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:17:33;complete;0;Ed;Boss;Machine 1;0;0;0;0;0;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:17:43;start;5;Ed;Boss;Machine 1;0;4;1;0;1;0;Krabs;0;0;0;12;3
15;C;2025-01-01 10:17:44;complete;17;Eddy;Employee;Machine 2;0;13;4;0;4;0;Krabs;0;0;0;12;3
15;A;2025-01-01 10:17:48;complete;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Krabs;0;0;0;12;3
15;B;2025-01-01 10:17:50;complete;0;Ed;Boss;Machine 2;16;0;0;0;0;0;Krabs;0;0;0;12;3
16;A;2025-01-01 10:17:56;start;15;Ed;Boss;Machine 2;0;9;6;1;5;0;Gary;0;66;34;11;3
16;A;2025-01-01 10:18:04;start;16;Ed;Boss;Machine 1;62;4;12;3;9;0;Gary;0;66;34;11;3
16;C;2025-01-01 10:18:05;start;12;Eddy;Employee;Machine 2;25;10;2;0;2;0;Gary;0;66;34;11;3
16;A;2025-01-01 10:18:15;start;10;Eddy;Employee;Machine 2;14;3;7;4;3;0;Gary;0;66;34;11;3
16;C;2025-01-01 10:18:24;start;13;Eddy;Employee;Machine 1;0;3;10;8;2;0;Gary;0;66;34;11;3
16;C;2025-01-01 10:18:27;complete;20;Eddy;Employee;Machine 2;0;1;19;12;7;0;Gary;0;66;34;11;3
16;B;2025-01-01 10:18:29;complete;2;Edd;Employee;Machine 1;0;0;2;0;2;0;Gary;0;66;34;11;3
16;A;2025-01-01 10:18:32;complete;16;Ed;Boss;Machine 2;12;16;0;0;0;0;Gary;0;66;34;11;3
16;A;2025-01-01 10:18:35;complete;5;Edd;Employee;Machine 1;0;3;2;1;1;0;Gary;0;66;34;11;3
16;B;2025-01-01 10:18:39;start;1;Ed;Boss;Machine 2;0;1;0;0;0;0;Gary;0;66;34;11;3
16;A;2025-01-01 10:18:41;complete;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Gary;0;66;34;11;3
16;A;2025-01-01 10:18:47;start;0;Ed;Boss;Machine 1;31;0;0;0;0;0;Gary;0;66;34;11;3
16;A;2025-01-01 10:18:52;start;2;Eddy;Employee;Machine 2;39;1;1;1;0;0;Gary;0;66;34;11;3
16;B;2025-01-01 10:18:57;start;13;Ed;Boss;Machine 2;0;4;9;0;9;0;Gary;0;66;34;11;3
17;A;2025-01-01 10:19:03;start;14;Eddy;Employee;Machine 1;1;6;8;6;2;0;Krabs;0;40;13;44;5
17;A;2025-01-01 10:19:09;start;7;Eddy;Employee;Machine 2;0;2;5;4;1;0;Krabs;0;40;13;44;5
18;C;2025-01-01 10:19:11;complete;8;Edd;Employee;Machine 1;0;7;1;1;0;0;Patrick;0;0;49;17;5
