case:concept:name;concept:name;time:timestamp;cost:total;human_resource;org:role;org:resource;outcome_unit;cost:fixed;cost:variable;cost:labor;cost:inventory;unsuccessful_outcome_unit;client;cost:maintenance;cost:missed_deadline;cost:transportation;cost:warehousing;quality
5;A;2025-01-01 10:05:57;9;Eddy;Employee;Machine 1;0;0;9;0;9;0;Sandy;0;0;0;68;4
5;A;2025-01-01 10:05:57;14;Ed;Boss;Machine 2;11;10;4;0;4;0;Sandy;0;0;0;68;4
5;C;2025-01-01 10:06:03;16;Eddy;Employee;Machine 2;0;1;15;6;9;0;Sandy;0;0;0;68;4
5;B;2025-01-01 10:06:04;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Sandy;0;0;0;68;4
5;C;2025-01-01 10:06:12;9;Edd;Employee;Machine 2;57;7;2;0;2;42;Sandy;0;0;0;68;4
5;A;2025-01-01 10:06:18;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Sandy;0;0;0;68;4
5;A;2025-01-01 10:06:28;4;Ed;Boss;Machine 1;69;1;3;0;3;0;Sandy;0;0;0;68;4
5;C;2025-01-01 10:06:33;8;Edd;Employee;Machine 2;0;5;3;0;3;0;Sandy;0;0;0;68;4
5;D;2025-01-01 10:06:39;3;Ed;Boss;Machine 1;0;1;2;1;1;0;Sandy;0;0;0;68;4
5;C;2025-01-01 10:06:44;16;Edd;Employee;Machine 2;68;0;16;2;14;0;Sandy;0;0;0;68;4
5;B;2025-01-01 10:06:54;9;Eddy;Employee;Machine 1;0;4;5;4;1;0;Sandy;0;0;0;68;4
5;A;2025-01-01 10:07:02;7;Edd;Employee;Machine 2;0;4;3;3;0;0;Sandy;0;0;0;68;4
5;C;2025-01-01 10:07:05;11;Edd;Employee;Machine 1;0;9;2;0;2;0;Sandy;0;0;0;68;4
6;D;2025-01-01 10:07:07;9;Eddy;Employee;Machine 2;71;1;8;7;1;8;Krabs;36;34;62;0;1
6;A;2025-01-01 10:07:17;18;Ed;Boss;Machine 2;79;12;6;4;2;0;Krabs;36;34;62;0;1
6;A;2025-01-01 10:07:26;4;Eddy;Employee;Machine 1;0;0;4;2;2;0;Krabs;36;34;62;0;1
6;A;2025-01-01 10:07:36;9;Ed;Boss;Machine 1;0;4;5;3;2;0;Krabs;36;34;62;0;1
6;B;2025-01-01 10:07:46;4;Edd;Employee;Machine 1;0;1;3;0;3;0;Krabs;36;34;62;0;1
6;B;2025-01-01 10:07:56;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Krabs;36;34;62;0;1
6;A;2025-01-01 10:08:03;2;Ed;Boss;Machine 2;0;2;0;0;0;0;Krabs;36;34;62;0;1
6;A;2025-01-01 10:08:07;8;Eddy;Employee;Machine 2;0;2;6;3;3;0;Krabs;36;34;62;0;1
6;D;2025-01-01 10:08:09;11;Edd;Employee;Machine 1;0;3;8;5;3;0;Krabs;36;34;62;0;1
6;A;2025-01-01 10:08:19;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Krabs;36;34;62;0;1
6;A;2025-01-01 10:08:28;1;Ed;Boss;Machine 1;85;1;0;0;0;0;Krabs;36;34;62;0;1
7;D;2025-01-01 10:08:34;0;Ed;Boss;Machine 1;75;0;0;0;0;0;Squidward;52;33;29;76;2
7;B;2025-01-01 10:08:43;9;Ed;Boss;Machine 2;32;7;2;2;0;0;Squidward;52;33;29;76;2
7;A;2025-01-01 10:08:52;2;Ed;Boss;Machine 1;0;1;1;0;1;0;Squidward;52;33;29;76;2
7;A;2025-01-01 10:08:58;10;Ed;Boss;Machine 1;0;10;0;0;0;0;Squidward;52;33;29;76;2
7;A;2025-01-01 10:08:58;11;Eddy;Employee;Machine 1;0;2;9;8;1;0;Squidward;52;33;29;76;2
7;A;2025-01-01 10:09:08;15;Ed;Boss;Machine 2;29;10;5;1;4;0;Squidward;52;33;29;76;2
7;B;2025-01-01 10:09:15;10;Eddy;Employee;Machine 1;0;8;2;2;0;0;Squidward;52;33;29;76;2
7;C;2025-01-01 10:09:17;3;Edd;Employee;Machine 2;10;2;1;0;1;0;Squidward;52;33;29;76;2
7;B;2025-01-01 10:09:24;0;Eddy;Employee;Machine 1;32;0;0;0;0;0;Squidward;52;33;29;76;2
7;C;2025-01-01 10:09:25;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Squidward;52;33;29;76;2
7;C;2025-01-01 10:09:25;18;Ed;Boss;Machine 1;0;15;3;0;3;0;Squidward;52;33;29;76;2
7;B;2025-01-01 10:09:26;0;Ed;Boss;Machine 1;24;0;0;0;0;0;Squidward;52;33;29;76;2
7;A;2025-01-01 10:09:29;19;Eddy;Employee;Machine 2;60;14;5;3;2;0;Squidward;52;33;29;76;2
7;B;2025-01-01 10:09:33;2;Edd;Employee;Machine 2;0;1;1;1;0;0;Squidward;52;33;29;76;2
7;A;2025-01-01 10:09:35;9;Edd;Employee;Machine 1;39;6;3;2;1;0;Squidward;52;33;29;76;2
7;B;2025-01-01 10:09:42;8;Eddy;Employee;Machine 2;66;4;4;3;1;0;Squidward;52;33;29;76;2
7;A;2025-01-01 10:09:44;10;Ed;Boss;Machine 2;0;8;2;2;0;0;Squidward;52;33;29;76;2
8;A;2025-01-01 10:09:49;4;Edd;Employee;Machine 2;78;1;3;2;1;0;Gary;0;0;0;0;3
8;C;2025-01-01 10:09:58;7;Edd;Employee;Machine 2;0;6;1;0;1;0;Gary;0;0;0;0;3
8;B;2025-01-01 10:09:59;15;Edd;Employee;Machine 2;0;13;2;0;2;0;Gary;0;0;0;0;3
8;A;2025-01-01 10:10:02;6;Eddy;Employee;Machine 1;0;0;6;6;0;0;Gary;0;0;0;0;3
8;A;2025-01-01 10:10:02;6;Edd;Employee;Machine 1;0;1;5;2;3;0;Gary;0;0;0;0;3
8;D;2025-01-01 10:10:07;6;Ed;Boss;Machine 2;44;0;6;0;6;0;Gary;0;0;0;0;3
8;C;2025-01-01 10:10:11;6;Eddy;Employee;Machine 1;0;0;6;3;3;0;Gary;0;0;0;0;3
8;C;2025-01-01 10:10:16;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Gary;0;0;0;0;3
9;B;2025-01-01 10:10:20;0;Eddy;Employee;Machine 1;77;0;0;0;0;59;Krabs;62;41;19;81;2
9;A;2025-01-01 10:10:21;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Krabs;62;41;19;81;2
9;A;2025-01-01 10:10:27;19;Edd;Employee;Machine 2;0;17;2;1;1;0;Krabs;62;41;19;81;2
9;C;2025-01-01 10:10:37;19;Eddy;Employee;Machine 2;0;3;16;5;11;0;Krabs;62;41;19;81;2
9;C;2025-01-01 10:10:44;18;Eddy;Employee;Machine 1;35;0;18;13;5;0;Krabs;62;41;19;81;2
9;A;2025-01-01 10:10:52;0;Edd;Employee;Machine 1;63;0;0;0;0;0;Krabs;62;41;19;81;2
9;D;2025-01-01 10:11:00;15;Ed;Boss;Machine 2;66;7;8;6;2;0;Krabs;62;41;19;81;2
9;C;2025-01-01 10:11:00;14;Ed;Boss;Machine 2;0;3;11;5;6;0;Krabs;62;41;19;81;2
9;B;2025-01-01 10:11:01;10;Eddy;Employee;Machine 1;0;3;7;0;7;0;Krabs;62;41;19;81;2
9;A;2025-01-01 10:11:11;20;Ed;Boss;Machine 1;0;17;3;3;0;0;Krabs;62;41;19;81;2
9;D;2025-01-01 10:11:13;7;Ed;Boss;Machine 1;4;6;1;1;0;0;Krabs;62;41;19;81;2
9;C;2025-01-01 10:11:21;17;Ed;Boss;Machine 2;0;9;8;0;8;0;Krabs;62;41;19;81;2
9;B;2025-01-01 10:11:23;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Krabs;62;41;19;81;2
9;A;2025-01-01 10:11:33;2;Edd;Employee;Machine 1;0;0;2;2;0;0;Krabs;62;41;19;81;2
9;A;2025-01-01 10:11:34;4;Ed;Boss;Machine 1;50;1;3;0;3;0;Krabs;62;41;19;81;2
9;C;2025-01-01 10:11:43;12;Ed;Boss;Machine 1;0;9;3;1;2;0;Krabs;62;41;19;81;2
9;B;2025-01-01 10:11:48;8;Edd;Employee;Machine 2;90;2;6;2;4;0;Krabs;62;41;19;81;2
9;A;2025-01-01 10:11:58;9;Eddy;Employee;Machine 1;0;7;2;0;2;0;Krabs;62;41;19;81;2
9;A;2025-01-01 10:11:58;0;Edd;Employee;Machine 2;0;0;0;0;0;0;Krabs;62;41;19;81;2
9;C;2025-01-01 10:11:59;8;Edd;Employee;Machine 1;18;8;0;0;0;0;Krabs;62;41;19;81;2
10;A;2025-01-01 10:12:00;0;Edd;Employee;Machine 1;89;0;0;0;0;18;Patrick;60;0;0;5;3
10;B;2025-01-01 10:12:05;13;Edd;Employee;Machine 1;0;10;3;0;3;0;Patrick;60;0;0;5;3
10;B;2025-01-01 10:12:13;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Patrick;60;0;0;5;3
10;A;2025-01-01 10:12:22;13;Eddy;Employee;Machine 1;45;1;12;3;9;0;Patrick;60;0;0;5;3
11;D;2025-01-01 10:12:30;0;Edd;Employee;Machine 2;51;0;0;0;0;0;Gary;0;0;59;0;5
11;A;2025-01-01 10:12:31;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Gary;0;0;59;0;5
11;A;2025-01-01 10:12:41;5;Edd;Employee;Machine 1;0;5;0;0;0;0;Gary;0;0;59;0;5
11;B;2025-01-01 10:12:45;11;Eddy;Employee;Machine 1;0;0;11;8;3;0;Gary;0;0;59;0;5
11;A;2025-01-01 10:12:54;14;Eddy;Employee;Machine 2;53;14;0;0;0;0;Gary;0;0;59;0;5
11;B;2025-01-01 10:12:59;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Gary;0;0;59;0;5
11;B;2025-01-01 10:13:08;20;Eddy;Employee;Machine 2;0;19;1;0;1;0;Gary;0;0;59;0;5
11;A;2025-01-01 10:13:12;16;Edd;Employee;Machine 2;0;12;4;1;3;0;Gary;0;0;59;0;5
12;C;2025-01-01 10:13:21;12;Edd;Employee;Machine 2;0;12;0;0;0;0;Krabs;0;60;2;0;4
12;B;2025-01-01 10:13:24;0;Eddy;Employee;Machine 2;34;0;0;0;0;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:13:24;3;Edd;Employee;Machine 1;0;3;0;0;0;0;Krabs;0;60;2;0;4
12;D;2025-01-01 10:13:33;16;Edd;Employee;Machine 2;38;0;16;8;8;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:13:42;9;Ed;Boss;Machine 1;53;2;7;7;0;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:13:42;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:13:47;14;Eddy;Employee;Machine 1;0;0;14;6;8;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:13:56;6;Eddy;Employee;Machine 1;0;6;0;0;0;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:14:05;12;Eddy;Employee;Machine 2;0;2;10;7;3;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:14:06;10;Ed;Boss;Machine 1;0;0;10;8;2;0;Krabs;0;60;2;0;4
12;D;2025-01-01 10:14:06;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Krabs;0;60;2;0;4
12;D;2025-01-01 10:14:13;4;Edd;Employee;Machine 1;0;2;2;1;1;0;Krabs;0;60;2;0;4
12;A;2025-01-01 10:14:13;20;Eddy;Employee;Machine 2;74;0;20;4;16;0;Krabs;0;60;2;0;4
12;B;2025-01-01 10:14:17;3;Eddy;Employee;Machine 2;80;0;3;2;1;0;Krabs;0;60;2;0;4
12;B;2025-01-01 10:14:21;6;Eddy;Employee;Machine 1;0;4;2;0;2;0;Krabs;0;60;2;0;4
13;A;2025-01-01 10:14:28;6;Eddy;Employee;Machine 1;86;2;4;1;3;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:14:30;11;Edd;Employee;Machine 1;0;1;10;2;8;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:14:40;18;Ed;Boss;Machine 1;0;6;12;8;4;0;Squidward;0;0;98;61;4
13;D;2025-01-01 10:14:42;0;Eddy;Employee;Machine 1;0;0;0;0;0;0;Squidward;0;0;98;61;4
13;C;2025-01-01 10:14:42;20;Ed;Boss;Machine 2;0;3;17;1;16;0;Squidward;0;0;98;61;4
13;C;2025-01-01 10:14:49;8;Eddy;Employee;Machine 1;32;5;3;2;1;5;Squidward;0;0;98;61;4
13;A;2025-01-01 10:14:53;19;Eddy;Employee;Machine 1;0;7;12;6;6;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:14:56;14;Ed;Boss;Machine 1;25;1;13;1;12;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:14:57;19;Eddy;Employee;Machine 1;9;15;4;3;1;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:15:01;10;Ed;Boss;Machine 2;33;8;2;2;0;0;Squidward;0;0;98;61;4
13;D;2025-01-01 10:15:08;20;Eddy;Employee;Machine 1;33;17;3;3;0;7;Squidward;0;0;98;61;4
13;D;2025-01-01 10:15:14;8;Edd;Employee;Machine 2;8;3;5;0;5;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:15:17;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:15:26;17;Ed;Boss;Machine 2;13;1;16;11;5;0;Squidward;0;0;98;61;4
13;A;2025-01-01 10:15:30;20;Ed;Boss;Machine 1;26;19;1;0;1;0;Squidward;0;0;98;61;4
13;B;2025-01-01 10:15:36;0;Ed;Boss;Machine 2;76;0;0;0;0;52;Squidward;0;0;98;61;4
14;A;2025-01-01 10:15:44;1;Eddy;Employee;Machine 1;0;0;1;0;1;0;Bob;43;46;88;24;3
14;B;2025-01-01 10:15:53;2;Edd;Employee;Machine 2;40;2;0;0;0;0;Bob;43;46;88;24;3
14;A;2025-01-01 10:16:03;0;Ed;Boss;Machine 2;66;0;0;0;0;0;Bob;43;46;88;24;3
14;C;2025-01-01 10:16:09;16;Edd;Employee;Machine 1;0;7;9;4;5;0;Bob;43;46;88;24;3
14;A;2025-01-01 10:16:11;5;Ed;Boss;Machine 1;80;1;4;2;2;0;Bob;43;46;88;24;3
14;A;2025-01-01 10:16:13;19;Ed;Boss;Machine 1;0;4;15;10;5;0;Bob;43;46;88;24;3
14;C;2025-01-01 10:16:19;0;Eddy;Employee;Machine 2;0;0;0;0;0;0;Bob;43;46;88;24;3
14;A;2025-01-01 10:16:26;11;Edd;Employee;Machine 2;28;11;0;0;0;0;Bob;43;46;88;24;3
14;D;2025-01-01 10:16:34;0;Eddy;Employee;Machine 1;29;0;0;0;0;0;Bob;43;46;88;24;3
14;A;2025-01-01 10:16:39;0;Ed;Boss;Machine 2;0;0;0;0;0;0;Bob;43;46;88;24;3
14;D;2025-01-01 10:16:46;0;Eddy;Employee;Machine 2;21;0;0;0;0;0;Bob;43;46;88;24;3
14;A;2025-01-01 10:16:47;11;Eddy;Employee;Machine 1;72;6;5;5;0;41;Bob;43;46;88;24;3
14;B;2025-01-01 10:16:56;19;Eddy;Employee;Machine 1;94;7;12;12;0;0;Bob;43;46;88;24;3
15;A;2025-01-01 10:17:00;17;Eddy;Employee;Machine 1;0;11;6;1;5;0;Bob;82;18;0;79;4
15;C;2025-01-01 10:17:06;7;Eddy;Employee;Machine 2;0;5;2;1;1;0;Bob;82;18;0;79;4
15;B;2025-01-01 10:17:08;12;Edd;Employee;Machine 2;10;8;4;4;0;0;Bob;82;18;0;79;4
15;D;2025-01-01 10:17:12;6;Ed;Boss;Machine 2;76;1;5;0;5;0;Bob;82;18;0;79;4
15;D;2025-01-01 10:17:17;3;Eddy;Employee;Machine 1;0;0;3;0;3;0;Bob;82;18;0;79;4
15;A;2025-01-01 10:17:17;8;Edd;Employee;Machine 1;70;0;8;0;8;14;Bob;82;18;0;79;4
15;A;2025-01-01 10:17:21;18;Edd;Employee;Machine 2;85;3;15;12;3;0;Bob;82;18;0;79;4
15;A;2025-01-01 10:17:24;12;Edd;Employee;Machine 2;19;1;11;0;11;14;Bob;82;18;0;79;4
15;D;2025-01-01 10:17:33;11;Ed;Boss;Machine 1;0;11;0;0;0;0;Bob;82;18;0;79;4
15;D;2025-01-01 10:17:33;10;Edd;Employee;Machine 1;0;2;8;1;7;0;Bob;82;18;0;79;4
15;A;2025-01-01 10:17:36;12;Eddy;Employee;Machine 2;78;7;5;3;2;0;Bob;82;18;0;79;4
15;A;2025-01-01 10:17:41;20;Ed;Boss;Machine 2;0;18;2;1;1;0;Bob;82;18;0;79;4
15;B;2025-01-01 10:17:49;18;Eddy;Employee;Machine 1;0;6;12;10;2;0;Bob;82;18;0;79;4
15;A;2025-01-01 10:17:55;1;Edd;Employee;Machine 2;0;0;1;1;0;0;Bob;82;18;0;79;4
15;A;2025-01-01 10:17:55;19;Edd;Employee;Machine 1;7;8;11;10;1;0;Bob;82;18;0;79;4
15;B;2025-01-01 10:17:59;0;Ed;Boss;Machine 2;97;0;0;0;0;0;Bob;82;18;0;79;4
15;C;2025-01-01 10:18:02;3;Ed;Boss;Machine 2;29;3;0;0;0;0;Bob;82;18;0;79;4
15;B;2025-01-01 10:18:07;13;Edd;Employee;Machine 2;0;8;5;0;5;0;Bob;82;18;0;79;4
15;B;2025-01-01 10:18:10;8;Edd;Employee;Machine 1;71;0;8;4;4;0;Bob;82;18;0;79;4
16;C;2025-01-01 10:18:13;18;Eddy;Employee;Machine 2;80;17;1;1;0;48;Bob;91;6;0;7;1
17;A;2025-01-01 10:18:17;20;Edd;Employee;Machine 1;40;3;17;17;0;9;Sandy;19;94;87;0;3
17;A;2025-01-01 10:18:22;8;Ed;Boss;Machine 1;36;7;1;1;0;0;Sandy;19;94;87;0;3
17;B;2025-01-01 10:18:28;13;Eddy;Employee;Machine 2;52;10;3;0;3;0;Sandy;19;94;87;0;3
17;A;2025-01-01 10:18:35;0;Edd;Employee;Machine 1;0;0;0;0;0;0;Sandy;19;94;87;0;3
17;D;2025-01-01 10:18:35;16;Eddy;Employee;Machine 2;26;2;14;14;0;0;Sandy;19;94;87;0;3
17;C;2025-01-01 10:18:40;3;Eddy;Employee;Machine 2;0;3;0;0;0;0;Sandy;19;94;87;0;3
17;A;2025-01-01 10:18:48;0;Ed;Boss;Machine 2;30;0;0;0;0;0;Sandy;19;94;87;0;3
17;B;2025-01-01 10:18:57;20;Ed;Boss;Machine 1;0;11;9;5;4;0;Sandy;19;94;87;0;3
17;B;2025-01-01 10:19:04;2;Ed;Boss;Machine 1;0;0;2;0;2;0;Sandy;19;94;87;0;3
17;A;2025-01-01 10:19:10;5;Eddy;Employee;Machine 1;59;0;5;5;0;0;Sandy;19;94;87;0;3
17;C;2025-01-01 10:19:12;9;Edd;Employee;Machine 2;0;3;6;0;6;0;Sandy;19;94;87;0;3
17;A;2025-01-01 10:19:22;16;Eddy;Employee;Machine 2;0;3;13;7;6;0;Sandy;19;94;87;0;3
17;A;2025-01-01 10:19:24;13;Eddy;Employee;Machine 1;83;8;5;0;5;0;Sandy;19;94;87;0;3
17;A;2025-01-01 10:19:34;1;Edd;Employee;Machine 2;91;0;1;1;0;45;Sandy;19;94;87;0;3
18;B;2025-01-01 10:19:37;13;Edd;Employee;Machine 1;79;7;6;1;5;62;Bob;31;43;34;0;3
18;A;2025-01-01 10:19:46;1;Ed;Boss;Machine 1;56;1;0;0;0;1;Bob;31;43;34;0;3
18;C;2025-01-01 10:19:46;19;Eddy;Employee;Machine 1;91;3;16;16;0;0;Bob;31;43;34;0;3
18;A;2025-01-01 10:19:53;2;Eddy;Employee;Machine 2;14;1;1;1;0;11;Bob;31;43;34;0;3
