ID,name,NDVI_minimum,NDVI_maximum,C4_fraction,carbon_uptake_efficiency,kn,peakVCmax_C3,peakVCmax_C4,ball_berry_slope_C3,ball_berry_slope_C4,ball_berry_intercept_C3,KG_climate,CI,canopy_height_meters,geometry
US-xAB,NEON Abby Road (ABBY),0.5659936774015306,0.8625376532807679,0.0016622462326137716,0.07999999821186066,0.4099999964237213,63.0,63.0,9.500000000000002,5.0,0.004999999888241291,3,0.18823529411764706,6.244725379160608,POINT (-122.3303 45.7624)
US-HBK,Hubbard Brook Experimental Forest,0.14425547687905033,0.9047851936429718,0.0,0.07999999821186066,0.4099999964237214,96.0,96.0,7.499999999999999,5.0,0.004999999888241291,4,0.26666666666666666,22.527766947864624,POINT (-71.7181 43.9397)
US-EDN,Eden Landing Ecological Reserve,0.18765256202385952,0.41857079733383484,0.00118293722296389,0.07999999821186066,0.4099999964237213,56.984564872933085,56.984564872933085,9.5,5.0,0.004999999888241291,3,1.0,0.0,POINT (-122.114 37.6156)
US-PFh,NE2 Pine-3 CHEESEHEAD 2019,0.12093301546462346,0.8797551246355276,0.04685803556807379,0.07999999821186067,0.4099999964237214,83.22012913735648,83.22012913735648,7.500000000000003,4.919629643627874,0.005446501810793297,4,0.2627450980392157,15.26662213615668,POINT (-90.2406 45.9557)
US-Me6,Metolius Young Pine Burn,0.24290999421865217,0.7695289404153574,0.0003239199591024325,0.07999999821186066,0.4099999964237213,113.49030088098709,113.49030088098709,7.499999999999998,4.202784638455812,0.009428973550736111,4,0.24705882352941178,9.92549467075966,POINT (-121.6078 44.3233)
US-NC2,NC_Loblolly Plantation,0.4370522262817825,0.8539217607998417,0.07948586770191517,0.07999999821186066,0.4099999964237213,85.58671584405877,59.56049992059823,9.5,4.882492070538997,0.005652821634813013,3,0.2627450980392157,10.70707541686137,POINT (-76.6685 35.803)
US-Whs,Walnut Gulch Lucky Hills Shrub,0.13977007170073427,0.3791938485295186,0.5383724796821573,0.08521522266523875,0.5664566367696335,70.34435464914428,50.526512357426625,9.5,5.417217831929673,0.010215221427387174,2,0.2823529411764706,0.0,POINT (-110.0522 31.7438)
US-SRM,Santa Rita Mesquite,0.1687577374028736,0.4243245044164134,0.674624390472964,0.08047068844706014,0.42412069506311245,62.753103972322684,60.964482038056296,9.499999999999998,5.037655207593834,0.0054706898604222325,2,0.23529411764705882,0.0,POINT (-110.8661 31.8214)
US-CS1,Central Sands Irrigated Agricultural Field,0.010983921458627274,0.7909789047832757,0.08676788796147465,0.07999999821186066,0.4099999964237213,106.01582913602904,58.91125359423214,7.500000000000001,4.762408068380375,0.0063199548945351135,4,0.2235294117647059,0.0,POINT (-89.5379 44.1031)
US-PFs,SE5 Aspen-5 CHEESEHEAD 2019,0.1210723801487115,0.8743137902749573,0.04696716582804139,0.07999999821186066,0.40999999642372126,74.2996212009701,74.2996212009701,7.499999999999999,4.8998046546124865,0.005556640624524031,4,0.25882352941176473,6.99144418650845,POINT (-90.2382 45.9381)
US-PFg,NE1 Pine-2 CHEESEHEAD 2019,0.13489335737913405,0.8841975497019787,0.046840622096447286,0.07999999821186068,0.4099999964237213,62.880970800910966,62.880970800910966,7.5,4.998633397280674,0.005007592124596679,4,0.2627450980392157,17.93987252518173,POINT (-90.2723 45.9735)
US-Ha1,Harvard Forest EMS Tower (HFR1),0.1799916046478735,0.903852895096539,0.00036868638126566364,0.07999999821186067,0.4099999964237214,92.68174367107986,92.68174367107986,7.499999999999999,5.000000000000001,0.004999999888241292,4,0.27450980392156865,22.261235455085856,POINT (-72.1715 42.5378)
US-Ne2,Mead - irrigated maize-soybean rotation site,-0.021019106318366558,0.8334119882608211,0.44150058853015933,0.07999999821186066,0.4099999964237213,101.0,37.00000000000001,7.500000000000001,5.0,0.004999999888241291,4,0.2901960784313726,0.0,POINT (-96.4701 41.1649)
US-PFm,SW3 Hardwood-2 CHEESEHEAD 2019,0.10283320668915931,0.8790096079727968,0.0471107898578526,0.07999999821186067,0.4099999964237213,68.75721377556563,68.75721377556563,7.499999999999999,4.952851636768973,0.005261935205914392,4,0.26666666666666666,17.140608339758895,POINT (-90.3099 45.9207)
US-PFr,SE4 Tussock-2 CHEESEHEAD 2019,0.1178902959156713,0.8751436191027069,0.04703024490476953,0.07999999821186066,0.4099999964237213,72.00066865199929,72.00066865199929,7.5,4.905272925639252,0.005526261344940135,4,0.2627450980392157,0.06697374038151778,POINT (-90.2475 45.9245)
US-PFL,SW2 Aspen-3 CHEESEHEAD 2019,0.10249730334680904,0.8778957034402939,0.047166095840123046,0.07999999821186067,0.4099999964237213,70.54082849388648,70.54082849388648,7.5,4.955590227054065,0.005246720817393909,4,0.2627450980392157,19.11929399848674,POINT (-90.3177 45.9409)
US-PFj,NE4 Maple-1 CHEESEHEAD 2019,0.1264813017846415,0.8826089779726481,0.046758006013031976,0.07999999821186067,0.40999999642372126,90.76111754488572,90.76111754488572,7.500000000000001,4.93991709777389,0.005333793746666518,4,0.26666666666666666,11.041227282743666,POINT (-90.227 45.9619)
US-CC2,Coloma Corn 2,-0.00343338611647959,0.8236358222993674,0.08651726177320283,0.07999999821186066,0.4099999964237213,104.34782995244217,51.62473084487892,7.500000000000001,4.841418564396217,0.0058810077507708515,4,0.26666666666666666,0.0,POINT (-89.6196 44.1039)
US-NR3,Niwot Ridge Alpine (T-Van West),0.08074605146099989,0.5793592585991433,0.014946046206295392,0.08276227046098464,0.4928681145041901,126.0769956881182,97.90183386138831,7.5,4.5695860141072675,0.011381135129275032,5,0.2196078431372549,0.0,POINT (-105.5864 40.052)
US-PFt,SE6 Pine-4 CHEESEHEAD 2019,0.12780713135995847,0.8708630982610119,0.047033175646857134,0.07999999821186068,0.4099999964237214,65.96400082187628,65.96400082187628,7.500000000000001,4.962957047608218,0.005205794041789048,4,0.27058823529411763,13.959621322598938,POINT (-90.2288 45.9197)
CA-Cbo,"Ontario - Mixed Deciduous, Borden Forest Site",0.06329028799413368,0.8248724924547485,0.007640331933075449,0.08057791220618238,0.4273374059194719,120.51203012579006,112.05939903538042,7.5,5.046233105767204,0.0055779135596286025,4,1.0,14.63745055646174,POINT (-79.9333 44.3167)
PR-xLA,NEON Lajas Experimental Station (LAJA),0.44800567813649356,0.7484062231696347,0.0,0.08003993850415766,0.4111982044784439,99.3209575227273,37.47416733126552,9.5,4.99201809913933,0.005102035279653169,1,0.3058823529411765,0.09721899711788075,POINT (-67.0769 18.0212)
US-Ne3,Mead - rainfed maize-soybean rotation site,-0.021620733176418706,0.8194694195620175,0.4424480670324988,0.07999999821186066,0.40999999642372137,101.00000000000001,37.00000000000001,7.500000000000003,5.000000000000002,0.004999999888241291,4,0.2980392156862745,0.0,POINT (-96.4397 41.1797)
US-PHM,Plum Island High Marsh,0.002050753613266741,0.7401394034926547,0.0,0.07999999821186066,0.40999999642372137,107.83236254986856,107.83236254986856,7.5,4.21775124727251,0.009345825734645832,4,1.0,0.0,POINT (-70.8301 42.7423)
US-Tw1,Twitchell Wetland West Pond,0.2735372639340857,0.709191445932834,0.006103237015386933,0.08121726308129376,0.4465179207403346,98.20029230218404,37.365179264932515,9.499999999999998,5.097381160532809,0.0062172640774750265,3,0.2901960784313726,0.022010602099844907,POINT (-121.6469 38.1074)
US-Hn3,Hanford 100H sagebrush,-0.013024897612681162,0.44533252922788147,0.005560871398960228,0.09000000357627869,0.7099999785423279,78.0,40.0,9.499999999999998,5.800000190734863,0.014999999664723871,2,0.23921568627450981,0.0,POINT (-119.4614 46.6878)
US-PFk,SW1 Aspen-2 CHEESEHEAD 2019,0.10267653878093534,0.8758384019455226,0.04715292340034931,0.07999999821186067,0.40999999642372137,77.96040448886626,77.96040448886626,7.500000000000001,4.917360692212595,0.00545910709481628,4,0.2784313725490196,13.534742423097446,POINT (-90.3425 45.9149)
US-CS2,Tri county school Pine Forest,0.011847044455880631,0.7862671317958756,0.09103504462650998,0.07999999821186066,0.40999999642372126,102.29944267035722,42.67651271787623,7.500000000000001,4.93844744593442,0.005341958478060344,4,0.22745098039215686,17.517085301252354,POINT (-89.5002 44.1467)
US-ONA,Florida pine flatwoods,0.48596438342772114,0.7542511673347234,0.007011533995388719,0.07999999821186063,0.40999999642372126,120.0,120.0,9.5,5.0,0.004999999888241289,3,0.28627450980392155,0.0,POINT (-81.9509 27.3836)
US-CC1,Coloma Corn 1,0.01410842137754985,0.8712186585789192,0.08300797168049016,0.07999999821186066,0.40999999642372137,119.70852195758626,118.9618633140148,7.5,4.113117809107946,0.009927122538748438,4,0.2823529411764706,0.0,POINT (-89.6787 44.0732)
US-Rls,RCEW Low Sagebrush,-0.017216336690200874,0.4867265894776473,0.0004189586710382337,0.09000000357627869,0.7099999785423278,107.33151697790053,40.0,8.583390094440608,5.800000190734862,0.014999999664723871,2,0.28627450980392155,0.0,POINT (-116.7356 43.1439)
US-UMd,UMBS Disturbance,0.018456804727672922,0.8231026751104258,0.08915746880815566,0.08053803490767206,0.42614108767722264,95.42972887529407,89.94175752199504,7.5,4.9261310424587785,0.006187546646605498,4,1.0,20.807052338440826,POINT (-84.6975 45.5625)
US-PFq,SE3 Aspen-4 CHEESEHEAD 2019,0.1182010779145262,0.8752484910488696,0.04702398679886199,0.07999999821186064,0.40999999642372126,71.88368287561711,71.88368287561711,7.499999999999999,4.908445159345303,0.005508637826612335,4,0.2549019607843137,19.658238597577945,POINT (-90.2475 45.9271)
US-PFn,SW4 Hardwood-3 CHEESEHEAD 2019,0.11214952404130973,0.880997063667563,0.04706005295190416,0.07999999821186067,0.4099999964237213,67.22195801026417,67.22195801026417,7.5,4.973064986076883,0.005149638835279828,4,0.21176470588235294,16.76915357146083,POINT (-90.2823 45.9392)
US-HB3,Hobcaw Barony Longleaf Pine Restoration,0.4929127296247127,0.7696467208353741,0.018059523812039714,0.07999999821186066,0.4099999964237213,67.95618200049809,67.95618200049809,9.5,4.773226409043957,0.006259853009671663,3,0.20392156862745098,0.0,POINT (-79.2322 33.3482)
US-DFC,"US Dairy Forage Research Center, Prairie du Sac",-0.007316776711070038,0.8141013461897569,0.045802160912748704,0.07999999821186066,0.40999999642372126,102.15161504110561,55.85384456411355,7.5,5.000000000000001,0.004999999888241291,4,0.28627450980392155,0.0,POINT (-89.7117 43.3448)
US-Wkg,Walnut Gulch Kendall Grasslands,0.1452498760946111,0.47096671656726485,0.48688925543057326,0.08942724433568043,0.6928172115661085,77.08358570664576,41.26006965336209,9.5,5.754179465142641,0.01442724074417963,2,0.23529411764705882,0.0,POINT (-109.9419 31.7365)
US-CF1,CAF-LTAR Cook East,-0.024475686387094343,0.8559611342171937,0.004770176230634043,0.07999999821186066,0.40999999642372137,100.99999999999999,37.0,7.500000000000001,5.0,0.004999999888241291,4,0.3058823529411765,0.0,POINT (-117.0821 46.7815)
US-Ho2,Howland Forest (west tower),0.218313998452716,0.8721061976948519,0.00012982456508227552,0.07999999821186066,0.40999999642372137,62.49999999999999,62.49999999999999,7.5,5.0,0.004999999888241291,4,0.25098039215686274,15.861582174887225,POINT (-68.747 45.2091)
US-Snf,Sherman Barn,0.2797573267798654,0.6072454449093917,0.0052600244922968685,0.08118396096916877,0.44551885797207214,50.998453230483314,35.0865650381947,9.5,5.094716992356792,0.00618396198395901,3,1.0,0.0,POINT (-121.7272 38.0402)
US-Me2,Metolius mature ponderosa pine,0.2616413814567097,0.8124016432555928,0.0003046857921924876,0.07999999821186066,0.40999999642372126,71.10432067616483,71.10432067616483,7.500000000000001,4.872037028395849,0.005710905194821917,4,0.19215686274509805,17.203438526950002,POINT (-121.5574 44.4523)
US-CF3,CAF-LTAR Boyd North,-0.01203388335311237,0.8181944200469764,0.005130662087878857,0.07999999821186067,0.4099999964237213,98.0394210979951,38.96090290912013,7.500000000000001,5.0,0.004999999888241292,4,0.3058823529411765,0.0,POINT (-117.1261 46.7551)
US-Ne1,Mead - irrigated continuous maize site,-0.021009207403568292,0.8337851188490267,0.4418467009294897,0.07999999821186066,0.40999999642372137,101.00000000000001,37.0,7.5,5.000000000000001,0.004999999888241291,4,0.2901960784313726,0.0,POINT (-96.4766 41.1651)
US-Ha2,Harvard Forest Hemlock Site,0.18249513355855806,0.9023605219289734,0.0003645376401809861,0.07999999821186066,0.40999999642372137,91.48117954124994,91.48117954124994,7.5,5.0,0.004999999888241291,4,0.26666666666666666,20.82702130229827,POINT (-72.1779 42.5393)
CA-Ca3,British Columbia - Pole sapling Douglas-fir stand,0.35407636112449037,0.8879262295668724,5.402219549833483e-05,0.07999999821186064,0.40999999642372126,60.641532354321456,60.641532354321456,9.39223177533376,4.999999999999999,0.00499999988824129,3,0.19607843137254902,13.230460179677898,POINT (-124.9004 49.5346)
US-SP1,Slashpine-Austin Cary- 65yrs nat regen,0.5691812098517238,0.7940243702310268,0.007936279404811244,0.07999999821186068,0.4099999964237213,108.4048429271508,108.4048429271508,9.500000000000004,4.279924774828511,0.00900041729254489,3,0.20784313725490197,17.679970692191432,POINT (-82.2188 29.7381)
US-UMB,Univ. of Mich. Biological Station,0.03174982788293263,0.8248730266931917,0.0871280014272026,0.07999999821186067,0.40999999642372137,95.77499185324714,95.77499185324714,7.500000000000002,4.823074529584666,0.005982919042202668,4,1.0,21.827131302796026,POINT (-84.7138 45.5598)
US-Bi1,Bouldin Island Alfalfa,0.26912559723628576,0.7477459300185619,0.006234041071067856,0.08034582686953035,0.4203748499699173,100.20459451404842,37.10374854164585,9.499999999999998,5.027666284368382,0.005345828352664275,3,0.28627450980392155,0.0,POINT (-121.4993 38.0992)
US-PFi,NE3 Hardwood-1 CHEESEHEAD 2019,0.1359741814580438,0.8869888798724404,0.04664507849369497,0.07999999821186066,0.4099999964237214,94.78676387384857,94.78676387384857,7.5,4.985034874869054,0.005083139461634003,4,0.27058823529411763,11.508748492189826,POINT (-90.2327 45.9749)
US-CF2,CAF-LTAR Cook West,-0.02196958308281892,0.848641594062847,0.0047909295021055995,0.07999999821186067,0.40999999642372137,101.00000000000001,37.0,7.500000000000001,5.000000000000001,0.004999999888241292,4,0.3058823529411765,0.0,POINT (-117.0908 46.784)
US-KFS,Kansas Field Station,0.27267855712763617,0.7986740708690908,0.37593364893285874,0.07999999821186066,0.4099999964237212,117.95860351414211,111.08232061441036,7.5,4.999999999999999,0.004999999888241291,4,0.2823529411764706,0.0,POINT (-95.1907 39.0561)
US-CMW,Charleston Mesquite Woodland,0.14778324757311856,0.4628999314463006,0.5529815297798273,0.08951678830687212,0.6955035291006891,77.22685598369628,41.0630730224176,9.5,5.761342980703082,0.01451678466533475,2,0.29411764705882354,3.9179074666374056,POINT (-110.1777 31.6637)
US-Ro4,Rosemount Prairie,-0.021555012782910866,0.8289251730083561,0.25439896652939414,0.07999999821186064,0.40999999642372126,101.0,37.00000000000001,7.500000000000001,5.000000000000002,0.00499999988824129,4,0.27450980392156865,0.0,POINT (-93.0723 44.6781)
US-PAS,"Florida, Paspalum notatum pasture",0.48697821201358876,0.7562767155145488,0.007054500984967353,0.07999999821186067,0.4099999964237213,120.00000000000003,120.00000000000003,9.500000000000002,5.0,0.004999999888241292,3,0.22745098039215686,0.0,POINT (-81.951 27.3944)
US-xYE,NEON Yellowstone Northern Range (Frog Rock) (YELL),0.00785267134927765,0.6032047756369527,0.00019616805898248083,0.08941945545527555,0.692583545293238,140.72279481893938,44.64438247658405,7.499999999999999,5.723280735401539,0.014587649732624781,4,0.2235294117647059,10.17531865696768,POINT (-110.5391 44.9535)
US-Los,Lost Creek,0.08206634657679468,0.8568525609024192,0.02389146201185007,0.07999999821186066,0.4099999964237212,69.90936484339393,69.90936484339393,7.5,4.910660918642935,0.005496328054316136,4,0.25882352941176473,0.0,POINT (-89.9792 46.0827)
US-PFd,NW3 Tussock-1 CHEESEHEAD 2019,0.10728203333403268,0.8788174041178145,0.047010698755165094,0.07999999821186066,0.40999999642372137,68.02731483019502,68.02731483019502,7.5,4.999999999999999,0.004999999888241291,4,0.20392156862745098,4.234582501186277,POINT (-90.301 45.9689)
US-KM4,KBS Marshall Farms Smooth Brome Grass (Ref),0.008242746942216796,0.8328631710220482,0.18722426516989543,0.07999999821186067,0.4099999964237214,116.95275514232739,106.68835141121974,7.499999999999998,4.497795875696682,0.007790022443034203,4,0.2823529411764706,0.0,POINT (-85.3301 42.4423)
US-Syv,Sylvania Wilderness Area,0.09096690481321135,0.8784962886274448,0.009326731067693507,0.07999999821186064,0.40999999642372126,72.02047511228062,72.02047511228062,7.499999999999998,4.999999999999999,0.00499999988824129,4,0.2627450980392157,22.032710264511714,POINT (-89.3477 46.242)
US-WCr,Willow Creek,0.07854830315115682,0.8912569427517121,0.048217020962668916,0.07999999821186064,0.40999999642372126,102.79344741592236,102.79344741592236,7.499999999999999,4.745245694908175,0.006415301401590664,4,0.2784313725490196,22.94535521065764,POINT (-90.0799 45.8059)
US-Rws,Reynolds Creek Wyoming big sagebrush,0.004509057501874835,0.41941068457948516,0.00044523162532180105,0.09000000357627869,0.7099999785423279,81.0335982382361,39.99999999999999,9.40520005505512,5.800000190734864,0.014999999664723871,2,0.28627450980392155,0.0,POINT (-116.7132 43.1675)
US-xJE,NEON Jones Ecological Research Center (JERC),0.43553002056546214,0.7927568467710036,0.011980531922772555,0.07999999821186066,0.40999999642372137,116.70687910104104,105.61426133612662,9.500000000000002,4.255989858480967,0.0091333890329689,3,0.2196078431372549,15.595609032370277,POINT (-84.4686 31.1948)
US-SRG,Santa Rita Grassland,0.2116718389624474,0.5799489157777623,0.6583911856853132,0.08133261673529595,0.44997852829771606,64.13218849370139,59.0682408211606,9.500000000000002,5.106609450102737,0.006332617667018329,2,0.2980392156862745,0.0,POINT (-110.8277 31.7894)
US-xNW,NEON Niwot Ridge Mountain Research Station (NIWO),0.08403786249038447,0.5836209150313519,0.015017829741361066,0.08234185180259626,0.48025556227020655,125.15207513582986,101.26518132425504,7.499999999999999,4.498114868493081,0.011170925917544402,4,0.2235294117647059,0.0,POINT (-105.5824 40.0543)
US-Rms,RCEW Mountain Big Sagebrush,0.01613737195211912,0.5938638974956257,0.0003628479069995922,0.0900000035762787,0.7099999785423279,132.97066457862053,40.0,7.78216673191811,5.800000190734864,0.014999999664723875,4,0.21176470588235294,4.572696446649116,POINT (-116.7486 43.0645)
US-NR4,Niwot Ridge Alpine (T-Van East),0.08136959430879162,0.5802803335195635,0.014954318480065697,0.08271514025249509,0.49145420909225684,125.97330928506292,98.2788753270439,7.499999999999998,4.56157388161368,0.011357570038198277,5,0.2196078431372549,0.0,POINT (-105.5859 40.052)
US-xDS,NEON Disney Wilderness Preserve (DSNY),0.4973639420138239,0.715324722064415,0.028235298691412305,0.07999999821186067,0.40999999642372137,118.68641733735389,118.68641733735389,9.500000000000002,5.0,0.004999999888241292,3,0.21568627450980393,0.0,POINT (-81.4362 28.125)
US-xJR,NEON Jornada LTER (JORN),0.12733616826479466,0.360686143530532,0.7358452007760038,0.07999999821186064,0.4099999964237213,62.0,62.0,9.5,5.0,0.00499999988824129,2,0.3215686274509804,0.0,POINT (-106.8425 32.5907)
US-Bar,Bartlett Experimental Forest,0.1867524064374743,0.878037671304298,0.00032694562116477357,0.07999999821186064,0.4099999964237212,92.30735551697218,92.30735551697218,7.499999999999999,5.0,0.00499999988824129,4,0.26666666666666666,18.432093461841223,POINT (-71.2881 44.0646)
US-ALQ,Allequash Creek Site,0.08171194116070679,0.8665118950794343,0.022387954051174563,0.07999999821186064,0.4099999964237213,70.47530139490881,70.47530139490881,7.499999999999999,4.999999999999999,0.00499999988824129,4,0.2549019607843137,0.0,POINT (-89.6067 46.0308)
US-MMS,Morgan Monroe State Forest,0.2823703648732803,0.9175582590433609,0.4041865217678945,0.07999999821186066,0.40999999642372126,96.0684345327952,95.19247251301664,7.499999999999998,4.999999999999999,0.004999999888241291,4,0.27450980392156865,25.74251378203622,POINT (-86.4131 39.3232)
US-UC1,LTAR UCB (Upper Chesapeake Bay) EC1,0.048636062924460974,0.8648507538653104,0.09611361629526055,0.07999999821186066,0.40999999642372137,96.69903286553514,87.75141218668543,7.500000000000001,5.0,0.004999999888241291,4,0.26666666666666666,0.0,POINT (-78.0056 40.7536)
US-PFb,NW1 Pine-1 CHEESEHEAD 2019,0.08995320311083482,0.8728946856438946,0.0471069508468557,0.07999999821186066,0.40999999642372126,63.148504336700725,63.148504336700725,7.499999999999998,5.0,0.004999999888241291,4,0.21176470588235294,15.291328007811302,POINT (-90.3232 45.972)
US-xDL,NEON Dead Lake (DELA),0.3782908271750038,0.773298041035145,0.08904439022155984,0.07999999821186066,0.40999999642372137,81.0611416765429,81.0611416765429,9.500000000000002,4.941080161116164,0.005327332284482986,3,0.2196078431372549,25.104924340813678,POINT (-87.8039 32.5417)
US-xPU,NEON Pu'u Maka'ala Natural Area Reserve (PUUM),0.4915185001086692,0.6800122209779613,0.0,0.07999999821186066,0.40999999642372126,82.49190024930452,82.49190024930452,9.500000000000002,4.660391646324331,0.006886712722122624,3,0.24313725490196078,16.00187488986781,POINT (-155.3173 19.5531)
US-xBL,NEON Blandy Experimental Farm (BLAN),0.23290378346672946,0.7882458903315729,0.14320452604901554,0.07999999821186066,0.4099999964237213,112.64414663488051,112.64414663488051,7.499999999999999,4.980396014068566,0.005108910907218724,4,0.2980392156862745,4.110317769535565,POINT (-78.0716 39.0603)
US-xST,NEON Steigerwaldt Land Services (STEI),0.07986228746714846,0.8667352598806095,0.05527376657661181,0.07999999821186064,0.4099999964237213,99.21700716952283,99.21700716952283,7.5,4.879362218359655,0.005670209700244861,4,0.27450980392156865,22.886456724316574,POINT (-89.5864 45.5089)
US-xSB,NEON Ordway-Swisher Biological Station (OSBS),0.5119628206376107,0.7317411593412771,0.00521660386925363,0.07999999821186067,0.4099999964237213,120.00000000000001,120.00000000000001,9.5,4.099999904632569,0.009999999776482584,3,0.27450980392156865,0.0,POINT (-81.9934 29.6893)
US-xRN,NEON Oak Ridge National Lab (ORNL),0.3711365920257157,0.8255869922117649,0.09602876895024935,0.07999999821186064,0.4099999964237212,66.53013331881384,66.53013331881384,9.5,4.9297972562031225,0.005390015081512261,3,0.2784313725490196,22.09015092022609,POINT (-84.2826 35.9641)
US-UC2,LTAR UCB (Upper Chesapeake Bay) EC2,0.04862782462036976,0.8630071762212352,0.09964935589255433,0.07999999821186066,0.4099999964237213,96.94405876008986,84.8601066309397,7.500000000000001,5.000000000000001,0.004999999888241291,4,0.2823529411764706,0.0,POINT (-77.9998 40.7559)
US-xTR,NEON Treehaven (TREE),0.08928135399698017,0.8606690895156016,0.055305411390853404,0.07999999821186064,0.40999999642372126,100.14153215945866,100.14153215945866,7.499999999999998,4.844692527563328,0.005862819068843005,4,0.27450980392156865,23.647797320173403,POINT (-89.5857 45.4937)
US-xRM,"NEON Rocky Mountain National Park, CASTNET (RMNP)",0.1704044145842011,0.6242891464542177,0.011047207877373592,0.07999999821186064,0.4099999964237213,120.0,120.0,7.5,4.099999904632568,0.00999999977648258,4,0.19607843137254902,13.056867966697768,POINT (-105.5459 40.2759)
US-Tw4,Twitchell East End Wetland,0.267918630234126,0.7102531045067177,0.006067214467032747,0.08131288819188554,0.449386672348178,97.98035466580677,37.39386678272086,9.500000000000002,5.105031167100271,0.006312889134632117,3,0.28627450980392155,2.8031128785626596,POINT (-121.6413 38.1027)
US-Bi2,Bouldin Island corn,0.23864556081901508,0.7690385256883943,0.006313804299933983,0.07999999821186067,0.4099999964237213,101.00000000000001,37.00000000000001,9.500000000000002,5.000000000000001,0.004999999888241292,3,0.28627450980392155,0.0,POINT (-121.5351 38.1091)
US-Jo2,Jornada Experimental Range Mixed Shrubland,0.1335976024229522,0.31389221495434,0.9392833171850932,0.07999999821186066,0.40999999642372137,62.0,62.0,9.5,5.000000000000001,0.004999999888241291,2,0.29411764705882354,0.0,POINT (-106.6032 32.5849)
US-CS5,Central Sands Irrigated Agricultural Field,0.007640264962628648,0.7856562894084331,0.08739989745800403,0.07999999821186066,0.4099999964237213,104.07215700880023,50.42047535423256,7.500000000000002,4.854476757847163,0.00580846224090765,4,0.2901960784313726,0.0,POINT (-89.5377 44.1095)
US-Mpj,Mountainair Pinyon-Juniper Woodland,0.04273712281221086,0.4449268392496286,0.04285454812382234,0.09000000357627869,0.7099999785423279,78.0,40.00000000000001,9.5,5.800000190734864,0.014999999664723877,2,0.21176470588235294,0.0,POINT (-106.2377 34.4384)
US-xWR,NEON Wind River Experimental Forest (WREF),0.5477450639653825,0.8969787098713023,0.0008724538924845859,0.07999999821186067,0.4099999964237213,63.00000000000001,63.00000000000001,9.407118761953923,5.000000000000001,0.004999999888241292,3,0.19215686274509805,30.192381364266236,POINT (-121.9519 45.8205)
